artist_name,track_name,genre,tempo,danceability,energy,valence,loudness,acousticness,instrumentalness,liveness,speechiness,id
Ochre,Children Playing With Lego,idm,102.013,0.318,0.561,0.0764,-12.502,0.0148,0.732,0.114,0.0663,3u62qwxNv5bjxO9GUd29fd
Autechre,Flutter,idm,150.05,0.604,0.673,0.384,-10.615,0.351,0.0772,0.191,0.0627,3apyTh43wRTveSEGUyECP5
Tycho,Sunrise Projector,idm,99.996,0.609,0.337,0.114,-12.964,0.867,0.549,0.0899,0.0321,1mZcyKIx0ctPbF2NAvG8AE
Amon Tobin,Goto 10,idm,75.397,0.277,0.655,0.34,-5.899,0.0552,0.00174,0.277,0.484,6kteXdmqPS82T8SnvUGhO0
Arovane,Cry Osaka Cry,idm,97.989,0.625,0.718,0.727,-9.264,0.0782,0.897,0.104,0.0417,0erSl4bCBQPZLKmVt8J6Jp
Access to Arasaka,Monoscan,idm,89.93,0.416,0.918,0.0877,-8.407,0.142,0.303,0.346,0.465,7vxcbaSj6FF1okv5Rf4Hv3
Boards of Canada,Open The Light,idm,106.376,0.221,0.104,0.0364,-25.667,0.526,0.939,0.116,0.0367,3BMOJrCCJqZedUwUS0m6NE
Autechre,Fol3,idm,112.581,0.363,0.835,0.0318,-15.903,0.351,0.357,0.752,0.364,2AYFeEzRmavJlsvR5jntft
Nosaj Thing,Fog,idm,96.994,0.835,0.274,0.229,-12.462,0.0926,0.736,0.135,0.0609,6VPwlEWUcNnnR1CSH9UAbT
Squarepusher,Planetarium,idm,159.952,0.352,0.686,0.214,-10.642,0.0879,0.876,0.115,0.0347,17aio5mSLBL4hRmVNjXrqf
Aphex Twin,Logl/Rock Witch,idm,132.051,0.566,0.64,0.241,-9.773,0.174,0.0107,0.093,0.0582,1Nr5DCrmbNwolyK4Dq46Jr
Various Artists,Loving You Live,idm,116.826,0.17,0.418,0.134,-16.126,0.651,0.957,0.299,0.0508,2vHMNCB8foTIsRJ7SFtVS5
Burial,Archangel,idm,135.277,0.617,0.849,0.521,-10.123,0.463,0.516,0.116,0.165,63FmCXIc4lmEq9fNqGkQ57
Ochre,Time For The Gallery,idm,112.516,0.437,0.448,0.0805,-10.835,0.0372,0.59,0.0968,0.0494,1gqcIrZ2IdH9HQRNtQEADY
Tycho,A Circular Reeduction,idm,119.988,0.675,0.48,0.336,-11.284,0.578,0.893,0.089,0.0281,7AFWR8Ekh1QMqoLPPFMahO
Squarepusher,Port Rhombus,idm,181.062,0.572,0.701,0.725,-12.105,0.465,0.878,0.1,0.0734,0SzGPoQNfq8WwDTrpG9uZz
Aphex Twin,IZ-US,idm,119.01,0.582,0.462,0.267,-14.441,0.0435,0.919,0.133,0.0321,4ji8LGXhGlOdgiNy6X0Uzq
Autechre,Cfern,idm,66.963,0.44,0.909,0.319,-7.887,0.594,0.895,0.0646,0.108,7EuJMbuh3qf5hVg27q6B03
Kettel,Pinch of Peer,idm,121.342,0.65,0.758,0.829,-7.53,0.813,0.0434,0.185,0.0253,3GIdrDMRlSnmXJR1ajyY63
Boards of Canada,Telephasic Workshop,idm,200.14,0.683,0.83,0.576,-14.398,0.0175,0.843,0.0919,0.251,5B5nloaA2UpNrjweosqVe3
Squarepusher,The Glass Road,idm,131.07,0.298,0.797,0.482,-9.807,0.123,0.63,0.116,0.0525,48JnWcGBjjUpT7T7xThdOT
Clark,Hot May Slides,idm,131.893,0.403,0.839,0.113,-9.154,0.379,0.078,0.104,0.391,5H5MK49c0gH2exjOSMQGZZ
Aphex Twin,Funny Little Man,idm,132.969,0.707,0.629,0.895,-13.849,0.0491,0.764,0.108,0.0509,6IjYKgihl72cOBcKRDo7x8
Plaid,Rakimou,idm,171.301,0.506,0.353,0.209,-15.189,0.549,0.655,0.38,0.0335,2ETmKAPTdY9DEIcWNo5IiZ
Apparat,Hailin From The Edge,idm,91.967,0.817,0.709,0.512,-4.493,0.047,0.0127,0.0917,0.132,3XTPgyiBQPNRTN7xocnfm3
Kettel,Shinusob,idm,120.003,0.679,0.849,0.495,-9.222,0.00958,0.933,0.395,0.0436,5OVwyXLYWTotdMjFPyJKug
Squarepusher,Theme From Vertical Hold,idm,81.759,0.402,0.702,0.499,-12.556,0.201,0.794,0.106,0.0593,35fDLll5CrTjlUsp1vcJCn
AFX,Custodian Discount,idm,159.906,0.664,0.901,0.859,-8.95,0.000432,0.774,0.319,0.0871,3wBp0Q2FNi1r7dbavUddnL
Nosaj Thing,Aquarium,idm,91.026,0.635,0.655,0.271,-9.521,0.15,0.553,0.129,0.0484,4ZOv9mx6Lz7RRaBFi5UNaE
Aphex Twin,Donkey Rhubarb,idm,140.017,0.745,0.89,0.714,-8.51,0.000555,0.926,0.203,0.0685,0c0PhGTdl4K1SRWu0kYkBh
Flying Lotus,Recoiled,idm,136.865,0.414,0.928,0.101,-4.858,0.0452,0.00787,0.228,0.343,6nE26UACGb5GDoz5wDsFPS
Squarepusher,Fluxgate,idm,100.433,0.495,0.214,0.274,-17.722,0.918,0.358,0.0895,0.0594,5yHw3zCilXv3Ry0IHLy0Kj
Boards of Canada,Iced Cooly,idm,92.089,0.713,0.67,0.259,-16.276,0.767,0.549,0.257,0.291,2Btev3NylHkua0TJK8FiGS
Clark,Truncation Horn,idm,139.959,0.795,0.913,0.502,-3.337,0.00189,0.725,0.126,0.182,0MqkNxngdVlKSa4BTIcXlm
Amon Tobin,Rosies,idm,192.238,0.449,0.76,0.188,-9.51,0.0502,0.0614,0.132,0.0789,3aOgDVMkzSyspyZJ4B7Sff
Jon Hopkins,Insides,idm,135.632,0.673,0.582,0.217,-8.222,0.0101,0.796,0.0994,0.104,4VzsNGfnZyqSlRVIdlSxX9
AFX,Children Talking,idm,160.889,0.719,0.885,0.754,-8.008,0.00535,0.766,0.328,0.0994,1H5IeoHedbTMhi7mx5guKI
Moderat,Rusty Nails,idm,128.021,0.744,0.868,0.923,-7.849,0.0352,0.798,0.0929,0.069,1fJN1YJ7NJfrSDGprKtG0V
Boards of Canada,Twoism,idm,95.082,0.672,0.491,0.0724,-13.902,0.502,0.933,0.117,0.0324,31hN9r2HwN6fCV4cxddii7
Apparat,Headup,idm,135.0,0.5,0.774,0.199,-8.167,0.0787,0.638,0.179,0.032,6Gvpx6CSCIlzyTDDRMCX9u
Autechre,Recury,idm,109.051,0.474,0.948,0.426,-8.955,0.0578,0.829,0.608,0.0676,2EYkcwG4sC73I4zjl6yhXy
µ-Ziq,Secret Stair #2,idm,148.773,0.595,0.665,0.376,-8.719,0.0248,0.275,0.168,0.0401,53VlzIz47O26mDaXsAIVu2
Flying Lotus,Breathe . Something/Stellar STar,idm,93.004,0.641,0.886,0.436,-5.27,0.0092,0.106,0.628,0.307,3X3Xulnpf06ISF4Q3ullrW
Squarepusher,Chunk-S,idm,115.018,0.725,0.561,0.742,-16.926,0.257,0.557,0.116,0.117,219JcoTwCoK9DVrWrpTmvr
Clark,Vengeance Drools,idm,102.579,0.714,0.847,0.197,-3.486,0.0147,0.893,0.195,0.124,1KVhnsmbNXcG6KqwMSFgxs
Autechre,spl9,idm,143.945,0.701,0.988,0.196,-7.715,0.0609,0.00777,0.136,0.386,1eGd1sM79V1Bi1gVOhIo41
Mouse On Mars,"Papa, Antoine",idm,142.995,0.707,0.217,0.543,-21.401,0.808,0.824,0.118,0.0409,3hQm25zTI9i3nmyzqPxQiN
Aphex Twin,Kesson Dalek,idm,170.012,0.552,0.248,0.553,-18.121,0.995,0.77,0.135,0.0508,5m8hrt4m5M8OS8cxTBbqfm
Boards of Canada,Pete Standing Alone,idm,110.36,0.778,0.562,0.416,-14.082,0.0429,0.895,0.132,0.0884,5SGNNAQg2hEfOZItKVFklK
Flying Lotus,Table Tennis,idm,128.723,0.492,0.662,0.149,-6.15,0.02,9.55e-06,0.757,0.0568,4HyhcY8J1NWnOu1YjUwy6h
Four Tet,Angel Echoes,idm,115.011,0.652,0.536,0.182,-8.491,0.503,0.0116,0.818,0.0348,24CqnsFOPGCZCRVVJlXoqs
Clark,Dew On The Mouth,idm,84.642,0.178,0.277,0.305,-17.27,0.934,0.976,0.146,0.0322,4frR3O9LnxEWvCA4y6Hq7e
µ-Ziq,Slice,idm,104.886,0.721,0.783,0.518,-5.975,0.0593,0.00132,0.0912,0.0352,5PXVqfaB4JOQoWYLzrwVRq
Aphex Twin,Taking Control,idm,149.991,0.639,0.747,0.637,-12.648,0.0394,0.753,0.0652,0.055,7cz5AWWHobIsQzTfZ7YnJq
Jega,Geometry,idm,90.011,0.61,0.63,0.581,-11.17,0.195,0.885,0.104,0.0431,4vycggw9qnr0iRnJSdQo19
Plaid,Last Remembered Thing,idm,144.985,0.653,0.811,0.961,-14.446,0.00264,0.831,0.671,0.0589,2gxWnbowNyblaoGxA4TeLx
Boards of Canada,Sixtyniner,idm,178.161,0.509,0.431,0.178,-13.785,0.56,0.912,0.122,0.0469,5PC3XlGumMa31O5sKWTp1s
Four Tet,As Serious As Your Life,idm,107.011,0.821,0.863,0.791,-2.771,0.0293,0.635,0.0645,0.0458,0D0swGfowxyzKIVfsOdrl6
Autechre,777,idm,127.01,0.786,0.893,0.152,-9.42,0.000384,0.863,0.0778,0.0441,5txiIpQhhGzdII7Bci8wuv
Aphex Twin,Girl/Boy,idm,168.861,0.542,0.636,0.443,-9.165,0.388,0.905,0.0922,0.0822,2wAPpmhyg3p6W7qSNLLbhM
Telefon Tel Aviv,Your Mouth,idm,109.918,0.538,0.882,0.427,-5.594,0.0084,0.826,0.0486,0.0453,2ZPs5cRXeDX0U9pQ7Se6hd
Amon Tobin,Chronic Tronic,idm,117.985,0.617,0.935,0.359,-9.013,0.0064,0.555,0.241,0.0511,5NR3KH0ZzmfsYhKnIjacqE
Nathan Fake,You Are Here,idm,193.491,0.444,0.385,0.23,-9.482,0.086,0.949,0.105,0.0363,3pmllhNsfdbzdkPVlGLQ18
Boards of Canada,Hi Scores,idm,196.142,0.458,0.709,0.0983,-14.342,0.65,0.953,0.112,0.0434,4cK52WJ9gD5M3VrJoZvhaN
Squarepusher,Circular Flexing,idm,85.982,0.263,0.6,0.172,-13.675,0.243,0.605,0.298,0.0533,5PDQllUSAt2aLeSRfDQeZd
Clark,The Pining pt3,idm,198.929,0.311,0.274,0.143,-13.709,0.77,0.967,0.0864,0.0379,3w5ouwzReiLy2WCePkZqYH
Autechre,Pro Radii,idm,151.032,0.569,0.835,0.281,-13.834,0.0566,0.84,0.165,0.0534,4ssgkBF25yIxJaER2DiQQW
AFX,Every Day,idm,167.853,0.612,0.838,0.786,-8.263,0.612,0.9,0.093,0.0568,2iP0WoxusUtDpnNEgewVD8
Arovane,Seaside,idm,97.928,0.27,0.34,0.248,-16.609,0.974,0.95,0.51,0.0357,6TxvHhIRc5dzxXjexhCliW
Jon Hopkins,Wire,idm,94.995,0.594,0.788,0.787,-4.849,2.03e-05,0.0032,0.122,0.0253,5sMMTTiS4tdECZaWcQPBIv
Aphex Twin,Afx237 v.7,idm,168.095,0.634,0.975,0.211,-7.318,0.0187,0.627,0.0726,0.204,4dTXEKJEBO8fSAYbyV6gYs
Autechre,Arch Carrier,idm,102.004,0.749,0.978,0.716,-11.633,0.0107,0.881,0.143,0.0364,7hAmInNS31FgKrrxllY30I
Venetian Snares,Hajnal2,idm,116.105,0.387,0.979,0.183,-2.52,0.0783,0.232,0.294,0.145,6v8t6Pcl5rvreIKFeddEqw
The Future Sound Of London,Papua New Guinea,idm,124.87,0.55,0.575,0.371,-14.882,0.00163,0.68,0.133,0.0446,1r1OeKQ1y7Q20A6ekUXtYq
Boards of Canada,The Beach At Redpoint,idm,146.025,0.224,0.917,0.0959,-9.913,0.448,0.89,0.377,0.0957,7IFLsGyxJUX4cCWauaWG6U
Arovane,Good Bye Forever,idm,111.622,0.256,0.28,0.266,-9.998,0.122,0.656,0.104,0.0392,1gKpnTwVE2bFEGnJGlKnrL
Amon Tobin,Kitchen Sink,idm,179.316,0.423,0.616,0.382,-10.186,0.033,7.26e-05,0.13,0.427,5SCMOzmBVqJbjLmCXrBJwW
Nosaj Thing,1685/Bach,idm,95.041,0.805,0.592,0.801,-12.893,0.284,0.595,0.114,0.339,3KygISZzWLMc7ScJ16pYfa
Aphex Twin,Omgyjya-Switch7,idm,95.076,0.593,0.933,0.414,-5.912,0.0109,0.093,0.0551,0.0935,5XgWTzM9N81tXJH7cFWkba
Plaid,Shackbu,idm,100.998,0.792,0.765,0.743,-11.994,0.101,0.853,0.104,0.0685,4KLgwgZ7pQyIp388qmGCFB
µ-Ziq,"Goodbye, Goodbye",idm,129.882,0.54,0.44,0.122,-10.093,0.14,0.886,0.167,0.0368,2P43WROXRRBFqSKd2aSc0o
Tycho,Adrift (Shigeto's Adrift a Dream Remix),idm,134.984,0.674,0.728,0.0666,-9.468,0.0788,0.819,0.0977,0.0492,4OTN2EZQOM91H3oqtOAfYk
Arovane,Tomorrow Morning,idm,99.419,0.197,0.315,0.205,-17.064,0.935,0.354,0.275,0.0651,2yURSkN15WtGfRidu29Oh1
Various Artists,FUSE,idm,139.937,0.57,0.647,0.474,-9.111,0.042,0.00235,0.292,0.0402,0rJu6zgrRvxdOpWgWAtqJj
Aphex Twin,Vordhosbn,idm,170.07,0.662,0.96,0.604,-6.619,0.0481,0.865,0.161,0.136,3tWiIOPBJjgjA6PpozJqNO
Plaid,Ladyburst,idm,120.11,0.761,0.661,0.777,-9.919,0.123,0.943,0.103,0.0706,51ivFMYAtvuXMzzTw5fMYF
Flying Lotus,Clock Catcher,idm,93.7,0.423,0.708,0.149,-5.876,0.192,0.148,0.596,0.221,3C1z7AyGWhSNITaiz5tgws
Amon Tobin,Keep Your Distance,idm,93.997,0.458,0.844,0.285,-6.786,0.0287,0.0488,0.131,0.0476,5ddDE5YnzCfp4mmOrFQ6ab
Yeah Yeah Yeahs,Heads Will Roll,indie-pop,132.009,0.562,0.903,0.791,-4.46,0.000187,0.0939,0.298,0.0296,4WiIscpBgQFm5qIyjoH7M4
The Killers,Mr. Brightside,indie-pop,148.017,0.356,0.924,0.232,-3.74,0.00101,0.0,0.0953,0.0808,7oK9VyNzrYvRFo7nQEYkWN
Tame Impala,Elephant,indie-pop,122.987,0.591,0.556,0.509,-6.724,0.529,0.133,0.256,0.0384,5bSZ7X47NVL7hPO3a4HpF1
Imagine Dragons,Demons,indie-pop,89.938,0.505,0.71,0.428,-3.015,0.19,0.00025,0.329,0.0321,3LlAyCYU26dvFZBDUIMb7a
Modest Mouse,Float On,indie-pop,100.975,0.649,0.888,0.553,-4.807,0.013,2.23e-06,0.0888,0.0293,2lwwrWVKdf3LR9lbbhnr6R
Grimes,Oblivion,indie-pop,155.974,0.697,0.529,0.486,-8.838,0.115,0.901,0.0895,0.0338,4P6n0udLAnmCNXVcobYbsK
Caribou,Can't Do Without You,indie-pop,128.002,0.693,0.403,0.508,-9.036,0.767,0.781,0.793,0.0475,7dpOCuGJOlxDhEouNQNCBM
M83,Wait,indie-pop,147.911,0.437,0.229,0.0754,-10.514,0.221,0.0599,0.0935,0.0308,3rTnGUeDrnZV22DvRuUuXr
Kings of Leon,Sex on Fire,indie-pop,153.629,0.544,0.903,0.432,-5.651,0.00166,0.00632,0.1,0.0545,395C2pn0PdOYPzM4B1jLoO
The White Stripes,Seven Nation Army,indie-pop,123.865,0.75,0.462,0.309,-7.664,0.00576,0.545,0.307,0.0779,3ctoHckjyd13eBi2IDw2Ip
Tame Impala,Feels Like We Only Go Backwards,indie-pop,150.07,0.288,0.901,0.556,-2.319,0.0243,0.474,0.116,0.0539,3LygB73wJZlok3J7ZIUIqb
Spoon,Do You,indie-pop,128.083,0.674,0.936,0.948,-2.166,0.0756,0.000748,0.192,0.0271,08a6PhXyXeN3lv1DCKW9qY
alt-J,Breezeblocks,indie-pop,150.071,0.616,0.656,0.286,-7.298,0.096,0.000879,0.205,0.0344,3n69hLUdIsSa1WlRmjMZlW
Imagine Dragons,Radioactive,indie-pop,139.858,0.483,0.894,0.278,-3.9,0.0407,0.0,0.282,0.223,69yfbpvmkIaB10msnKT7Q5
Death From Above 1979,Trainwreck 1979 - Moulder Mix with in/out fades,indie-pop,135.052,0.522,0.934,0.304,-5.03,2.1e-05,0.00399,0.253,0.0617,32I8vEvwsUXTst1QSsmpSR
The Black Keys,Lonely Boy,indie-pop,166.3,0.356,0.872,0.607,-7.837,0.00417,0.00975,0.0997,0.068,3dOAXUx7I1qnzWzxdnsyB8
Kings of Leon,Use Somebody,indie-pop,137.028,0.276,0.715,0.173,-5.356,0.00552,0.000417,0.201,0.0432,5VGlqQANWDKJFl0MBG3sg2
American Authors,Best Day Of My Life,indie-pop,100.012,0.673,0.902,0.538,-2.392,0.0591,0.000262,0.0558,0.0346,5Hroj5K7vLpIG4FNCRIjbP
Vampire Weekend,A-Punk,indie-pop,174.993,0.548,0.816,0.857,-4.478,0.0104,0.0543,0.152,0.0499,1595LW73XBxkRk2ciQOHfr
alt-J,Hunger of the Pine,indie-pop,93.618,0.6,0.413,0.0741,-9.572,0.785,0.0289,0.109,0.0258,2mkv1b3dRFyiJ4Ybq31owf
New Politics,Everywhere I Go (Kings and Queens),indie-pop,163.999,0.477,0.981,0.502,-3.396,0.07,3.17e-05,0.648,0.306,5rJqv6nBKQQrFPY2B4pZib
Peter Bjorn and John,Young Folks,indie-pop,138.142,0.701,0.815,0.671,-5.995,0.0174,0.000627,0.0969,0.0381,6M6UoxIPn4NOWW0x7JPRfv
The Killers,When You Were Young,indie-pop,130.433,0.467,0.988,0.321,-3.313,0.000152,0.0484,0.28,0.112,70wYA8oYHoMzhRRkARoMhU
Foals,My Number,indie-pop,128.047,0.639,0.744,0.825,-8.377,0.0319,0.000458,0.466,0.0368,4c9WmjVlQMr0s1IjbYO52Z
Franz Ferdinand,Take Me Out,indie-pop,104.545,0.278,0.676,0.494,-8.821,0.000423,0.000899,0.136,0.0371,6ooluO7DiEhI1zmK94nRCM
The Strokes,Reptilia,indie-pop,158.009,0.489,0.649,0.77,-5.11,0.000603,0.713,0.101,0.0336,57Xjny5yNzAcsxnusKmAfA
Arctic Monkeys,Snap Out Of It,indie-pop,130.014,0.728,0.638,0.872,-6.455,0.249,0.0,0.116,0.0336,30uJNlHIjfDeE4vr8g9fpf
The Killers,Somebody Told Me,indie-pop,138.039,0.509,0.987,0.647,-3.198,8.05e-05,0.000928,0.119,0.0886,7HGTkn2aX7MNdKs7nV2xBt
OK Go,Here It Goes Again,indie-pop,145.729,0.537,0.882,0.81,-2.306,0.000342,9.06e-05,0.12,0.0403,1pHP4JeQV9wDx87D6qH9hD
Two Door Cinema Club,What You Know,indie-pop,138.986,0.556,0.763,0.814,-3.952,0.000728,6.79e-06,0.071,0.0413,6jrMVRReY24qzCfe1BRrww
The Naked And Famous,Young Blood,indie-pop,104.99,0.579,0.865,0.358,-4.692,5.63e-05,0.000221,0.649,0.0302,25nzKGDiua1lE9Qo5V19GL
MGMT,Kids,indie-pop,122.961,0.451,0.931,0.172,-3.871,0.00076,0.0049,0.361,0.0719,1jJci4qxiYcOHhQR247rEU
Foster The People,Pumped Up Kicks,indie-pop,127.975,0.733,0.71,0.965,-5.849,0.145,0.115,0.0956,0.0292,7w87IxuO7BDcJ3YUqCyMTT
Perfume Genius,Fool,indie-pop,71.302,0.277,0.29,0.0609,-8.541,0.712,0.0459,0.228,0.0332,2D9fFzc8V87QoyDyy8KNRv
Arctic Monkeys,Do I Wanna Know?,indie-pop,84.984,0.535,0.574,0.445,-6.865,0.35,9.96e-05,0.12,0.0372,49h0RYK3yzWkfbVyNJjJ01
New Order,Love Will Tear Us Apart,indie-pop,146.849,0.524,0.921,0.908,-7.709,0.00103,0.768,0.128,0.0367,4N42ow0h4JoK68OQwOzsQn
The Strokes,You Only Live Once,indie-pop,120.522,0.63,0.908,0.968,-2.42,0.0238,0.592,0.116,0.0326,4fPBB44eDH71YohayI4eKV
Young the Giant,Mind Over Matter,indie-pop,154.914,0.466,0.763,0.293,-4.448,0.000501,0.0,0.0973,0.0318,5Az8KU81g2aLBbJN67F2CI
Perfume Genius,Queen,indie-pop,131.924,0.419,0.54,0.13,-4.936,0.21,0.0454,0.188,0.0294,3VzRBOVcABRjlIhu11OQn5
The 1975,Girls,indie-pop,108.025,0.662,0.911,0.898,-4.985,0.00395,0.00125,0.473,0.0531,2zyz614fJRrqQXW1q0sY1c
Various Artists,There Is a Light That Never Goes Out,indie-pop,136.275,0.465,0.69,0.836,-9.782,0.0105,0.0,0.183,0.0297,0jhukQEMC1yj47NetTlDBJ
Neon Trees,Everybody Talks,indie-pop,154.961,0.471,0.924,0.725,-3.906,0.00301,0.0,0.313,0.0586,1akkzUk0nUq90X56xDVGHZ
MGMT,Electric Feel,indie-pop,103.04,0.763,0.803,0.561,-3.713,0.0709,0.285,0.348,0.0351,3FtYbEfBqAlGO46NUDQSAt
The National,I Need My Girl,indie-pop,126.028,0.523,0.438,0.106,-11.49,0.867,0.0723,0.123,0.0356,7rbCL7W893Zonbfnevku5s
Future Islands,Seasons (Waiting On You),indie-pop,140.027,0.498,0.721,0.589,-5.232,0.136,0.7,0.0933,0.0282,41X9To0bQ4fpoSRri4NHiI
fun.,We Are Young (feat. Janelle Monáe),indie-pop,184.086,0.378,0.638,0.735,-5.576,0.02,7.66e-05,0.0849,0.075,4fz20fbPHtJg8CLuxKOGFV
Phantogram,Fall In Love,indie-pop,188.049,0.337,0.859,0.265,-3.189,0.0484,0.0,0.203,0.106,5imUTBF35uIoABlV9g9da2
WALK THE MOON,Shut Up and Dance,indie-pop,128.047,0.579,0.88,0.632,-3.154,0.00607,1.16e-06,0.268,0.0633,1K66si1ZELsRZzg7m7mcps
The Black Keys,Gotta Get Away,indie-pop,123.144,0.475,0.836,0.723,-5.446,0.0175,0.0,0.104,0.0529,3wf3jWAQHsnPNfUtNSQvkz
Keane,Somewhere Only We Know,indie-pop,172.016,0.445,0.59,0.334,-6.747,0.0575,1.08e-05,0.0832,0.0258,6OOk7nYKqKTCIQunirsVht
Alexandre Desplat,I Follow Rivers (The Magician Remix),indie-pop,121.991,0.784,0.637,0.311,-8.056,0.0213,0.00214,0.0921,0.0432,3jynBo3oXpfaQ0xUqapTb8
Cage The Elephant,Cigarette Daydreams,indie-pop,113.98,0.636,0.676,0.273,-3.442,0.0807,0.0,0.0831,0.0263,2tznHmp70DxMyr2XhWLOW0
Various Artists,Take a Walk,indie-pop,100.993,0.572,0.76,0.45,-5.731,0.0261,0.0,0.314,0.0357,2Kid5L9ZIbhQqxAEAJqOh5
Grouplove,Tongue Tied,indie-pop,112.96,0.56,0.936,0.371,-5.835,0.00847,0.0,0.161,0.0439,0GO8y8jQk1PkHzS31d699N
Kaiser Chiefs,Ruby,indie-pop,93.416,0.451,0.939,0.448,-2.82,0.00673,4.85e-06,0.0774,0.0512,2fAIfPLrPUTW1AmJRR428Q
fun.,Some Nights,indie-pop,107.938,0.672,0.738,0.392,-7.045,0.0178,6.75e-05,0.0927,0.0506,6t6oULCRS6hnI7rm0h5gwl
Interpol,All The Rage Back Home,indie-pop,84.483,0.288,0.907,0.349,-5.753,4.2e-05,0.579,0.277,0.0576,41g3tCnqP8yTauiPQPndVO
Jamie T,Zombie,indie-pop,145.205,0.546,0.911,0.678,-4.639,0.0135,0.0,0.493,0.0729,74qJizEF8CVxsvqGyI1cLm
M83,Midnight City,indie-pop,105.009,0.526,0.712,0.32,-6.525,0.0161,0.0,0.179,0.0356,6uaBPdNeTvL4yH9CVJOg6K
The Temper Trap,Sweet Disposition,indie-pop,129.139,0.531,0.821,0.34,-6.812,0.0701,0.171,0.124,0.0439,5RoIXwyTCdyUjpMMkk4uPd
Keane,Everybody's Changing,indie-pop,94.03,0.501,0.76,0.476,-6.095,0.00135,0.000458,0.0854,0.0295,3DlyHvU6blSBCJqzlJlVFK
Beck,Loser,indie-pop,170.776,0.615,0.616,0.836,-10.39,0.0399,0.000129,0.348,0.133,5NTZM8YYeKM2YsGSffVIge
Vampire Weekend,Step,indie-pop,78.008,0.624,0.724,0.624,-7.113,0.591,7.79e-06,0.101,0.101,78J9MBkAoqfvyeEpQKJDzD
The Kooks,Naive,indie-pop,102.765,0.547,0.816,0.722,-6.165,0.0688,0.0,0.127,0.0624,2RUhtNBh43RtSg0WBPPq3m
Mumford & Sons,Little Lion Man,indie-pop,138.596,0.519,0.512,0.441,-7.986,0.0276,8.78e-05,0.0976,0.0282,2BBkIgdXLv5vyp1DR0wpQl
Blur,Song 2,indie-pop,129.699,0.658,0.709,0.855,-6.736,0.00188,0.00447,0.0657,0.0904,68dF2fJhETbjO3BVr3WUHo
Fleet Foxes,White Winter Hymnal,indie-pop,124.964,0.629,0.534,0.649,-9.054,0.437,3.33e-06,0.328,0.0267,1Er5JMNcguoBMFXxwZ7BWH
Fitz and The Tantrums,The Walker,indie-pop,130.76,0.77,0.801,0.725,-4.182,0.00375,0.00281,0.0515,0.0336,0Nk7bSn0MItonkR0GNs3mj
Of Monsters and Men,Little Talks,indie-pop,102.878,0.445,0.757,0.421,-5.177,0.0206,0.0,0.146,0.0322,3a2tuvXCHbW5nuUckuHkKT
Arcade Fire,Reflektor,indie-pop,111.562,0.586,0.709,0.662,-8.695,0.0429,0.0204,0.368,0.0313,6vBqrLmURedwYNqnT2HsCp
Bon Iver,Holocene,indie-pop,147.969,0.374,0.304,0.147,-14.52,0.943,0.298,0.126,0.0302,4fbvXwMTXPWaFyaMWUm9CR
Kasabian,stevie,indie-pop,131.99,0.545,0.855,0.409,-4.944,0.033,0.000138,0.0751,0.0406,6EnBcUZMs1CZz3gkLLHAjg
Various Artists,Time to Pretend,indie-pop,100.99,0.438,0.94,0.421,-3.249,8.74e-05,0.0777,0.3,0.0452,7B8jvMOOMgezoy9VBnYETO
Edward Sharpe & The Magnetic Zeros,Home,indie-pop,111.665,0.542,0.589,0.137,-6.623,0.292,0.000522,0.177,0.0318,6ZapsNk1ZpaebNXAIohP9R
Arctic Monkeys,R U Mine?,indie-pop,96.996,0.52,0.785,0.679,-4.765,0.0468,0.0,0.698,0.0329,4eACecQhCB5NxFfGjfmIXI
The xx,Intro,indie-pop,100.363,0.617,0.778,0.152,-8.871,0.459,0.925,0.128,0.027,0DAsxISzun85PbsqAfIzeC
Grimes,Go,indie-pop,140.012,0.621,0.796,0.279,-6.179,0.0107,0.187,0.0719,0.0327,47muNlVTjDtQfyUqDaiFlN
Of Monsters and Men,Dirty Paws,indie-pop,111.733,0.359,0.648,0.133,-7.06,0.108,0.0135,0.0555,0.035,1hxq7kWQnwdhxgpEugBMGk
Foster The People,Helena Beat,indie-pop,126.968,0.67,0.876,0.736,-4.905,0.0127,0.00302,0.109,0.0536,4VbDJMkAX3dWNBdn3KH6Wx
The Kooks,Forgive & Forget,indie-pop,110.944,0.682,0.913,0.693,-2.494,0.098,3.02e-06,0.101,0.137,2xxMXbsjhqPzTYAclUOQlI
The War On Drugs,Red Eyes,indie-pop,161.845,0.464,0.815,0.467,-6.371,0.00871,0.201,0.162,0.0368,71jGGLe5VtEHjIk5dU2W3S
Interpol,My Desire,indie-pop,105.963,0.34,0.787,0.517,-5.058,8.29e-06,0.628,0.23,0.039,3GEwVGbwzSyLqIvXsrafL8
The Black Keys,Fever,indie-pop,127.541,0.609,0.674,0.743,-6.506,0.00378,0.000302,0.129,0.0355,4MzGM692jKGkNSQ7qzeTaJ
alt-J,Every Other Freckle,indie-pop,143.915,0.543,0.707,0.515,-7.636,0.614,0.0414,0.118,0.07,41mxwoVT3EN4keZOHH7m7U
Sheppard,Geronimo,indie-pop,142.012,0.708,0.779,0.46,-6.28,0.421,0.00176,0.115,0.0787,21Go4aMyLGP40ANI3TU0Fn
