artist_name,track_name,genre,tempo,danceability,energy,valence,loudness,acousticness,instrumentalness,liveness,speechiness,id
CHIC,My Forbidden Lover,disco,106.624,0.81,0.85,0.887,-9.77,0.0293,1.71e-06,0.313,0.0352,4rVxIA2PfuPaFsVH5AOqIm
Sia,Chandelier,disco,173.793,0.286,0.784,0.618,-2.873,0.0163,6.48e-05,0.0713,0.0749,3D4QFgYa3P9P0gjmv4eX6I
Frankie Smith,Double Duth Bus,disco,121.125,0.798,0.74,0.639,-7.499,0.000982,0.000682,0.272,0.0574,2LIumYA8pgtFjP8gvzpjrW
Bee Gees,K-Jee - 2007 Remastered Version Saturday Night Fever,disco,119.309,0.628,0.928,0.81,-3.893,0.242,0.619,0.0362,0.154,4HXwANiIbYQvwDTcLXiacY
Madonna,La Isla Bonita,disco,99.953,0.708,0.832,0.968,-4.736,0.392,1.33e-06,0.0561,0.0362,2Iib2MV3ECFJAourgP9dlY
ABBA,Lay All Your Love On Me,disco,132.98,0.694,0.702,0.605,-6.446,0.0184,0.0464,0.2,0.0286,1yWItbINcAC0IFssISgvvg
Bonnie Tyler,Total Eclipse of the Heart,disco,130.276,0.435,0.658,0.184,-8.179,0.195,0.0,0.102,0.0661,5prTs2HAw2G4idHZyeFp8o
Isaac Hayes,Theme From Shaft,disco,120.778,0.484,0.439,0.618,-20.487,0.0356,4.74e-06,0.163,0.0514,7nPc4tfJCRvcxxt9Xz3ugx
Dolly Parton,9 To 5,disco,105.39,0.554,0.783,0.813,-5.852,0.416,1.54e-06,0.631,0.0457,5UWYJWoVXRpaLuzzXmHqg8
Rasmus Seebach,Natteravn,disco,125.077,0.694,0.722,0.364,-6.377,0.0251,1.24e-06,0.134,0.0412,3Yvi7vnCCYHfSi8fz8aZAe
Various Artists,Got To Give It Up - Pt. 1,disco,122.416,0.856,0.874,0.906,-8.037,0.0988,0.000472,0.339,0.0401,6rrUcrhWlW3CqGYT0zxYlz
Sheila,Spacer - Version single,disco,132.926,0.656,0.797,0.886,-6.161,0.151,0.0,0.197,0.0516,7C0eAsoRrtNvtUKomp3gnV
PSY,Gangnam Style (강남스타일),disco,132.077,0.727,0.938,0.757,-2.872,0.00432,0.0,0.0911,0.288,1R2SZUOGJqqBiLuvwKOT2Y
MGMT,Sparks,disco,135.75,0.652,0.968,0.519,-10.712,0.0225,0.85,0.165,0.0511,2XTt65beGVDB0gTbrxsEzT
Bee Gees,A Fifth Of Beethoven - 2007 Remastered Version Saturday Night Fever,disco,108.846,0.712,0.671,0.8,-6.861,0.173,0.747,0.0595,0.0416,5LyzPhFwF7MgUY3aQD9TAG
Various Artists,Don't Let Go - Single Version,disco,135.162,0.87,0.676,0.968,-9.689,2.76e-05,0.668,0.0399,0.0564,2ntiZEmaFULHqnzXr5fXPf
Culture Beat,Mr. Vain Recall - Radio Edit,disco,139.747,0.549,0.947,0.38,-5.141,0.00191,0.0322,0.333,0.0702,1CJbLAkUiPXrttszpQhnO6
Various Artists,Fresh,disco,117.755,0.883,0.513,0.899,-9.91,0.0201,0.0439,0.0286,0.0361,27FyvgkVgxVsRlZpKAdeby
Bee Gees,You Should Be Dancing - 2009 Remastered Version,disco,122.98,0.699,0.857,0.958,-6.528,0.0237,0.462,0.607,0.0308,5VAKsbOWGdBbg1VFlu9W8o
CHIC,"Everybody Dance - 12"" Mix",disco,128.541,0.764,0.816,0.85,-8.017,0.0378,0.0164,0.0775,0.109,0LqPXq2pKXnydc96PvTK3v
Kesha,Die Young,disco,128.001,0.711,0.7,0.801,-4.805,0.00498,0.000125,0.215,0.046,6mnjcTmK8TewHfyOp3fC9C
Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),disco,146.078,0.641,0.922,0.847,-4.457,0.0291,0.0,0.0862,0.0786,3bidbhpOYeV4knp8AIu8Xn
Bruno Mars,Just The Way You Are,disco,109.012,0.637,0.843,0.434,-5.413,0.0151,0.0,0.0876,0.0432,24lMtPOCzP5g4hrg3NklLa
Various Artists,I Got You (I Feel Good),disco,70.469,0.598,0.531,0.696,-7.484,0.331,1.51e-06,0.0938,0.0954,4ZrbWwFHHjPoe7cfUBJ9WQ
Various Artists,Gosa,disco,128.142,0.704,0.913,0.553,-5.014,0.0096,1.72e-05,0.187,0.184,2I5Jn1pRVUmfABC62DwXiC
Paradisio,Bailando,disco,132.824,0.647,0.94,0.835,-8.759,0.0836,0.00962,0.119,0.0394,6PwbVXIomkvk4YcafiOc6i
Madonna,Like a Prayer,disco,111.037,0.624,0.842,0.257,-5.285,0.264,2.11e-05,0.181,0.0376,1z3ugFmUKoCzGsI6jdY4Ci
"Earth, Wind & Fire",September,disco,125.941,0.697,0.809,0.98,-8.197,0.114,0.000521,0.183,0.0302,5nNmj1cLH3r4aA4XDJ2bgY
CHIC,Everybody Dance - 2006 Remaster,disco,129.761,0.682,0.829,0.89,-8.215,0.201,0.00258,0.0837,0.0548,6sh2gkdFAxmDEIwtLRrJyR
Chris Medina,What Are Words,disco,123.848,0.596,0.252,0.38,-7.105,0.814,0.0,0.0894,0.032,2cDDOxigaHr1I2eevlvxV6
Various Artists,Double Journey,disco,131.471,0.653,0.773,0.974,-8.682,0.0684,0.842,0.112,0.0445,2gdZqr3BeExWdeDHZrA0tt
David Guetta,When Love Takes Over (feat. Kelly Rowland),disco,129.972,0.658,0.863,0.496,-4.64,0.0144,0.000193,0.2,0.0255,619bJQ9uDi8dnXzLebFI7y
Lorde,Royals,disco,84.878,0.674,0.428,0.337,-9.504,0.121,0.0,0.132,0.122,2dLLR6qlu5UJ5gk0dKz0h3
Kool & The Gang,Get Down On It,disco,110.842,0.889,0.646,0.966,-6.366,0.195,3.19e-05,0.0502,0.0668,0mLAgHQP1BOkoHhDu622BQ
Marvin Gaye,I Heard It Through The Grapevine,disco,116.855,0.729,0.324,0.679,-13.017,0.195,0.0,0.101,0.0393,27m1soUndRthrAA1ediOXn
Avicii,Levels - Skrillex Remix,disco,140.0,0.615,0.91,0.346,-2.825,0.00761,0.0067,0.16,0.0762,5f6igUw1asUL4AGXSvgTW8
Whitney Houston,How Will I Know,disco,119.49,0.832,0.544,0.928,-12.697,0.201,0.000139,0.632,0.0442,5tdKaKLnC4SgtDZ6RlWeal
Donna Summer,Love To Love You Baby,disco,96.171,0.622,0.421,0.422,-16.224,0.314,3.82e-05,0.105,0.0537,3XlWYam3ILQ9txcjjjJixQ
deadmau5,Strobe - Radio Edit,disco,128.032,0.649,0.706,0.0736,-7.209,8.45e-05,0.831,0.163,0.031,6c9EGVj5CaOeoKd9ecMW1U
Black Eyed Peas,Don’t Stop The Party,disco,128.007,0.864,0.746,0.72,-6.068,0.0268,2.42e-06,0.131,0.0751,2kBpsXKH2hCUDslEcvS0FK
David Guetta,Bad (feat. Vassy) - Radio Edit,disco,127.966,0.614,0.972,0.411,-3.927,0.00125,0.0186,0.328,0.088,6PtXobrqImYfnpIxNsJApa
Albatraoz,Albatraoz,disco,127.813,0.903,0.731,0.798,-5.101,0.271,0.0,0.0699,0.101,1EqYoza9iMnxB9O0TwAeOO
Various Artists,Rappers Delight,disco,111.753,0.904,0.798,0.764,-7.456,0.0493,2.15e-06,0.0412,0.269,3lZpRrikvXTFli0qyU7Q9q
Swedish House Mafia,Miami 2 Ibiza,disco,124.989,0.727,0.936,0.653,-5.347,0.00416,1.94e-05,0.7,0.0737,56QCGK2tyUmlma8k94zLal
Various Artists,And the Beat Goes On,disco,114.027,0.847,0.41,0.915,-9.437,0.136,0.0387,0.0262,0.122,1kN4Pp1m4aIbLafnF9uTSc
Various Artists,Rayos De Sol (feat. Henry Mendez) - Original Mix,disco,128.013,0.747,0.872,0.882,-4.233,0.0742,0.00039,0.149,0.0355,6TGRZBZdDVimF8tmKrvTzI
Eminem,Love The Way You Lie,disco,86.961,0.746,0.922,0.638,-5.014,0.246,0.0,0.515,0.236,6UaRii9AH6Zss9xNMEQ2M9
Various Artists,I'm Your Boogie Man,disco,113.326,0.765,0.927,0.927,-5.715,0.0156,5.97e-06,0.0391,0.0399,5VlumAeycmMSVt59b7EA4Q
One Direction,Live While We're Young,disco,126.015,0.658,0.837,0.936,-2.063,0.0629,0.0,0.0969,0.0543,6aGjEZ7kq3YXgD0EDt80O5
Ice Mc,Think About the Way,disco,132.993,0.764,0.713,0.67,-8.9,0.128,0.00058,0.145,0.0311,2foOeJLKSvepjHEkb4NR8N
Rick James,Give It To Me Baby,disco,119.891,0.775,0.726,0.943,-6.731,0.0529,0.000407,0.095,0.0495,6DX92TuMqOKe0h9vLJIPeg
Adele,Set Fire to the Rain (Moto Blanco Edit),disco,126.861,0.638,0.887,0.758,-2.989,0.000445,0.000877,0.346,0.0308,76a6mUM5r7VPexAj37TLjo
Frankie Valli & The Four Seasons,"December, 1963 (Oh, What a Night)",disco,104.414,0.729,0.6,0.964,-9.527,0.0663,7.86e-06,0.0382,0.0255,4nuPrKithHbRJXuA9spwu4
Pitbull,Feel This Moment (feat. Christina Aguilera),disco,135.958,0.668,0.758,0.531,-3.589,0.0338,0.0,0.204,0.158,4yOn1TEcfsKHUJCL2h1r8I
Marvin Gaye,Sexual Healing,disco,94.333,0.799,0.602,0.717,-9.714,0.117,0.000267,0.0658,0.061,7nVzOpFNZVFZtbq3OGJHX9
Real McCoy,Another Night,disco,125.983,0.813,0.882,0.874,-7.575,0.0908,0.00457,0.147,0.0402,3pEuO9J2MTEmec8kUfYYvl
Calvin Harris,We'll Be Coming Back (feat. Example),disco,127.945,0.596,0.952,0.571,-4.364,0.00131,0.0,0.598,0.0873,7B1Dl3tXqySkB8OPEwVvSu
Bruno Mars,Grenade,disco,110.444,0.704,0.558,0.245,-7.273,0.148,0.0,0.107,0.0542,4lLtanYk6tkMvooU0tWzG8
Jessie J,Domino,disco,126.986,0.758,0.557,0.781,-4.568,0.0117,0.0,0.0418,0.034,2fQxE0jVrjNMT9oJAXtSJR
Michael Jackson,Can You Feel It - Single Version,disco,125.477,0.846,0.7,0.877,-4.984,0.0455,0.000668,0.322,0.0498,6PZDXTlPfO7nBN1Cd7c3zv
Beyoncé,Run the World (Girls),disco,127.086,0.733,0.899,0.76,-4.237,0.00496,4.72e-05,0.372,0.143,1uXbwHHfgsXcUKfSZw5ZJ0
Enrique Iglesias,Tonight (I'm Fuckin' You),disco,125.983,0.669,0.875,0.251,-4.655,0.0359,6.52e-06,0.15,0.0472,5T9Kx7b2NrZdHiEshXdDrK
Donna Summer,Bad Girls,disco,121.123,0.893,0.611,0.968,-12.061,0.00466,0.0079,0.0284,0.044,1Hfm2cnD1jjv1Fl7tBGTQW
Usher,Yeah! (feat. Lil Jon & Ludacris),disco,105.018,0.894,0.791,0.583,-4.699,0.0183,0.0,0.0388,0.112,5rb9QrpfcKFHM1EUbSIurX
Alexandra Stan,Get Back (Asap),disco,127.99,0.712,0.914,0.719,-3.88,0.0391,0.391,0.0653,0.0351,7rHAd5tANXfWBgVuBDdJhS
Rihanna,Man Down,disco,155.788,0.47,0.904,0.557,-4.024,0.0436,0.0,0.0491,0.177,1Bx0zEdVjkFlV27iKaePug
Panetoz,Dansa Pausa,disco,121.971,0.811,0.863,0.644,-4.64,0.0503,0.0,0.309,0.103,2gNAGt7gUiMkagkhIiDLPm
INNA,More Than Friends (feat. Daddy Yankee),disco,128.021,0.801,0.825,0.953,-3.902,0.0233,0.000573,0.234,0.0486,1S4ENupfwIqYUPM2sgCief
Dada Life,Kick Out The Epic Motherf**ker - Radio Edit,disco,128.013,0.551,0.862,0.214,-5.815,0.00136,0.000135,0.153,0.0574,6mt43avikV8g00AXCyOkS1
Michael Jackson,Thriller - Single Version,disco,118.402,0.775,0.815,0.835,-5.639,0.0934,3.4e-05,0.256,0.0477,5hPwQkmlWgxAZbJCoWCr1F
MKTO,Classic,disco,102.078,0.713,0.781,0.8,-4.859,0.0353,0.0,0.155,0.121,5x9VIW2fS21JMswOt6AORI
Netsky,Escape - VIP Mix,drum-and-bass,173.954,0.449,0.955,0.266,-2.983,0.0011,0.182,0.281,0.0476,6QrVmH0ccnWTLC3CuMAbL9
Various Artists,Bright Lights,drum-and-bass,174.02,0.493,0.96,0.306,-5.798,0.00249,0.898,0.0687,0.0418,6uRvOZVsMdmikvm3fFcx6l
Various Artists,Halo,drum-and-bass,173.99,0.428,0.917,0.08,-2.881,0.00167,0.771,0.0959,0.052,5gk5IEOuGUh3SJCmwpCYbj
Roni Size,Brown Paper Bag - 2008 Re-edit,drum-and-bass,85.047,0.585,0.987,0.545,-3.625,0.0412,1.65e-05,0.339,0.123,49WySF6JcbllN1GTuh08CS
Various Artists,Starting Over,drum-and-bass,174.023,0.423,0.907,0.635,-8.526,0.000571,0.882,0.0724,0.0627,0K0dfDgOubz4mEMvpwYtBi
Goldie,Sea of Tears,drum-and-bass,160.004,0.417,0.893,0.14,-8.421,0.285,0.846,0.647,0.078,2LsGZlETjSgXCzNJ7gLdA8
NERO,Guilt - Radio Edit,drum-and-bass,136.43,0.221,0.852,0.175,-3.784,0.00176,0.0,0.0782,0.0586,4BixqNXCAl6AbY7TPC4u3M
Pendulum,Tarantula (Pendulum vs Fresh Feat: $pyda & Tenor Fly) - Live at Brixton Academy,drum-and-bass,87.054,0.516,0.893,0.326,-5.434,4.09e-05,0.0952,0.981,0.0309,4VtC5jpW4jza3oF6HGd657
Crystal Fighters,In The Summer - Brookes Brothers Remix,drum-and-bass,174.03,0.189,0.926,0.402,-3.823,0.000245,0.272,0.286,0.103,2EHIRmTzDJhMtikuT86FyG
Maduk,Crossroads,drum-and-bass,174.007,0.529,0.932,0.2,-4.585,0.00111,0.849,0.322,0.0419,37aP7sxMcaRmHNG4dvkmBN
Camo & Krooked,Can't Get Enough,drum-and-bass,174.879,0.366,0.993,0.0413,-2.482,3.52e-05,0.821,0.368,0.0737,1wGiJ7iIp2LYuYg4yO3fy6
Feed Me,Blood Red - Original Mix,drum-and-bass,139.951,0.653,0.879,0.0326,-7.069,0.0913,0.186,0.129,0.0571,7usbPC0r2Scsv768oP5Uma
DJ Hazard,Killers Don't Die,drum-and-bass,175.005,0.648,0.974,0.353,-2.004,0.00946,0.921,0.0513,0.11,7rbZWmTshOcaIlvgpLqXLX
BLOKHE4D,Gutter Queen,drum-and-bass,174.001,0.458,0.996,0.17,-2.161,5.67e-05,0.798,0.219,0.288,13fYsiBreIuO5r0pC4K6Gx
Alix Perez & Sabre,Solitary Native,drum-and-bass,172.027,0.595,0.758,0.485,-15.259,0.0155,0.877,0.0699,0.0656,5S7vkxR89rq8kxx3BQnU3R
The Qemists,Stompbox,drum-and-bass,175.048,0.381,0.993,0.358,-2.418,0.000217,0.71,0.642,0.297,4ro5roa4DG0J6no8tDDi5i
SHY FX,Shake Ur Body (feat. Di) - Original Mix,drum-and-bass,175.027,0.571,0.871,0.371,-5.907,0.0126,0.0028,0.0542,0.0511,1QgF4TrmwmQ10Bd30Zpmpk
Various Artists,Paradise,drum-and-bass,174.001,0.596,0.796,0.417,-4.693,0.000147,0.105,0.186,0.0578,6ZaDATnn6oFgzC2MNB3TXo
Adam F,Metropolis,drum-and-bass,167.005,0.435,0.812,0.159,-3.412,0.00695,0.843,0.352,0.12,3cqrkwQDwITnjJkJgHsqUa
Bungle,The Siren,drum-and-bass,174.938,0.449,0.804,0.226,-4.367,0.00245,0.048,0.0588,0.057,2YFqEDwUMHAfp8mG61nIjT
Noisia,Tommy's Theme - Loadstar Remix,drum-and-bass,175.006,0.498,0.805,0.0622,-3.59,0.000165,0.901,0.114,0.0363,2JiQZJl5icBu5tk0JXQCE4
High Contrast,Pink Flamingos,drum-and-bass,172.997,0.527,0.778,0.0285,-5.678,0.00028,0.88,0.13,0.0509,24E2MpUjraoaOB86EfxRnx
Black Sun Empire,Breach,drum-and-bass,173.997,0.604,0.999,0.688,-1.254,0.00015,0.85,0.116,0.102,6K9BQVwFwTwY83C6WfC7dJ
Various Artists,Fighter,drum-and-bass,175.986,0.538,0.945,0.189,-3.593,0.000214,0.0522,0.254,0.285,2cxfoVfIzlwgm3uU00sX9m
Flux Pavilion,I Can't Stop,drum-and-bass,139.932,0.513,0.775,0.205,-7.202,0.000672,0.248,0.409,0.0304,03EuhmMsEHVFI9ytainStU
Various Artists,Link To The Past,drum-and-bass,174.016,0.428,0.759,0.0387,-5.055,0.00383,0.946,0.169,0.0265,4oeJZ24taHcOUDTPrSYu4x
ShockOne,Lazerbeam,drum-and-bass,174.781,0.398,0.927,0.217,-3.821,0.000121,0.000574,0.38,0.156,3QWUAMLexvHSOsBEKMilAM
Various Artists,Dreaming,drum-and-bass,174.964,0.463,0.927,0.51,-3.925,0.00076,0.0045,0.307,0.0662,7IxlecnPWBQAuvaMpur47r
DJ Marky,Casino Royale,drum-and-bass,172.049,0.551,0.963,0.84,-5.527,0.00663,0.923,0.0891,0.0466,578owUVOiIoVPGdwBwQRiP
Brookes Brothers,Beautiful,drum-and-bass,173.964,0.433,0.974,0.351,-3.944,5.72e-05,0.32,0.107,0.054,6P4yPv4gMr30vE44R4w6PU
Spor,Dreadnought,drum-and-bass,172.932,0.539,0.952,0.385,-4.869,0.000288,0.746,0.234,0.141,1x5IHhducLADRu7qPuodSN
Netsky,Moving With You,drum-and-bass,174.022,0.43,0.869,0.412,-4.265,0.0148,0.000421,0.197,0.0379,6aFWNv6pa2NyqLixnqnOI9
D Minds,Mr Happy,drum-and-bass,173.937,0.62,0.959,0.167,0.326,0.00831,0.105,0.179,0.368,7db7UVTW1xDevA78vncY0f
Various Artists,Red Mist VIP,drum-and-bass,178.072,0.543,0.951,0.551,-8.12,0.00264,0.0352,0.267,0.124,4lnCaLQ4CkHtLUlJqvpOjQ
Various Artists,The Sun - 2009,drum-and-bass,174.949,0.325,0.894,0.215,-5.667,7.17e-05,0.751,0.112,0.0404,33GOoaVzebrRRdzrACxDLU
Various Artists,It's a Secret,drum-and-bass,174.974,0.575,0.958,0.24,-2.649,0.00406,0.222,0.0998,0.089,1oYPzCpo9dANSb7XELoZ2L
Various Artists,Epilogue - VIP Mix,drum-and-bass,174.896,0.187,0.98,0.213,-7.584,0.000157,0.731,0.066,0.0886,6zshd6W0i5Z17h7519saa4
The Prototypes,Pale Blue Dot,drum-and-bass,174.053,0.519,0.976,0.126,-2.392,0.00192,0.576,0.142,0.0646,5B9eqDL6eMiY84B6xDfcKU
Bcee & S.P.Y,Diagnosis Murder - Metrik Remix,drum-and-bass,174.057,0.515,0.933,0.302,-4.485,0.00431,0.5,0.115,0.0593,5mY4TjRgv6rdE6IBhnTAQg
Various Artists,System Error,drum-and-bass,173.963,0.504,0.761,0.304,-13.297,0.000648,0.715,0.57,0.0643,1KFXkcP9NjhLKbCyz3oUMt
Logistics,Crystal Skies,drum-and-bass,173.979,0.501,0.872,0.826,-2.227,3.15e-05,0.101,0.116,0.0371,4QExLXOsSBaRPaGrDHBQ3Z
Netsky,Daydreaming,drum-and-bass,175.997,0.539,0.993,0.337,-1.115,4.44e-05,0.844,0.0372,0.0701,4IyMDHYBdekl79yQmeAgI2
Evol Intent,8 Bit Bitch - Spor remix,drum-and-bass,172.98,0.512,0.946,0.476,-6.899,0.000962,0.729,0.702,0.129,226J3BBELS9wzelX6zVMF4
Maduk,Take You There,drum-and-bass,173.986,0.513,0.912,0.348,-5.067,0.00355,0.687,0.1,0.0365,0uUVc2qApdyMSP9jzkv8q2
Rita Ora,Hot Right Now (feat. RITA ORA),drum-and-bass,174.956,0.543,0.961,0.41,-2.219,0.000964,0.00251,0.225,0.0411,4EbzxDt0bgOBcZ0wklVAQj
Various Artists,Penamana,drum-and-bass,175.061,0.396,0.97,0.201,-4.145,9.43e-05,0.886,0.289,0.0641,2mJ53CWjqiv08iZmTCjNF7
Black Sun Empire,Dawn of a Dark Day - Original,drum-and-bass,171.923,0.498,0.96,0.285,-3.074,0.00058,0.000475,0.0865,0.188,6gfNVDzXVETKL7LCbXeACc
Blame,Star (Part 1),drum-and-bass,174.929,0.34,0.905,0.325,-3.598,0.000619,0.059,0.25,0.316,2W7VNJaVoatHqXgKYWavXU
Mattix,Rising Up,drum-and-bass,175.049,0.417,0.888,0.101,-3.918,0.000187,0.88,0.233,0.041,7EDtpBZsS6JPUc36NAn7SO
The Qemists,Stompbox - Spor Remix,drum-and-bass,172.02,0.387,0.992,0.31,-3.373,0.000122,0.844,0.34,0.448,2ZLkC3L8A1Z4klJtaDbpEd
London Elektricity,The Plan That Cannot Fail,drum-and-bass,172.989,0.359,0.88,0.114,-5.903,0.000939,0.934,0.18,0.0366,3HqTG8BcyCkhmN2oHfE1KH
NERO,Innocence,drum-and-bass,137.233,0.373,0.734,0.0678,-5.707,0.00128,0.356,0.0868,0.0658,2pdEafpOw3Jvddrm2by0NR
Hybrid Minds,Blame,drum-and-bass,175.046,0.702,0.499,0.704,-8.312,0.00132,0.784,0.0909,0.332,3qwKoaBa6UyPOtwnmAWSTS
Black Sun Empire,Tripel - Original,drum-and-bass,174.009,0.487,0.945,0.0315,-4.304,0.000216,0.902,0.198,0.0467,2XbljKSyUiwRs5PtVzCqcf
Adam F,Music In My Mind,drum-and-bass,169.021,0.428,0.971,0.206,-4.122,0.14,0.0478,0.198,0.295,4GMeWXUXglYtxugZxqzIfu
Various Artists,Hold On - Sub Focus Remix,drum-and-bass,173.995,0.377,0.931,0.0393,-4.758,0.00601,0.00845,0.169,0.0397,5Muk08hnvAKtf0MDHqIq5j
Goldie,Angel,drum-and-bass,149.983,0.671,0.949,0.285,-7.276,0.0233,0.0337,0.076,0.216,31WUB9gHjcbsS5dksnnTyK
Chase & Status,Flashing Lights - S.P.Y. Remix,drum-and-bass,173.971,0.517,0.868,0.251,-5.574,0.000139,0.0184,0.207,0.0483,5J4wQBy0Dk9GhngXKxzbVF
Various Artists,Lounge - DC Breaks Remix,drum-and-bass,174.004,0.431,0.941,0.319,-3.397,9.42e-05,0.688,0.382,0.0682,4nett6cGBoYPnEXMJZmtQG
Camo & Krooked,Just Hold On,drum-and-bass,175.092,0.392,0.992,0.291,-3.597,0.000429,0.648,0.205,0.275,66sJkFFiyzm6dNg4MwySh0
Pendulum,Different,drum-and-bass,183.871,0.106,0.977,0.147,-5.847,8.39e-05,0.369,0.35,0.089,0vsOxIBK36keLH8Bezie9A
Logistics,Murderation,drum-and-bass,174.005,0.643,0.962,0.422,-5.615,0.00385,0.834,0.583,0.0796,5Ywx7uvAtMMzKVHedkHus9
Rebel MC,Born Again - Serial Killaz Mix,drum-and-bass,117.358,0.505,0.94,0.793,-3.958,0.0432,0.000261,0.0531,0.0657,5YBD6z33SdRjkDnNZLszHm
Camo & Krooked,Only Me,drum-and-bass,174.944,0.502,0.965,0.666,-5.271,2.18e-05,0.501,0.164,0.358,6PdXvEs6V3aPSRw0x75MSb
Ed Rush,City 17,drum-and-bass,87.507,0.623,0.964,0.328,-2.811,0.0143,0.07,0.111,0.365,4qW3n3tp1MPQ2sxxamy9Xx
Danny Byrd,Ill Behaviour,drum-and-bass,87.512,0.598,0.96,0.347,-2.492,0.163,0.000686,0.249,0.0516,6eS92ssTiUkEiwDQpBwv29
Logistics,Fear Not,drum-and-bass,170.04,0.542,0.938,0.0386,-1.979,4.78e-05,0.799,0.376,0.128,6uoajL6rGG8id4AVbKtwqu
Original Sin,Original Badboy,drum-and-bass,175.079,0.122,0.965,0.0352,-3.853,0.000359,0.919,0.267,0.127,0NNp9wLEhE7fzYj9CPJxQv
Noisia,Lost Cause,drum-and-bass,172.018,0.351,0.971,0.11,-2.661,0.00857,0.59,0.218,0.395,4qVSyGiICIwwB5w8qcNryb
Electrosoul System,On The Run,drum-and-bass,172.03,0.481,0.867,0.0766,-5.673,0.00357,0.881,0.0601,0.0417,6UXvye1stGPqosVdj9R8mm
Netsky,Escape,drum-and-bass,174.044,0.48,0.931,0.343,-3.873,0.000788,0.187,0.292,0.0487,3WHlzAecQsOU8vkbUUrw9s
Skream,Anticipate (feat. Sam Frank) - Netsky Remix,drum-and-bass,86.477,0.494,0.809,0.454,-4.083,0.00071,0.00104,0.199,0.0343,62xdhTIBPHZ0sNkBkmqsNM
Various Artists,Triple A,drum-and-bass,175.06,0.418,0.949,0.0935,-4.606,6.03e-05,0.842,0.229,0.138,5GAJyVAtlYsRq1zXVbe1Uv
Bachelors of Science,The Ice Dance - Lenzman Remix,drum-and-bass,174.023,0.506,0.876,0.129,-6.097,0.00029,0.768,0.0755,0.0363,4YS7cziBoUrO0Dqtczy8ls
Swedish House Mafia,Save The World - Futurebound & Metrik Remix,drum-and-bass,173.98,0.397,0.872,0.0382,-6.467,7.28e-05,0.274,0.356,0.0517,5cfRhJ85Xhay4hUNVgK2M4
Pendulum,Watercolour - Full Version; Single,drum-and-bass,174.05,0.392,0.925,0.197,-4.329,0.000134,0.0649,0.306,0.145,6HNGXmc7A14zeeWTj4gzz8
Indivision,Irresistable - Original Mix,drum-and-bass,175.034,0.508,0.893,0.111,-3.79,0.00107,0.0616,0.158,0.0366,4rs8oDGCdkvD8Yj77fJaF4
Various Artists,Mercenary - Original Mix,drum-and-bass,169.988,0.402,0.99,0.337,-0.537,0.00242,0.498,0.275,0.0457,4InW9ynMS1aTIeFSMvHjD7
Muffler,Embrace,drum-and-bass,174.996,0.426,0.99,0.216,-5.177,0.00408,0.913,0.369,0.052,67HXJJZcGri9gpMyow2F2L
Dieselboy,Follow The Leader,drum-and-bass,89.141,0.529,0.954,0.451,-4.358,0.000247,0.457,0.336,0.0746,0ci8LULYLzUZwyRuPQ2Wzu
Logistics,2999 - Wherever You Go,drum-and-bass,174.013,0.47,0.959,0.0869,-3.96,0.0041,0.132,0.239,0.0698,6OrKd2r5I7VDU0qjNKFINA
Chase & Status,Blind Faith - Loadstar Remix,drum-and-bass,115.62,0.486,0.927,0.104,-4.798,0.000966,0.0373,0.136,0.0486,5ruWnyGX0r6v8b2JisDHDo
The Prototypes,Born To Rise,drum-and-bass,174.01,0.432,0.703,0.0548,-7.071,0.00126,0.124,0.209,0.0332,7aTCo6r4tLZ0siLFwcmpJ1
Kaleb,Megaman,drum-and-bass,173.981,0.506,0.955,0.483,-4.895,0.00061,0.929,0.0431,0.0697,09GbY9RGrIxasmT6ILXAbG
Friction,Life Cycle,drum-and-bass,173.996,0.468,0.942,0.456,-4.05,0.00125,0.61,0.766,0.0475,63wRwCR1rW2zb3SDLqWxJo
Jakwob,Blinding - Bcee Remix,drum-and-bass,174.032,0.606,0.891,0.194,-5.847,0.0133,0.0561,0.0855,0.0706,5Emc7oyJGoYOomumXGoabF
Keeno,Nocturne,drum-and-bass,175.005,0.397,0.936,0.0367,-2.57,0.032,0.93,0.0614,0.0414,2BwFNhOuevr8iK8sP7f6ZB
Various Artists,Mr Bidigan - Total Science Remix,drum-and-bass,173.959,0.228,0.85,0.185,-3.767,0.000582,0.111,0.367,0.0533,6S26nPeVN60xrSVYR5GDTl
NERO,Must Be The Feeling - Brookes Brothers Remix,drum-and-bass,86.994,0.26,0.924,0.594,-3.297,7.23e-05,0.556,0.348,0.0426,5zQWvvkQPsDytutZhFT0eR
Various Artists,We All - Blame Remix,drum-and-bass,175.232,0.353,0.916,0.146,-3.657,0.000815,0.764,0.233,0.0446,7jj3WOz7xCL93T90Ha3deG
Maduk,Believe,drum-and-bass,173.999,0.475,0.912,0.414,-4.829,0.00127,0.0447,0.067,0.0405,3rAj0vPoOuqTL8NFdOOy5l
S.P.Y,You,drum-and-bass,174.957,0.328,0.873,0.0893,-6.374,0.109,0.634,0.383,0.0535,1apqEUMhPZqBi7zrDqEYIB
Serial Killaz,Walk and Skank,drum-and-bass,176.055,0.594,0.969,0.599,-4.841,0.000538,1.55e-05,0.0678,0.0564,0lwSGq8WP6QpmERRpWOqjQ
