artist_name,track_name,genre,tempo,danceability,energy,valence,id
Plastikman,Spastik,detroit-techno,126.299,0.791,0.973,0.0377,13Hmn0qk9K7ucfn8WO5RPe
Various Artists,Blackwater (Full Strings Vocal Mix) [feat. Ann Saunderson & Urban Soul Orchestra],detroit-techno,134.244,0.717,0.904,0.481,6bXhjsUndWFihkAZwkjFv2
Underground Resistance,Afrogermanic,detroit-techno,136.676,0.787,0.676,0.322,2Misf49Mz59e2ot4SaSgT3
Jeff Mills,Imagine - Blue Potential Version,detroit-techno,119.472,0.39,0.44,0.151,6SUrgfIB3ZIHLj1m7ANi6O
Moodymann,Roberta Jean Machine,detroit-techno,110.009,0.666,0.639,0.0779,3ytKkLAncl7XYQ204UWOE6
Psyche,Crackdown,detroit-techno,136.763,0.585,0.895,0.395,1phWonB4eR5Juj1hrxgSXY
LFO,Freak,detroit-techno,134.979,0.67,0.963,0.774,1LkJFTHANrf7ec3cNIm9OK
Seth Troxler,Aggression,detroit-techno,127.019,0.856,0.473,0.368,3CLZrrFAXY0a0pRd492eRZ
Various Artists,The Crawling Frog is Torn and Smiles,detroit-techno,130.007,0.714,0.702,0.0342,2PBWhOrNS5sIgqNuwyvV4E
Legowelt,Ancient Rites Demoni Mundi,detroit-techno,120.002,0.617,0.621,0.607,0zxbvBs5fWekbwU2w67Sgg
Lone,Coreshine Voodoo,detroit-techno,127.002,0.545,0.909,0.579,6nKwbkJgi9urUmqyZZdaX7
Various Artists,I am not afraid - Dream Catchers Remix,detroit-techno,128.013,0.71,0.78,0.513,3gFBeg8IwTlT77P8jyp8PM
Robert Hood,One Touch,detroit-techno,136.273,0.784,0.82,0.447,6JrPueOXRks1hKU5ewD7Ia
Rick Wilhite presents,Ninja,detroit-techno,122.994,0.666,0.865,0.444,6fXeINYFVU8VdvpdStayQx
Model 500,Astralwerks,detroit-techno,149.994,0.52,0.582,0.581,1uWmDYrTL0moAqpnWpGOBw
Drexciya,Dead Man's Reef,detroit-techno,113.938,0.892,0.628,0.621,3eBF3zNJKv6ibhd9VlXkLx
Various Artists,Falling Up,detroit-techno,115.957,0.859,0.586,0.47,5pfUbHHw4TD0rucjddpUPs
Aril Brikha,Way Back,detroit-techno,134.816,0.737,0.783,0.248,0akxK0cbzKhyMFNAwNPKBl
Elecktroids,Silicon Valley,detroit-techno,124.532,0.783,0.665,0.624,4rkmX8kZQAnghWBM9aRLN2
Model 500,The Chase - Smooth Mix,detroit-techno,128.383,0.712,0.694,0.963,22y0cI6LXzdyCmnqM3LbnH
Rasmus Seebach,Natteravn,disco,125.077,0.694,0.722,0.364,3Yvi7vnCCYHfSi8fz8aZAe
Robyn,Dancing On My Own,disco,117.015,0.687,0.865,0.261,2b712q3E27nyW6LGsZxr0y
Madonna,La Isla Bonita,disco,99.953,0.708,0.832,0.968,2Iib2MV3ECFJAourgP9dlY
David Guetta,Crank It Up (feat. Akon),disco,128.03,0.725,0.879,0.638,4PQA5I8Qf99He3SBKtl4Tf
Cameo,Word Up,disco,115.931,0.863,0.838,0.899,1RyZgkIghj1eL2U1zlYOoE
Chris Brown,Beautiful People - Radio Edit,disco,127.784,0.416,0.807,0.588,5Z8CCpCTexeH36waq0T74y
Isaac Hayes,Theme From Shaft,disco,120.778,0.484,0.439,0.618,7nPc4tfJCRvcxxt9Xz3ugx
Barry Manilow,Copacabana (At the Copa) - Long Version,disco,116.563,0.681,0.772,0.878,6T0ENH729fIedxSpbQrKJz
Whitney Houston,How Will I Know,disco,119.49,0.832,0.544,0.928,5tdKaKLnC4SgtDZ6RlWeal
fun.,Some Nights,disco,107.938,0.672,0.738,0.392,6t6oULCRS6hnI7rm0h5gwl
Albatraoz,Albatraoz,disco,127.813,0.903,0.731,0.798,1EqYoza9iMnxB9O0TwAeOO
Michael Jackson,Thriller,disco,118.418,0.776,0.857,0.799,1D9KEXIrlmPUkMTdYzqgX4
FO&O,Build A Girl,disco,105.999,0.811,0.716,0.775,48iAZ751lyRFjGWQcaHzK6
Dieter Bohlen,Brother Louie,disco,108.965,0.768,0.932,0.803,7zw4ZapllzFZqZDklIkhN1
Sheila,Spacer - Version single,disco,132.926,0.656,0.797,0.886,7C0eAsoRrtNvtUKomp3gnV
Albin Johnsén,Din soldat,disco,130.05,0.741,0.916,0.79,3zdv56EdfZi0ydbAZqbQ3M
Various Artists,Got To Be Real - Single Version,disco,114.65,0.797,0.697,0.861,1wRHNlEjTmpaXv99BFAGnV
Parliament,Give Up The Funk (Tear The Roof Off The Sucker),disco,105.727,0.758,0.729,0.91,7K09L0XlSGoRM8v8V6aXZ9
Panetoz,Dansa Pausa,disco,121.971,0.811,0.863,0.644,2gNAGt7gUiMkagkhIiDLPm
Katy Perry,Firework,disco,124.072,0.638,0.826,0.649,4lCv7b86sLynZbXhfScfm2
Ansiktet,Äckligt,disco,169.997,0.545,0.823,0.675,5Sh5RqOkQ7dsjVx998BtS7
Jessie J,Domino,disco,126.986,0.758,0.557,0.781,2fQxE0jVrjNMT9oJAXtSJR
The Buggles,Video Killed The Radio Star,disco,131.165,0.68,0.678,0.251,7o7E1nrHWncYY7PY94gCiX
Bee Gees,Manhattan Skyline - 2007 Remastered Version Saturday Night Fever,disco,123.856,0.551,0.76,0.679,63FhERpWh2yaKsNsBhS1bc
Various Artists,I Got You (I Feel Good),disco,70.469,0.598,0.531,0.696,4ZrbWwFHHjPoe7cfUBJ9WQ
TOTO,Africa,disco,92.718,0.671,0.373,0.732,2374M0fQpWi3dLnB54qaLX
DVBBS,Tsunami - Radio Edit,disco,128.079,0.65,0.923,0.388,3U8biDNVpdtvrsJwaD4s9J
Rihanna,S&M,disco,127.975,0.767,0.682,0.833,0C4ejWmOTMv8vuYj85mf8m
Penny McLean,Lady Bump,disco,122.038,0.831,0.511,0.965,31UBcyZkwJRy2ZV5XpMlxh
Beyoncé,Crazy In Love (feat. Jay-Z),disco,99.165,0.646,0.77,0.681,5IVuqXILoxVWvWEPm82Jxr
James Brown,Get Up Offa That Thing,disco,117.959,0.852,0.682,0.763,1E3BZjG5SDMy0dYANdbc3u
Andrea True Connection,"More, More, More",disco,103.009,0.663,0.792,0.847,4hepyFFOO9I7oZCNn3T2sz
Swedish House Mafia,Antidote - Extended,disco,128.013,0.733,0.821,0.63,14epucTZd8dLIYipdByNZS
KC & The Sunshine Band,Get Down Tonight,disco,112.683,0.669,0.754,0.906,4msPRe3NEDVL6dsBcE7AhL
Commodores,Machine Gun,disco,112.926,0.743,0.976,0.759,2INLSpeJq53F0HtnNHV3Ad
Jason Derulo,Breathing,disco,127.969,0.557,0.814,0.616,12HgZnRqGPwIZJD0gPsUor
Bee Gees,A Fifth Of Beethoven - 2007 Remastered Version Saturday Night Fever,disco,108.846,0.712,0.671,0.8,5LyzPhFwF7MgUY3aQD9TAG
Blondie,Heart Of Glass - Special Mix,disco,114.478,0.694,0.577,0.845,0a4agFmqHXxcZl1nho1BxM
Irene Cara,Flashdance...What a Feeling - Radio Edit,disco,122.491,0.572,0.654,0.399,3cbV252akVZInSvJk7jAYX
The Human League,Don't You Want Me - 2002 - Remaster,disco,117.651,0.734,0.744,0.961,5lmYpa6EaVAKAlwxMf7q5c
Donna Summer,Bad Girls,disco,120.529,0.857,0.7,0.973,3ZKQVyxT4Jg2lLZRLs7Vgo
Pitbull,Feel This Moment (feat. Christina Aguilera),disco,135.958,0.668,0.758,0.531,4yOn1TEcfsKHUJCL2h1r8I
Various Artists,Rattle - Original Mix,disco,127.996,0.744,0.956,0.542,5BfleIMgLlfeqG5yqKyHz0
Various Artists,Relight My Fire - Single Version,disco,120.43,0.759,0.871,0.871,0ZvLrvwzp0nBkfmtzL7XO1
David Guetta,When Love Takes Over (feat. Kelly Rowland),disco,129.972,0.658,0.863,0.496,619bJQ9uDi8dnXzLebFI7y
"Jimmy ""Bo"" Horne",Dance Across the Floor - Edit,disco,109.951,0.615,0.969,0.638,20pPweU5sbfOOB1Qk5KCTx
Eddie Kendricks,Date With The Rain,disco,123.277,0.535,0.791,0.528,6w8unad1pSyvWHBcjXRICN
ABBA,Lay All Your Love On Me,disco,132.98,0.694,0.702,0.605,1yWItbINcAC0IFssISgvvg
Kesha,Die Young,disco,128.001,0.711,0.7,0.801,6mnjcTmK8TewHfyOp3fC9C
Of Monsters and Men,Little Talks,disco,102.961,0.457,0.757,0.417,2ihCaVdNZmnHZWt0fvAM7B
Panetoz,Efter solsken,disco,104.03,0.735,0.848,0.967,2dh07zmyCMoY64rQdJrXLe
"Earth, Wind & Fire",In the Stone - Edit,disco,114.532,0.647,0.722,0.755,7noS1nrFSq0fIi5sXRO4a5
Various Artists,Don't Leave Me This Way - Single Version,disco,121.705,0.549,0.69,0.611,4IMArXimMttK8tB0UBa0Ue
Beyoncé,Run the World (Girls),disco,127.086,0.733,0.899,0.76,1uXbwHHfgsXcUKfSZw5ZJ0
Basshunter,Boten Anna - Radio edit,disco,140.179,0.464,0.971,0.265,3N9huFk2IceMSlKoZLaUsv
Daft Punk,Around the World,disco,121.294,0.956,0.795,0.841,1pKYYY0dkg23sQQXi0Q5zN
Britney Spears,Work B**ch,disco,128.012,0.63,0.816,0.85,2vTPWWm2Lgc6kI6a3Z3uXY
Danny Saucedo,Amazing,disco,128.052,0.544,0.903,0.443,33qw98yPnShEQMoF72ORUa
Various Artists,Gosa,disco,128.142,0.704,0.913,0.553,2I5Jn1pRVUmfABC62DwXiC
The Gap Band,You Dropped A Bomb On Me,disco,126.461,0.786,0.627,0.831,1VKPiQJnV15flF5B3zeocD
Michael Jackson,ABC,disco,187.712,0.559,0.752,0.946,6nzhhT57iQYrbqumru9NNP
deadmau5,Strobe - Radio Edit,disco,128.032,0.649,0.706,0.0736,6c9EGVj5CaOeoKd9ecMW1U
Tina Charles,Dance Little Lady Dance,disco,105.358,0.775,0.567,0.96,1CLNWD0IK5YXc9KpTKaRF2
Various Artists,(I've Had) The Time of My Life,disco,108.535,0.697,0.665,0.485,5UqqOfFa9DYXALpCCF8VwB
DJ Snake,Turn Down for What,disco,100.014,0.818,0.799,0.0815,67awxiNHNyjMXhVgsHuIrs
One Direction,Little Things,disco,110.095,0.707,0.222,0.556,7kSLdGdXLey7pzLsWpdg1h
Various Artists,Celebration,disco,123.122,0.61,0.859,0.626,5ciXcabHz3tFg3vCQyEeYu
Oscar Zia,Yes We Can,disco,96.957,0.666,0.972,0.593,7fzxwDWFHB4h154xCEB8zu
Coldplay,A Sky Full of Stars,disco,124.97,0.545,0.675,0.162,6HFbq7cewJ7rPiffV0ciil
The Emotions,Best of My Love,disco,115.376,0.764,0.57,0.972,6UjlpJhUqOQqv0hrb38IDI
Chaka Khan,I'm Every Woman,disco,114.045,0.603,0.886,0.727,2M55R2A9IAhLdsCGFj8r8k
Various Artists,Can’t Get Enough Of Your Love Babe,disco,111.935,0.733,0.79,0.778,1k7Vaz8njTPyofg7I9VKvh
Various Artists,Jingo,disco,121.441,0.633,0.854,0.779,5SEbMBFdBY5x0ZqQUhRRms
Gyllene Tider,Sommartider,disco,129.532,0.84,0.707,0.697,1d1BeKPNgaQ36wcxGqnfU3
MGMT,Sparks,disco,135.75,0.652,0.968,0.519,2XTt65beGVDB0gTbrxsEzT
Calvin Harris,We'll Be Coming Back (feat. Example),disco,127.945,0.596,0.952,0.571,7B1Dl3tXqySkB8OPEwVvSu
Aretha Franklin,Respect,disco,114.95,0.805,0.558,0.965,7s25THrKz86DM225dOYwnr
Chris Medina,What Are Words,disco,123.848,0.596,0.252,0.38,2cDDOxigaHr1I2eevlvxV6
ABBA,Take A Chance On Me,disco,106.702,0.647,0.783,0.794,1jgmL1VK9U7XyKIOfVBbqJ
Various Artists,Baby Baby,disco,133.033,0.639,0.869,0.562,0kUGhnNaBqZt7SRznTaAEq
Fall Out Boy,"Dance, Dance",disco,114.452,0.622,0.961,0.449,0a7BloCiNzLDD9qSQHh5m7
Stromae,Papaoutai,disco,115.955,0.715,0.825,0.262,6MvTH94jL3GxlVFO5Ssk1L
The Killers,Human,disco,135.47,0.547,0.837,0.568,5mhUPDWQH3s544WCsa0r9w
Rick James,Give It To Me Baby,disco,119.891,0.775,0.726,0.943,6DX92TuMqOKe0h9vLJIPeg
Various Artists,This Is It,disco,119.891,0.797,0.737,0.957,6vUqCD6WPsccXUEd9O9gJG
Lady Gaga,Do What U Want,disco,97.476,0.797,0.821,0.567,4MJlgdrGLaayCTPtdn0kII
Billy Ocean,Love Really Hurts Without You,disco,137.894,0.561,0.822,0.853,4tNwSIfpoBXVcGGzrZ1tJU
Shalamar,I Can Make You Feel Good,disco,112.752,0.692,0.775,0.962,7ksDjMrTgdwsUmji8rCTxd
Various Artists,Never Too Much,disco,109.839,0.747,0.79,0.787,7iuT6GbzCKoyNVhbLaendu
Frankie Valli & The Four Seasons,"December, 1963 (Oh, What a Night)",disco,104.414,0.729,0.6,0.964,4nuPrKithHbRJXuA9spwu4
Lady Gaga,Just Dance,disco,119.002,0.818,0.732,0.679,3E5XrOtqMAs7p2wKhwgOjf
Katy Perry,Hot N Cold,disco,132.007,0.702,0.839,0.856,0IZM2onaTBMRTEIcc5oIi9
Swedish House Mafia,Miami 2 Ibiza,disco,124.989,0.727,0.936,0.653,56QCGK2tyUmlma8k94zLal
Tavares,Heaven Must Be Missing An Angel - Pt. 1,disco,116.828,0.617,0.748,0.969,6J9paEX8rcBYuAIawdnzUj
Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,disco,123.013,0.763,0.875,0.8,5fnA9mkIfScSqHIpeDyvck
Various Artists,"Let's Hear It for the Boy - From ""Footloose"" Soundtrack",disco,122.744,0.783,0.573,0.789,5kaF88lat4fWUiDXP6G48M
Martin Garrix,Animals - Radio Edit,disco,128.041,0.589,0.923,0.0378,7Jwe4iWB1G6c7TE7fRedrm
Kelly Rowland,Commander,disco,124.73,0.388,0.881,0.552,6Qmmzzo9Sdk0QZp0dfLpGk
Various Artists,Ma Baker,disco,128.987,0.748,0.741,0.875,4SMVEIfMusETeLhl7ptFUh
Various Artists,Talk Me Down,drum-and-bass,174.096,0.296,0.726,0.0703,2xLEurbAPdnetOaMHKlvC5
Various Artists,1 N 2,drum-and-bass,170.028,0.725,0.874,0.589,0NNJl55b2l1fMNwTR0bHXa
Tantrum Desire,Higher,drum-and-bass,175.036,0.335,0.993,0.182,5rvtpXpXBClw9kKRspKj2p
Miike Snow,Black & Blue - Netsky Remix,drum-and-bass,174.102,0.474,0.894,0.464,4y77n84Mlpb77Kf8dDu2BB
Various Artists,Tell Me Tonight,drum-and-bass,173.908,0.491,0.798,0.14,7wtTcDRRp9IR8sZmwvaSbT
Total Science,Soul Patrol - Marky & S.P.Y Super Jungle Remix,drum-and-bass,87.375,0.482,0.973,0.749,7jWzVcjZHn6hBnafrZvpio
Maduk,Avalon,drum-and-bass,174.028,0.541,0.748,0.194,13K6MvYbv9ANqfGmql7m9N
Technical Itch,Devil's House,drum-and-bass,175.992,0.148,0.933,0.262,76LneqaJaaN9jfdW14g5jR
Bachelors of Science,The Ice Dance - Lenzman Remix,drum-and-bass,174.023,0.506,0.876,0.129,4YS7cziBoUrO0Dqtczy8ls
Jakwob,Blinding - Bcee Remix,drum-and-bass,174.032,0.606,0.891,0.194,5Emc7oyJGoYOomumXGoabF
Various Artists,There For Me - Original Mix,drum-and-bass,169.997,0.374,0.905,0.308,4FRpR1UFLaIk2eEmKoB0hF
Noisia,Friendly Intentions,drum-and-bass,172.064,0.704,0.892,0.528,02ctU8GqjieCYt5FsQkKAW
Phace & Misanthrop / Phace & Spor,What's Wrong,drum-and-bass,171.99,0.608,0.796,0.0855,6xiczjkT4ppXRCcsvCqgNg
High Contrast,Return of Forever,drum-and-bass,173.032,0.453,0.771,0.516,7HOlAKUEfP36FETgS5FMjF
Pendulum,Witchcraft,drum-and-bass,174.031,0.432,0.969,0.218,2A7ZZ1tjaluKYMlT3ItSfN
Electrosoul System,On The Run,drum-and-bass,172.03,0.481,0.867,0.0766,6UXvye1stGPqosVdj9R8mm
Various Artists,Halo,drum-and-bass,173.99,0.428,0.917,0.08,5gk5IEOuGUh3SJCmwpCYbj
Netsky,Lost Without You,drum-and-bass,175.022,0.663,0.876,0.271,0ZHPtF7tyLgelTM3BKiaQT
Porter Robinson,Unison - Knife Party Remix,drum-and-bass,109.932,0.586,0.836,0.165,62PdGwG6Hv8sCyd29ExKEq
SHY FX,Bambaata - Break remix,drum-and-bass,174.042,0.566,0.993,0.435,4YsYrYUNs1UC3tEBxrw3h4
Ben Sage/Subsenix,Just a Minute - Subsonic VIP,drum-and-bass,175.073,0.485,0.888,0.0375,75yJ68xM99aeY9ZJ9sd9iA
The Prodigy,Invaders Must Die,drum-and-bass,140.035,0.6,0.9,0.0993,6FmSCambSeWTMvWSUco4EO
Magnetic Man,I Need Air (feat. Angela Hunte),drum-and-bass,186.353,0.429,0.829,0.391,4YlAdZBuW5mww5GcqZ4aFy
Noisia,Imperial,drum-and-bass,171.981,0.55,0.789,0.193,3c1t4iinVFutaerxVC81eK
Various Artists,Fighter,drum-and-bass,175.986,0.538,0.945,0.189,2cxfoVfIzlwgm3uU00sX9m
Camo & Krooked,The Lesson,drum-and-bass,70.0,0.567,0.889,0.549,6OuV7w4wq65XmFUA6gbwiD
DJ Fresh & Sigma Feat: Koko,Lassitude - Radio Edit,drum-and-bass,175.046,0.454,0.975,0.733,1ZcZlqGU95UJZPUNNytZGk
Logistics,Transporter,drum-and-bass,176.006,0.483,0.738,0.135,7D2ckNxoPXrFDJwIzvDMJP
Tantrum Desire,Reach (Push The Feeling),drum-and-bass,174.969,0.484,0.913,0.152,0g1bnSDKF0CTOglFLveF5S
Various Artists,Ignition,drum-and-bass,174.057,0.555,0.967,0.312,6kSjTqaANVl7eyCYK1mbla
Various Artists,Stomp,drum-and-bass,174.025,0.658,0.98,0.522,2WA9X03o9KNxFZFcViYU0L
Various Artists,Haters,drum-and-bass,109.28,0.272,0.999,0.291,1YcuJbXT8ZVRVY4VN0WsUu
Danny Byrd,Get On It,drum-and-bass,173.987,0.401,0.941,0.428,0m7wDnCQJxCS9Jt5N62O4O
Various Artists,Warhead - Ram Trilogy Remix,drum-and-bass,173.017,0.619,0.944,0.306,4DdJMFa53iDvXzPBKpKICx
Various Artists,Numbers - Camo & Krooked Remix,drum-and-bass,174.011,0.528,0.817,0.378,5JtGlgYtvcFZKbPCBZYXlo
Various Artists,Welcome To The Jungle - Tantrum Desire Remix,drum-and-bass,173.987,0.362,0.983,0.302,7COSL8z2jFAta6t1zLmyDe
Camo & Krooked,Make the Call - Drum & Bass Mix,drum-and-bass,173.935,0.518,0.92,0.529,6BPkwMLOSHOeWQchXBHR73
Mattix,Rising Up,drum-and-bass,175.049,0.417,0.888,0.101,7EDtpBZsS6JPUc36NAn7SO
BYOB,Save My Life - J Majik & Wickaman D&B Mix,drum-and-bass,176.968,0.374,0.932,0.543,5gskl1GQnRrlKgWHepXlDu
The Prodigy,Warrior's Dance,drum-and-bass,137.017,0.575,0.989,0.0729,750ZFmjyBeT1qKRM5dpFar
Various Artists,Hornet,drum-and-bass,173.964,0.535,0.995,0.314,6djwVcJVpnWloa4MtYuyAe
Netsky,We Can Only Live Today (Puppy) - Original,drum-and-bass,127.961,0.671,0.8,0.809,5RgsBjU2aCCKQJG0JjtwTZ
Various Artists,Snow,drum-and-bass,175.002,0.568,0.936,0.843,1SEPNX4M86N7skvm2e2Rhb
Adam F,Metropolis,drum-and-bass,167.005,0.435,0.812,0.159,3cqrkwQDwITnjJkJgHsqUa
Various Artists,Poetry In Motion - Utah Jazz Remix,drum-and-bass,174.025,0.401,0.988,0.315,4QYCtAFIXgUBlKJKA24cD0
Various Artists,Dub Moods,drum-and-bass,177.008,0.696,0.679,0.658,4BzwuxZRf7JsMgixkmzGLt
London Elektricity,U Gotta B Crazy - Enei Remix,drum-and-bass,173.028,0.636,0.892,0.581,2chNQJcKoCk1BQXgFbZaRn
Break,Don't Look Down (feat. Calyx & Teebee),drum-and-bass,174.008,0.497,0.937,0.108,3uQhoTXwt4fFjgSisYImJ0
Camo & Krooked,Just Hold On,drum-and-bass,175.092,0.392,0.992,0.291,66sJkFFiyzm6dNg4MwySh0
Sigma,Stronger,drum-and-bass,175.034,0.41,0.83,0.551,2RnJ0n6YEPyzQzknUrOb7i
Lenzman,Open Page,drum-and-bass,171.052,0.587,0.749,0.252,5XzUaIW5Rd6ItEfDPH26qN
Various Artists,Our Time,drum-and-bass,172.977,0.637,0.901,0.219,55TVHFjh5ZaAt8dOZaecZo
Camo & Krooked,Breezeblock,drum-and-bass,175.043,0.514,0.949,0.216,0YtU5UWW8Ni4Hwh9Wi8GjB
Various Artists,Luv and Haight - Matrix Remix,drum-and-bass,174.003,0.479,0.967,0.647,188PRa1Ed36ll17I0kL1aa
Sub Zero,Poon,drum-and-bass,175.028,0.626,0.987,0.578,14SnIip98tGrbVSjFlax4K
Various Artists,The Lights Within Her Eyes - Nelver Remix,drum-and-bass,175.019,0.437,0.896,0.562,0sYPHhcTVJuTpP6q2Vtcap
Netsky,No Strings Attached,drum-and-bass,172.869,0.373,0.808,0.0732,6PmHOYG0NKkTLWSmLlxAnm
Camo & Krooked,Get Dirty,drum-and-bass,174.996,0.467,0.859,0.0677,1FRP0bf9MYMMrvu9OCWFxI
Noisia,Soul Purge - Original mix,drum-and-bass,114.68,0.682,0.753,0.523,5mL2kXUpwh6Ea37xfvfeo0
Cassius,I <3 U SO - Skream's Made Zdar Feel Like He Was 20 Again Remix,drum-and-bass,147.011,0.543,0.814,0.0398,58tzgmayfiK6ShsgXheKSo
Maduk,Ghost Assassin - Original Mix,drum-and-bass,176.001,0.483,0.923,0.0798,3VPBqHUd17ZvEgabW9ZOUU
Various Artists,Pulp Fiction,drum-and-bass,159.794,0.76,0.685,0.0617,6ZVJHYS263dytHJ305YzW6
Camo & Krooked,Terra,drum-and-bass,174.978,0.405,0.962,0.293,4Go2Hvrfxrj1VZXGckezPf
NERO,Guilt,drum-and-bass,139.745,0.255,0.849,0.154,0VSdYNTKyZZZRYSHDVb4YQ
Logistics,Together,drum-and-bass,173.983,0.491,0.972,0.335,3oujZHDAQbuvgkNHRD28Wz
Noisia,Square Feet - Original Mix,drum-and-bass,85.975,0.752,0.439,0.111,3TSnbRCElN4JzIiemCzY7J
Roni Size,Who Told You,drum-and-bass,100.023,0.744,0.871,0.588,3wGOJ3P8HeNnM8riOGl3CE
Camo & Krooked,You Cry,drum-and-bass,175.009,0.426,0.913,0.17,5KG54kWnfzP8oT22vLJC3d
Mutated Forms,Last Time featuring Jenna G,drum-and-bass,87.0,0.335,0.882,0.0782,7HyPzvoGgs5SGyrf43aTke
Logistics,Fear Not,drum-and-bass,170.04,0.542,0.938,0.0386,6uoajL6rGG8id4AVbKtwqu
deadmau5,Ghosts ‘n’ Stuff - NERO Remix,drum-and-bass,139.988,0.484,0.523,0.0589,6lIM02Waqq76IsZUnK2Lih
Various Artists,It's Jazzy,drum-and-bass,176.881,0.634,0.769,0.596,5akfuWbwjiAvLtz9zv7li4
Chase & Status,Smash TV,drum-and-bass,174.997,0.463,0.94,0.181,15UFEvzxlpBXtPiQoGn40r
Swedish House Mafia,Save The World - Futurebound & Metrik Remix,drum-and-bass,173.98,0.397,0.872,0.0382,5cfRhJ85Xhay4hUNVgK2M4
Rudimental,Waiting All Night (feat. Ella Eyre),drum-and-bass,174.983,0.544,0.728,0.281,666elemQTQGi8xbjAAdIgB
Dieselboy + Evol Intent + Ewun,Midnight Express,drum-and-bass,173.001,0.343,0.931,0.211,7Hlhb6SLS8q6pH7ZkJ88gQ
Various Artists,Turn Up - The Music,drum-and-bass,174.962,0.614,0.792,0.397,3dBOTRYNIdcWidK1mRcRWx
Ellie Goulding,Lights,drum-and-bass,140.045,0.529,0.791,0.278,1JP779IkUMANQVaPGzc6Ld
Grafix,Night Shift,drum-and-bass,173.919,0.38,0.955,0.675,1PW4BS9G2B8kcCnKSb65sH
The Qemists,Stompbox - Spor Remix,drum-and-bass,172.02,0.387,0.992,0.31,2ZLkC3L8A1Z4klJtaDbpEd
Chase & Status,Time - Radio Edit,drum-and-bass,139.962,0.54,0.9,0.386,0wb7CPHBIISYjjU1wiwZVn
Submatik,Stories Can Wait - Original Mix,drum-and-bass,174.956,0.426,0.849,0.298,53wlp8WZNCN4y4hz6LLwo8
deadmau5,Ghosts 'n' Stuff,drum-and-bass,127.996,0.617,0.617,0.517,4ua0IepBEISCWwF8dTJvcU
Pendulum,Watercolour - Full Version; Single,drum-and-bass,174.05,0.392,0.925,0.197,6HNGXmc7A14zeeWTj4gzz8
Various Artists,Show Me How,drum-and-bass,174.004,0.507,0.905,0.497,5X5TEOhGBXPPW1mFyaLebg
Chase & Status,Flashing Lights,drum-and-bass,140.04,0.533,0.808,0.274,6uomknm6K7oOeRDfwBzuV7
Dimension and Skankandbass,Arcade,drum-and-bass,175.066,0.38,0.959,0.162,7eTTKcdQtwQ5lYqIBWCPx6
Sub Focus,Rock It,drum-and-bass,174.03,0.481,0.967,0.119,1ruBlQcnvow03sZOhkr4Ih
Black Sun Empire,Breach,drum-and-bass,173.997,0.604,0.999,0.688,6K9BQVwFwTwY83C6WfC7dJ
Various Artists,True Believer,drum-and-bass,174.85,0.254,0.858,0.137,1SOpfVbVMf3z1fg9hTQAth
Camo & Krooked,Climax,drum-and-bass,175.019,0.477,0.849,0.0634,6Nsbu2QgT2RR5Q1RZTOkfs
Various Artists,Wishing Well (Danny Byrd Remix),drum-and-bass,86.923,0.585,0.861,0.379,0aZ51ajBjmDucNRpqmT8zt
Sub Focus,Falling Down - Radio Edit,drum-and-bass,140.029,0.432,0.857,0.0459,5XKU1x7nVAU7Rw8A9ufEYG
Chase & Status,Count On Me - Andy C Remix,drum-and-bass,172.038,0.262,0.978,0.474,0izhb23NLhxVJf3eFkHQDq
Seismix,Chemistry - Original Mix,drum-and-bass,175.01,0.493,0.81,0.25,0ZN476OPPWlEMhAtXbvlOh
Noisia,Red Heat,drum-and-bass,127.994,0.731,0.977,0.392,0HabtEekO8bgqf5V1il8jR
The Upbeats,Undertaker - Original,drum-and-bass,174.087,0.681,0.886,0.164,7yeCq88ic3XIxL1i1uZ3Ni
Various Artists,Slam,drum-and-bass,173.998,0.428,0.982,0.3,5UCMhumPl8PTQekFUJ4w78
TC,Bass By The Tonne,drum-and-bass,173.044,0.545,0.818,0.523,10Tv9lW7IEmD7PMSzPVVfT
Rudimental,Feel the Love (feat. John Newman) - Radio Edit,dub,180.035,0.382,0.677,0.245,5crHvEPQ13FbQGQSscm5Ns
Skrillex,Scary Monsters and Nice Sprites - The Juggernaut Remix,dub,139.963,0.327,0.957,0.419,73LjHkIsz1EcT9bn8z0cRU
Knife Party,Tourniquet,dub,128.022,0.686,0.915,0.204,1yqVBcyQS203ZSFGkIWEEm
Hardwell,Spaceman - Carnage Festival Trap Remix,dub,139.987,0.712,0.497,0.238,5QcSDOm6mcvFDl7KBT1fHv
Various Artists,Shaolin Style - Nero Remix,dub,139.972,0.601,0.789,0.0993,3HZXGveOKehW9PLloP6f7N
Rusko,Skanker,dub,140.001,0.825,0.82,0.859,2tGYmkTChNsp1AqZbhPvXm
Bassnectar,Laughter Crescendo [2012 Version],dub,179.928,0.583,0.829,0.148,3PG5x84fQ8OkiENLRXUJZp
Dan Le Sac,Sick Tonight - Doctor P Remix,dub,83.963,0.381,0.817,0.123,3XFHeOztekxtWGqZ4arU6F
Datsik,Evilution,dub,69.991,0.492,0.866,0.246,5CN8vzjNuT0NpnUeBfl50u
Kanka,Make It This Time,dub,142.993,0.706,0.551,0.27,5b9zr6hiAdnemfmejJOzOM
Camo & Krooked,All Fall Down,dub,140.033,0.573,0.85,0.0719,3ai99OqgW33tw5T3bgoIT6
