artist_name,track_name,genre,tempo,danceability,energy,valence,id
DJ Antoine,Ma chérie (feat. The Beat Shakers) - DJ Antoine vs Mad Mark 2k12 Radio Edit,techno,127.89,0.762,0.618,0.819,1k2FbKcd051jfxaE0PLZJF
deadmau5,The 16th Hour,techno,129.945,0.68,0.758,0.0611,4TF26GFEddjYFqizwDQRw8
Various Artists,"Gonna Fly Now (Theme From ""Rocky"") - 2006 - Remaster",techno,95.546,0.435,0.812,0.508,4hszow3YBRAbGGA0WbbR6r
Popof,Toxic love,techno,128.024,0.578,0.657,0.0347,6sVCJN0VxBBgGrrW2l5YUu
Three 6 Mafia,Feel It (with Sean Kingston & Flo Rida) - Explicit Album Version,techno,132.991,0.65,0.651,0.468,4MqMpR4oTZz1ihPmZEo0eH
Skrillex,Breakn' a Sweat,techno,139.969,0.596,0.921,0.232,1ShWHEgisDGPl9G3g85ANu
ItaloBrothers,Boom - Video Edit,techno,149.989,0.557,0.768,0.335,16nSuaoBbkw41J5SfA5var
David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),techno,129.884,0.666,0.876,0.552,7xV6oF0LMnrXKEs6JrWQXf
Jennifer Lopez,On The Floor - Radio Edit,techno,129.998,0.765,0.68,0.462,7Hv89f7Dpm5Hce1XkBbjQZ
Avicii,Addicted To You,techno,128.031,0.569,0.785,0.303,0xIVvRmjztR1AwuHrkhH41
Tiësto,Escape Me - Avicii's Remix At Night,techno,127.944,0.342,0.834,0.256,6WakVarAzRjMKN4R4UcWus
deadmau5,Failbait,techno,93.953,0.78,0.84,0.78,6WUVvrXRzKxq9O1otXtB6p
The Cataracs,Top Of The World,techno,125.141,0.6,0.855,0.574,1wTIfN5cxjaJPDdoVqrfDu
Bingo Players,Get Up (Rattle) - Vocal Edit,techno,127.99,0.801,0.985,0.722,4W9KBjqf2lyUF6MdX0vsJm
Various Artists,Loreley - Original Mix,techno,128.076,0.808,0.467,0.0312,5y5Af0PDCsaHBJ0ASUzOTl
Faithless,Insomnia,techno,127.003,0.785,0.633,0.273,1E28iMEWc4RHHnRNgTZ7HU
Tiësto,Feel It In My Bones,techno,129.99,0.543,0.881,0.233,6io32OJG2Ux35ofM61dBdR
Marek Hemmann,Gemini,techno,128.013,0.791,0.674,0.329,2jW9gFhsMc0KR8zvu7b7Bw
Skrillex,Breakn' a Sweat - Zedd Remix,techno,130.041,0.58,0.952,0.416,3IBMJLY5uN014W1hTzdTRl
Headhunterz,Just Say My Name,techno,148.013,0.739,0.955,0.0826,2OEt06Q0tkDqEC9obH1Ldq
deadmau5,October,techno,127.995,0.669,0.691,0.0779,0RwiVl8S1BFgRgu4YK5w9m
Scooter,The Question Is What Is the Question?,techno,142.035,0.587,0.972,0.929,0dEUdptrttDvLSWlDa8EvI
Krewella,One Minute,techno,139.961,0.549,0.939,0.61,2K54tYOF2c6CBO3ZNhKcmS
Klangkarussell,Sonnentanz - Original Version,techno,119.548,0.641,0.39,0.18,4DbmuOSxftTmltXNebpvl7
Gary Beck,Before The Crash,techno,124.986,0.663,0.911,0.0645,3F87WPsNYrDSwbHkOUpIaH
Kay Cee,Escape 2 - Signum Remix,trance,139.457,0.737,0.828,0.764,21mtSLaMvm8N5FvnzO8TT5
Gareth Emery,U,trance,129.996,0.608,0.791,0.127,7jX4E7JPe9CqLexMobIWNY
Various Artists,Adagio For Strings,trance,139.98,0.498,0.888,0.382,7xI0404pBlsISTzdL5kJCg
Various Artists,Walhalla - Vocal Extended Mix,trance,137.01,0.581,0.957,0.401,7dRgAfsJBetAwwEH6cRWqu
Various Artists,Go Fast! - Extended Mix,trance,133.016,0.558,0.881,0.148,1ZlGEIahxZNsFG9bsa8Oek
Various Artists,Human - Armin van Buuren Club Remix (Dance Compilation),trance,132.868,0.592,0.86,0.513,1CcnLAPBWh1T1iwHsBmsFg
GAIA,J'ai Envie De Toi - Extended Mix,trance,131.986,0.584,0.971,0.247,5DMjRVFtZG3vDOGXJSplpm
Simon Patterson,Latika - Original Mix,trance,140.029,0.612,0.843,0.354,31YpUil7WjqERcQcandGjp
Tiësto,Sparkles,trance,134.999,0.637,0.905,0.348,48jnIiX46UcJO2HcOBRIzZ
W&W,Code Red - Album Mix,trance,130.01,0.705,0.947,0.428,38QMwjmOVbI3EcrRXz4D2n
Omnia,Immersion,trance,127.99,0.463,0.927,0.478,0tIe82fXZMmF5khP0zZ1dl
Above & Beyond,You Got to Go,trance,132.002,0.564,0.79,0.333,35eUIeUfgpAjJXrHOq65w4
Signum,Never Be The Same - Myon and Shane 54 Monster Mix,trance,132.01,0.734,0.744,0.266,1GchkxTi0NNeDajURKxet5
ARTY,Twilight Tonight - Arty Remode,trance,129.968,0.65,0.913,0.0982,0TVvszEB0IVH9tNBhdiI1B
Hardwell,Call Me A Spaceman - Radio Edit,trance,127.952,0.581,0.877,0.35,1UPyhGntpIx9jGJ5UVtKVS
Armin van Buuren,Revelation - Airwave Remix,trance,135.998,0.548,0.779,0.497,311KIcwoT7BpKlh04B5vFq
Markus Schulz,Not The Same - Extended Mix,trance,131.992,0.619,0.8,0.256,6H1jhec9gXBaQeF81jsDAB
Armin van Buuren,Pulsar,trance,130.006,0.618,0.968,0.0504,4NPzTwu2qi5CfkxPXy7fIO
Dash Berlin,Disarm Yourself - Club Mix,trance,133.986,0.632,0.837,0.2,4kV1o7odFuV1eX0mxsdj8g
Emma Hewitt,Colours - Armin van Buuren Remix,trance,132.01,0.622,0.866,0.522,3cQ0XglK7GSTaOiEyIlCjv
Oceanlab,Clear Blue Water - Ferry Corsten Remix,trance,137.998,0.611,0.937,0.325,0UUyqwpJox9qu7J94ueIho
Agnelli & Nelson,Sleeping In Airports - Original Mix,trance,135.997,0.555,0.868,0.0866,71RpWF4hyc2YC5u6kZW1db
Matt Lange,Anywhere With You Is Home - Vocal Mix,trance,131.993,0.74,0.655,0.426,028UPP5fCK2wV7eOmC4aAh
ATB,Renegade - A&t Mix,trance,135.0,0.641,0.684,0.529,4y4JTy7RVNSXjPjfO7pRQO
Various Artists,Tomahawk,trance,130.025,0.728,0.596,0.48,1iaXxEvJhQICHdbrOYsXet
Andrew Rayel,An Angel's Love - Andrew Rayel Aether Radio Edit,trance,133.907,0.497,0.84,0.273,5io4BjJw8ZEnVEWPq3PrRZ
Armin van Buuren,Rain,trance,134.986,0.628,0.634,0.377,6imy9JF44T8WKqh9h7cRM1
Filo & Peri,Elevation - Original Mix,trance,135.984,0.611,0.902,0.503,69Y1zTKm9N8U9PxSWi1yQj
Various Artists,Till The Sky Falls Down - Radio Edit,trance,131.971,0.653,0.677,0.444,6F631Kh798vcEys7LS40RY
Ferry Corsten,Live Forever,trance,129.984,0.67,0.911,0.231,1IrFb013fjABDO6x6QhUmU
Various Artists,Could You Believe - Airplay Mix,trance,128.973,0.676,0.838,0.944,79AaAaaB0i7fYgNcKNWyep
Armin van Buuren,I Don't Own You,trance,134.983,0.568,0.664,0.0484,18s5HkCmbwJm1UIkDQXJWG
Oceanlab,Satellite - Above & Beyond Mix,trance,139.994,0.458,0.929,0.336,71KskpWXd6f51m6eMZwdZS
Planet Perfecto Knights,ResuRection - Paul Oakenfold Full On Fluoro Mix,trance,138.048,0.526,0.935,0.0581,6aMbSmv99DETtr97inIrJ4
Tilt,Rendezvous ft Paul Van Dyk - Quadraphonic Mix,trance,132.009,0.685,0.967,0.377,3cMBj3xpLoVtdmkZ6KNkdN
Delerium,Silence (DJ Tiësto's In Search Of Sunrise Remix),trance,137.984,0.601,0.85,0.155,0SVvP3wRRUs73ZL8mXitpA
ATB,You're Not Alone - 2nd Clubb Mix,trance,135.006,0.799,0.866,0.655,54DnLPZSODPESRsHtJFAxZ
Various Artists,International Departures - Classic Anthem Mix,trance,133.994,0.544,0.938,0.0663,5Ct1f6RBsEkzvxrjTSPflG
Chicane,Middledistancerunner,trance,128.016,0.686,0.662,0.41,38W1IohVo9EB2gaGIozGig
Armin van Buuren,Fight The Fire (Mix Cut) - Stoneface & Terminal Remix,trance,132.006,0.452,0.939,0.126,6f05PhKIlarF6ZaLLpsWl7
Fragma,Toca's Miracle - Inpetto Edit,trance,129.999,0.791,0.684,0.768,6EnIcPCcNdszEsG6f4pKnO
Josh Gallahan,1st Strike - Original Mix,trance,131.987,0.708,0.648,0.167,04KhdMmOj3LjqTM1rC1HPb
Alex M.O.R.P.H.,An Angel's Love,trance,136.99,0.401,0.997,0.0877,1UhHgUddUt2L7siqPsOoU7
Armin van Buuren,Mansion (Mix Cut) - Original Mix,trance,132.983,0.447,0.872,0.125,3DItgFYbmMc3J804iVa5EI
Sasha,Xpander,trance,128.083,0.543,0.96,0.745,76mh0rcSJpNhoCCqazptWm
Various Artists,Day By Day - Solarstone Dub,trance,135.922,0.571,0.804,0.113,7xYKAlU77jAAnAixQ5IgSn
Paul van Dyk,For An Angel 2009,trance,132.012,0.595,0.843,0.543,1iOJQ1vrofaG04Eb6uRIir
Tiësto,Knock You Out,trance,131.999,0.591,0.774,0.278,26vG8m6F8OP8KqoORLpTQx
Armin van Buuren,Who's Afraid Of 138?!,trance,137.983,0.554,0.918,0.064,18ztxcAk0Un2AmVN7lzB7V
Gareth Emery,Concrete Angel - Radio Edit,trance,130.015,0.631,0.893,0.548,5ifwcsXw3hWCQKNoGMSOaa
Emma Hewitt,Rewind - Mikkas Remix,trance,127.999,0.652,0.904,0.186,6ZCdcFLHmRk4NXylGaIHPk
Roger Shah,To The Sky - Club Mix,trance,135.007,0.538,0.924,0.207,5eUUGuDmaBEychzDsDjfwK
Oceanlab,I Am What I Am - Lange Remix,trance,138.015,0.63,0.662,0.245,0N8TM84s9HP0V3mdmMr8mj
Various Artists,Infinity 2008,trance,127.999,0.493,0.849,0.483,7vseIfb8ooQmXzisuinchZ
Tiësto,Falling,trance,129.974,0.786,0.504,0.396,5stgIBkA3UohEBsBxJbYYn
BT,A Million Stars (feat. Kirsty Hawkshaw),trance,127.994,0.531,0.788,0.0925,17kWO6swzq8quJ5aOWzaHC
W&W,Invasion (A State Of Trance 550 Anthem) - Club Mix,trance,132.062,0.702,0.825,0.224,1KZi8JlxElT7YudMvzdTxN
Various Artists,Communication Part 3,trance,135.99,0.564,0.745,0.461,6UGxTbqg7Ow9yz2MdYnvwk
Tomonari,Markus Schulz Remix,trance,134.999,0.614,0.9,0.734,7euE20NSa8JSKAWJY5trtB
Oceanlab,Miracle - Above & Beyond Club Mix Album Edit,trance,138.01,0.259,0.878,0.242,2EbFIBSqIglvTZdvPv20Bi
Cosmic Gate,Sometimes They Come Back for More,trance,131.989,0.677,0.673,0.0381,5Zc7YL2u6HY7F5qaaJXW72
Various Artists,Bittersweet Nightshade - Markus Schulz Return to Coldharbour Remix,trance,131.995,0.627,0.798,0.1,4riBSYepUdyvrsm812fLqi
Armin van Buuren,Going Wrong - Alex M.O.R.P.H. b2b Woody van Eyden Remix,trance,135.991,0.54,0.923,0.457,7L5BoktyO6n27JfJtzAVHa
Ivan Gough,In My Mind (feat. Georgi Kay) - Axwell Radio Edit,trance,128.025,0.51,0.831,0.376,2tW2Kn1IGFFVfRVnQE2UaQ
Dakota,Sin City - Original Mix,trance,127.989,0.879,0.578,0.181,0rzfMJGRRVmzwyj8mTZjQO
Various Artists,Arcadia,trance,128.004,0.679,0.71,0.213,0jwwcnsthWZCmYFOiURiVU
Chicane,U R Always - Chicane Rework Mix,trance,130.985,0.644,0.875,0.774,3EcwHBiaDZbaS46ApxyqTB
Audien,Wayfarer - Original Mix,trance,127.986,0.725,0.95,0.281,6gdsl8u2tQ12yhwYRMB12T
PPK,ResuRection (Radio Edit),trance,139.984,0.573,0.901,0.558,3OiJdvf2lfiUNbUIAH5Va9
Infected Mushroom,Vicious Delicious,trance,145.007,0.585,0.842,0.329,5eHLxiUSE6oKBuffxZ8J4T
Various Artists,Portobello - Original Mix,trance,131.996,0.758,0.853,0.639,0bSX0m7Tle75P0BAQFgh0C
Paul van Dyk,Let Go - New Single Version,trance,135.026,0.583,0.815,0.931,6uXHEgjwyfW5NU4XjcEj0h
Yahel,U Inside - Original Mix,trance,135.018,0.627,0.781,0.691,7LBsV6SLAScWoaQbHKgoEG
Dash Berlin,Go It Alone - Club Mix,trance,135.004,0.777,0.704,0.502,4ha08Bx9FiLGpUJNmWjnsp
ATB,The Summer,trance,133.019,0.75,0.978,0.788,3FAgvJvKifjwohC3SQlzpK
Dash Berlin,Timide - Andrew Rayel Remix,trance,135.019,0.699,0.677,0.0644,7o4HxzCDLt6bclb1Joq9KV
tyDi,World's Apart,trance,124.952,0.543,0.578,0.0475,3ehS2qoua1T7F3PxdN4k49
Armin van Buuren,In 10 Years From Now,trance,177.105,0.103,0.124,0.0398,1qYSIeRpf8r1DaGKsXqTpn
Various Artists,Not Over Yet - Max Graham vs Protoculture Radio Edit,trance,130.968,0.528,0.813,0.0923,0b7y2MK3VmIrZX2Ag80fgK
Paul van Dyk,Verano - Album Mix,trance,130.005,0.545,0.863,0.494,7fws6A8vG5zJqNTReuyBuT
Various Artists,Lifted - Mat Zo Remix,trance,132.018,0.685,0.76,0.67,137O1R5exWz3qxpq2Mtdib
Dash Berlin,Apollo Road - Club Mix,trance,132.958,0.637,0.631,0.42,52eKWZN4mZ4CkbWwCuDezE
Various Artists,Rotunda - Official Radio Edit,trance,131.97,0.614,0.849,0.147,6ZRLtShOAEENAiteT42OZl
Above & Beyond,Love Is Not Enough,trance,129.989,0.645,0.582,0.125,2DOSw4nvs64YSCOyax84JH
Mr. Pit,More Manners Please - Original Mix,trance,131.991,0.749,0.831,0.128,5LNkY76ZSa4NKnSJpOQhW9
Sarah McLachlan,Silence (feat. Sarah McLachlan) - DJ Tiësto's in Search of Sunrise Remix,trance,137.98,0.606,0.867,0.0954,7tU5JvCfG0t3PHG7mchPjv
DJ Shah,Who Will Find Me - Original Summer Sunrise Mix,trance,129.996,0.684,0.555,0.834,1HeBWh9Plc8jCkvrEnWDjK
Various Artists,The Future - Original Mix,trance,138.011,0.591,0.845,0.0395,0u0YF16WxTmbG2p2VXNtvl
Ferry Corsten,Beautiful (Original Extended),trance,134.998,0.533,0.753,0.766,71uALD4oT8XsLKu0QNOt9t
Various Artists,Big Sky,trance,140.004,0.573,0.962,0.452,4zQVpqDRrXz4RMPmhkXJQl
Cosmic Gate,The Drums (Markus Schulz Remix),trance,134.983,0.702,0.623,0.514,4hdM3HKSCrdVK0hezMn1RL
Midway,Cobra,trance,137.998,0.526,0.857,0.409,1Pn8AfUcEEsrlq0Os9VOih
Tiësto,The Storm (Inpetto Remix),trance,128.006,0.853,0.451,0.379,4vKTQGrXyXJJZ5VXLE1WBh
ARTY,Kate - Radio Edit,trance,128.001,0.482,0.887,0.0387,66RDFLgencoPZBXUr5v84m
Berry Weight,Sky Below,trip-hop,139.962,0.532,0.493,0.148,3vApCE7podhPvG4l6vHntH
Mister Modo,Not Afraid,trip-hop,165.399,0.563,0.665,0.305,5c8B0EUBSmxaaZMunqWqHx
Bonobo,Sapphire,trip-hop,135.024,0.641,0.631,0.0549,1d5hX0RYHcDM4aHJHSm5cr
Deceptikon,Germanic,trip-hop,105.984,0.739,0.689,0.566,2Vb2IEQqjgFjGl9Ym0sGmz
Zero 7,End Theme,trip-hop,129.998,0.717,0.349,0.534,1Q7102W5rE4Y9M6N8R71GN
Emancipator,Siren,trip-hop,85.702,0.53,0.478,0.117,4NB5SS3LB9hoYz47V3enYk
Tricky,Brand New You're Retro - Alex Reece Remix,trip-hop,159.696,0.777,0.705,0.857,3Bb4yP4cKzbkRc4ByfhDWA
Various Artists,Autumn Leaves,trip-hop,98.329,0.627,0.816,0.584,3VncPjSccbONDmtCmBlKEM
Thievery Corporation,The Outernationalist,trip-hop,160.01,0.609,0.809,0.627,51mX1K4hPL78Zm9r9QVOSE
All India Radio,Lo Fi Groovy,trip-hop,139.894,0.687,0.386,0.296,4M8OFpd2XF6WvXB7AeTibt
Beauty's Confusion,Moments Like These,trip-hop,80.009,0.647,0.388,0.237,690VYCFMFmzfEwVG2GUEzO
Tricky,Girls,trip-hop,95.4,0.654,0.911,0.797,6002BeRlBQDPUEAsWu5rzw
Earthling,Nefisa,trip-hop,158.073,0.664,0.629,0.601,6dyg60JCPskMVF7dAJRHcY
Thievery Corporation,Samba Tranquille,trip-hop,197.939,0.623,0.571,0.499,6XEDjVzx35acjqbKcx9AuA
Massive Attack,Rush Minute,trip-hop,140.025,0.652,0.359,0.672,6nS5Vfs6Kv75ZFUa2MKvaz
Kruder & Dorfmeister,Black Baby,trip-hop,167.845,0.593,0.51,0.664,2FtKuCNf6dVnDa4J044ATt
Chinese Man,Eight y cinco,trip-hop,169.996,0.748,0.549,0.894,0ZzDHYLjrJUCYoStbJMDUp
iamamiwhoami,Sever,trip-hop,140.664,0.291,0.562,0.0459,2KXlA8CiyVt73frv8juxYZ
Archive,Again,trip-hop,76.048,0.401,0.571,0.0432,0V7k2JgK1H4m0rTe8SoFg1
The Silk Demise,Wildfire,trip-hop,95.01,0.612,0.628,0.071,5xXF9gmsETClnzqPBItmn0
Sneaker Pimps,Six Underground,trip-hop,169.937,0.586,0.68,0.421,6niJRu59H1q2ewuVGGLU1l
Hooverphonic,Jackie Cane,trip-hop,171.54,0.478,0.841,0.819,7i8W6NWXHHIqkjHSou5EBF
Cyesm,Somehow - Full Version,trip-hop,101.553,0.226,0.214,0.0357,5Sc8ByCXerYI4f8neZR96E
Zero 7,When It Falls,trip-hop,76.913,0.488,0.385,0.144,00HvRRay8gYFolPMmTihgP
Air,"Ce matin-là - From ""L'uomo in più""",trip-hop,102.089,0.21,0.445,0.164,7yieArGOFIdoGJv1V8hDr2
Tricky,Five Days,trip-hop,99.615,0.685,0.647,0.473,78EJt4GWcJm1jYVtdDgsS0
Blockhead,The Music Scene,trip-hop,99.997,0.69,0.656,0.611,12TyU7JblI0e8WhMTck8bF
Sneaker Pimps,Walking Zero,trip-hop,89.62,0.537,0.658,0.426,3r277Iie2sTYrUv1DLnI3g
Hooverphonic,Mad About You,trip-hop,170.358,0.465,0.844,0.155,5drK2kTE2mrUdV33iHWyrx
Berry Weight,Yeti's Lament,trip-hop,90.069,0.552,0.475,0.239,4s4d01dVv1DBSwkytKIfuW
Tricky,Bubbles,trip-hop,83.454,0.544,0.379,0.655,47QLVUIvweFGkGlaX30Az2
Emancipator,Rattlesnakes,trip-hop,100.003,0.721,0.338,0.305,6i0mXs6UJCtbC4o55uKUDP
Portishead,Strangers,trip-hop,84.064,0.65,0.625,0.29,3i1tl2s2113hLDInAEuzJD
Tricky,A Song for Yukiko,trip-hop,133.067,0.8,0.44,0.543,0Od0zsJfXMPheobhQGs9kE
Thievery Corporation,Is It Over?,trip-hop,148.015,0.663,0.793,0.548,1wICcVO7rxORNQQsbF6gVx
DJ Shadow,I Gotta Rokk,trip-hop,180.37,0.554,0.746,0.4,6O62m95BITlZWXDzzrRtjb
Morcheeba,Love Sweet Love (feat. Mr. Complex),trip-hop,100.06,0.772,0.922,0.755,1hNrU0l0jeysx77smO6wzI
Zero 7,Somersault,trip-hop,146.82,0.28,0.386,0.163,6HxU7SRfbM1LLK3TTNohAY
Massive Attack,Man Next Door,trip-hop,129.995,0.727,0.666,0.564,2Tz5THgkMOQeaW6DlqAlIa
Lamb,Cottonwool,trip-hop,129.882,0.588,0.836,0.19,1LYtL0ATVUqGJqIgy91J26
Nathaniel Merriweather,Book of the Month,trip-hop,89.47,0.666,0.516,0.603,76ICL8DY0BvBiEgWT3dQdS
Nosaj Thing,Eclipse/Blue (feat. Kazu Makino),trip-hop,158.017,0.304,0.506,0.106,4a8A19Y49AxUuW7zZEkRGr
Dido,Honestly Ok,trip-hop,180.982,0.607,0.595,0.581,4bNKvePgcSeo9eQM2yIbVE
DJ Shadow,Changeling / Transmission,trip-hop,87.724,0.593,0.792,0.424,3AznSKM5vQSUiYWgDOc6im
Supreme Beings of Leisure,Never the Same,trip-hop,173.389,0.562,0.662,0.492,4eKIHs1qmbmcFLdFYH6pU2
Morcheeba,Tape Loop,trip-hop,92.046,0.748,0.585,0.326,7pn9pqeP3rWsOIgqxXdCg4
40 Winks,Goodmorning (Intro),trip-hop,82.526,0.641,0.157,0.247,6qHiOf1BFCQIzAjJsRbMfY
The Herbaliser,The Sensual Woman,trip-hop,89.994,0.781,0.18,0.189,31U21fwH5izi4fVA2f1HKa
Emancipator,Anthem (Nym Remix),trip-hop,170.013,0.518,0.537,0.349,0YlX5mNFpDR52RNX7byz7c
Tricky,Really Real,trip-hop,129.026,0.596,0.673,0.2,1QeqDgDRZ8EJyuaekNRkzu
Massive Attack,Opening Title,trip-hop,164.971,0.173,0.183,0.0823,2mCgRnMZZ4exk0GmOVl3u4
Berry Weight,Equations,trip-hop,127.942,0.788,0.378,0.238,3czs5ZuYpGLoCYETdth09g
Nosaj Thing,Voices,trip-hop,98.014,0.619,0.371,0.172,0OdgYCYxRaPyHsuPg0QgCe
Various Artists,Underwater Love - Radio Edit,trip-hop,81.749,0.709,0.535,0.547,6q1yhCi0CBGWmbPIamAL9M
Portishead,Strangers - Live,trip-hop,83.814,0.221,0.768,0.403,2Q33gu9J31oKIn3prU7xSu
Archive,All Time,trip-hop,177.702,0.623,0.507,0.169,3MxL36v6vmAMIS83LS8Bw6
Massive Attack,I Am Home,trip-hop,168.269,0.539,0.78,0.0548,0aH36wK5r26yyaZiK3RtEx
Tricky,Black Steel - Radio Edit,trip-hop,170.017,0.47,0.804,0.555,1f7ELF6AIH2lFT7ZIv7ivI
Thievery Corporation,Mandala,trip-hop,110.005,0.622,0.891,0.269,56L5Mw1KLFtqGHd8JpZX0f
Everything But The Girl,Missing,trip-hop,123.494,0.74,0.707,0.739,0mCRhbedh0rFSl6Hbvsjs1
Morcheeba,Crimson,trip-hop,64.413,0.444,0.344,0.165,2eYYn1t3A29SFhrSPRWMLQ
Jon Hopkins,Lost In Thought,trip-hop,150.367,0.619,0.318,0.201,0BSJ1iQEmGibLCPMHGtdo7
Massive Attack,Butterfly Caught - RJD2 Instrumental,trip-hop,106.044,0.767,0.497,0.487,6xMUfDW3XoH8rI8Zu08ocr
Björk,Hidden Place,trip-hop,149.833,0.49,0.793,0.447,5bnX0zhTVV1H5gNVjVhgaL
Air,All I Need (feat. Beth Hirsch),trip-hop,93.946,0.327,0.425,0.165,6T10XPeC9X5xEaD6tMcK6M
Portishead,Elysium,trip-hop,79.98,0.264,0.491,0.0385,3aK3iIvgT5FQgKAjLunrMN
Max Sedgley,Slowly,trip-hop,172.734,0.652,0.517,0.462,2wIHZ1jgTRYkQP75szx8tZ
DJ Shadow,I've Been Trying,trip-hop,170.683,0.541,0.666,0.602,44qCFIw0q6e99nyhd2QNVF
Zero 7,I Have Seen,trip-hop,158.065,0.488,0.68,0.761,343S0S5OXLWqznFNJDOyvy
Wagon Christ,Bend Over,trip-hop,104.861,0.776,0.392,0.253,3yrRIyY5iH8UKUuNBDTYUL
Massive Attack,Any Love - Larry Heard Mix,trip-hop,100.112,0.656,0.558,0.72,5ibX8Z6mNWZeHegCnpYwXF
Fingathing,Wasting Time,trip-hop,92.335,0.705,0.619,0.679,3K7xQKMXqyMK5JZigRaSJq
Flunk,Spring To Kingdom Come,trip-hop,120.551,0.637,0.544,0.505,4EIoQM9Zmj9spr8cLZ2FKz
Gayngs,The Gaudy Side of Town,trip-hop,138.034,0.685,0.423,0.633,1VdSiFWAzU1pwpllaQVN5h
Various Artists,Flyin' on 747,trip-hop,157.853,0.898,0.53,0.862,2wEI6KZYz5VnpgwDZxVW5e
Blue Foundation,Eyes on Fire,trip-hop,145.025,0.544,0.383,0.367,4w3zR0z2oqv8ijhOkTnRvT
Massive Attack,Group Four,trip-hop,95.304,0.546,0.749,0.136,0pWrU4My52DJ75GnZKDlv8
Moloko,The Time is Now,trip-hop,127.984,0.708,0.716,0.687,5UAbuLFYzS69nQRav9EwJq
DJ Shadow,Scale It Back,trip-hop,168.082,0.621,0.687,0.696,6qS1YJK6aeMD1swDYr68Fk
Halou,Honeythief,trip-hop,75.969,0.526,0.424,0.248,07dRAdbmVyeWbebhrfYLSk
Thievery Corporation,Vampires,trip-hop,117.988,0.818,0.894,0.549,2k7OeVF3sHEflUjD1rh3f9
Portishead,Small,trip-hop,136.557,0.284,0.336,0.0377,43xGFDRNyo5Nz8Y8sf3a3V
Morcheeba,Enjoy The Ride,trip-hop,85.03,0.524,0.54,0.48,2nilk2HdoJNysoEhkj9yQC
Bonobo,Terrapin,trip-hop,152.003,0.551,0.328,0.0396,6G1lPm5H051kZL5rJHvXEv
Air,You Make It Easy,trip-hop,109.839,0.641,0.511,0.378,6kYwzIqAj4Wp6ApoPpoqny
Massive Attack,Special Cases - Akufen Remix,trip-hop,138.999,0.812,0.366,0.495,09jqU074GC0rd4v3UabRm6
Tricky,Parenthesis,trip-hop,84.037,0.64,0.693,0.141,4lkka3RfShAdkMY7xDs1EB
Thievery Corporation,Amerimacka,trip-hop,76.826,0.689,0.675,0.354,2jvuf7h454hjB2vIFhDn3o
UNKLE,Unreal,trip-hop,105.132,0.62,0.829,0.498,4kuNFpoQFcpjvakQR8TsXO
Madonna,Justify My Love,trip-hop,99.642,0.705,0.821,0.456,6BWRvw630R8z2vNMok6quI
Zero 7,This World,trip-hop,133.917,0.261,0.455,0.0499,1aJq1evQi1LRc3KtCTZERK
Massive Attack,Small Time Shoot 'Em Up,trip-hop,109.989,0.474,0.832,0.312,7rIevKaMfH1CpUl9xKLyEs
Gasoline,The Hardest,trip-hop,94.888,0.851,0.697,0.313,2rdr8VQ1NPnoQLKfqEPFgl
Tricky,Poems - Edit,trip-hop,122.026,0.758,0.347,0.426,1oyP2BFihVe7CMOCTTRN36
Doctor Flake,Sueurs froides,trip-hop,129.997,0.602,0.509,0.121,3aSyKoMH1CdRKtkjgIZaVy
Jay-Jay Johanson,It Hurts Me So,trip-hop,145.293,0.489,0.546,0.386,1BLSuWtTmTTAjqzfXUHlQp
Tricky,Bonnie & Clyde,trip-hop,111.826,0.806,0.714,0.709,22aXumFgD1duZily7UrOus
Passenger,Let Her Go,work-out,75.089,0.509,0.538,0.244,7DFNE7NO0raLIUbgzY2rzm
Selena Gomez,Slow Down,work-out,127.944,0.722,0.821,0.721,2OsEJFTfzfjG4oC92cuP2c
The Killers,All These Things That I've Done,work-out,118.241,0.557,0.728,0.216,0kYUrLVQOfx21xuXu7OGrT
Steve Aoki,Turbulence - Radio Edit,work-out,130.018,0.7,0.942,0.348,6nDC9ivU0g3mX29OFgynCc
Iggy Azalea,Work,work-out,140.022,0.695,0.814,0.512,1iMq1SKpMAfEDl7yh9g70j
Pitbull,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),work-out,124.989,0.595,0.942,0.549,4pn0G7yHNfTgRYRWca8gYA
Lady Gaga,Do What U Want,work-out,97.476,0.797,0.821,0.567,4MJlgdrGLaayCTPtdn0kII
Bruno Mars,Treasure,work-out,116.017,0.874,0.692,0.937,55h7vJchibLdUkxdlX3fK7
Passion Pit,Sleepyhead,work-out,106.052,0.575,0.971,0.764,3ZUMC5OazTA8QtLpdlPdz9
Phillip Phillips,Home,work-out,121.001,0.592,0.792,0.293,2ZQyksYO4zzhyHNcueL0CP
Gwen Stefani,What You Waiting For?,work-out,136.027,0.676,0.948,0.731,0oEFdKyCW7zMSIHazc8Yit
Vampire Weekend,A-Punk,work-out,174.923,0.551,0.821,0.842,5dKBaysNJtfpyNTRa5lqDb
JAY-Z,H•A•M,work-out,140.046,0.657,0.523,0.0382,2TK4NQXWehLphjpXTYxu1H
Rita Ora,Hot Right Now (feat. RITA ORA),work-out,174.956,0.543,0.961,0.41,4EbzxDt0bgOBcZ0wklVAQj
