artist_name,track_name,genre,tempo,danceability,energy,valence,loudness,acousticness,instrumentalness,liveness,speechiness,id
Disclosure,January,deep-house,120.002,0.82,0.626,0.642,-6.833,0.0516,2.79e-06,0.0577,0.145,09jrbCYdQLTKBKjq1L17N6
Various Artists,Nostalgia,deep-house,125.008,0.855,0.57,0.756,-8.834,0.0281,0.882,0.12,0.0655,3YvmTh8Kgo4sT6JhrN1LkO
Various Artists,It’s You - San Soda’s Panorama Bar Acca Version,deep-house,118.966,0.915,0.596,0.44,-8.838,0.787,0.000386,0.0608,0.171,6Xt6WsGlcU4iBXxjQxjAfy
Various Artists,Wes,deep-house,125.437,0.719,0.712,0.145,-7.173,0.00494,0.806,0.141,0.0764,4ftfnryuTPdsuyCiAZAcx8
Maya Jane Coles,Burning Bright,deep-house,119.984,0.835,0.809,0.678,-6.302,0.185,0.0131,0.107,0.0356,5pxeEYzhiu8kEvsJZl5rWy
Ten Walls,Requiem,deep-house,120.006,0.81,0.71,0.881,-11.372,0.0125,0.891,0.0565,0.0576,6R14of4D91JgDwl8otc7XO
Various Artists,Sie ist Schön,deep-house,122.005,0.719,0.5,0.178,-11.703,0.0462,0.387,0.0985,0.0342,6MLWGCJ4OnfChlVwHAwtnx
Various Artists,Gone - David August Vocal Remix,deep-house,122.002,0.821,0.633,0.335,-9.462,0.00331,0.905,0.0797,0.0436,1V4qxweShMXsMNVOxptnX2
Various Artists,Hot,deep-house,124.003,0.803,0.981,0.878,-6.048,0.00134,0.877,0.0996,0.0566,5onaCHVmax3HpKt219dUiK
Various Artists,Come On Now (Set It Off),deep-house,121.997,0.789,0.79,0.627,-6.984,0.0805,0.000135,0.0507,0.0349,5DFeRLry7H8tPW0pPyImxK
Mikky Ekko,Kids - Oliver Nelson Remix,deep-house,106.987,0.705,0.914,0.432,-4.183,0.145,0.000379,0.0906,0.0378,0P7wa8dTJYpy05CggXqkLB
Michelle Owen,Perchance To Dream - Chez Damier Digital Dub,deep-house,124.006,0.899,0.715,0.373,-10.179,0.00132,0.857,0.114,0.0877,20DLapd1cFKgF0kFcaF8Zd
Henry Krinkle,Stay,deep-house,130.026,0.678,0.494,0.0763,-9.539,0.185,0.0094,0.201,0.245,1xqjLdtB558KjSo7zvOXua
Morgan Avenue,The Serve - Original Mix,deep-house,119.011,0.798,0.794,0.0502,-8.638,0.017,0.873,0.0882,0.0471,1sQlOLxzMpEV5N024T0BKI
Justin Martin,Ruff Stuff,deep-house,123.006,0.842,0.47,0.453,-8.545,0.00938,0.782,0.0974,0.0485,1JUyWrDQ2ev6SWnYiRyDOV
Terrence Parker,Love's Got Me High - Jimpster Remix,deep-house,122.982,0.701,0.713,0.497,-10.134,0.00707,0.225,0.083,0.035,5embwg62CWtnOXOgEoPJbd
Various Artists,Do It - Original Mix,deep-house,120.025,0.856,0.822,0.676,-8.109,0.00992,0.406,0.513,0.112,6Dseq0qPG0v7gdONLjAJpJ
Matthias Meyer,November Rain - Mario Basanov Remix,deep-house,122.001,0.81,0.928,0.725,-9.242,0.00589,0.906,0.132,0.0486,1ftxcGZY7JCP3mS5gVDtg8
Bondax,Gold,deep-house,177.865,0.68,0.549,0.291,-8.735,0.073,0.00163,0.0884,0.227,1G6b60BMnT19nY8skPT7s6
GAMPER & DADONI,Oxas,deep-house,125.003,0.756,0.591,0.481,-8.749,0.0276,0.391,0.0947,0.03,3Zg6kO3S4FQ0jMfTIgHzyl
Shuja,"Octopus - Robert Heart & Sebastian Wojkowski ""Better Days Mix""",deep-house,125.052,0.82,0.773,0.128,-5.902,0.0124,0.448,0.108,0.0349,77SSl3flE3NBCiJ13RXFvd
Chopstick & Johnjon,Roots (feat. Signaljacker),deep-house,118.981,0.666,0.439,0.318,-13.931,0.018,0.556,0.0379,0.0501,3xD6xXV5aL0mAS8LbQZQaU
Kitano,Going Home,deep-house,115.991,0.814,0.494,0.5,-9.939,0.353,0.919,0.0938,0.0662,2xlvY0iorAA6kmPwfEpfs7
Various Artists,The Sad Piano - Charles Webster Remix,deep-house,123.994,0.703,0.735,0.407,-6.728,0.00855,0.0867,0.0774,0.0326,7pJnM2aIuZQk9HVNnRnL86
Glenn Underground,Colouration,deep-house,125.761,0.862,0.664,0.618,-8.918,0.000232,0.939,0.0494,0.0886,5R0O1izXn9jy0PQn1Ki2Lt
Fatboy Slim,Praise You - Maribou State Remix,deep-house,122.994,0.704,0.542,0.178,-8.369,0.133,0.000225,0.0599,0.0567,16jxMKaB6y67fvjmOQTV8M
Solomun,Kackvogel - Original Mix,deep-house,117.995,0.875,0.745,0.365,-10.156,0.208,0.449,0.0749,0.0466,1FN02yWNd706aVGRETkpso
Purple Disco Machine,Move Or Not - Original Mix,deep-house,120.023,0.86,0.899,0.53,-7.026,0.00151,0.484,0.0372,0.0906,7kbTgC6h96UOBLhVZng6gO
Claptone,No Eyes (feat. Jaw) - Radio Edit,deep-house,120.023,0.93,0.483,0.57,-9.925,0.0289,0.00244,0.103,0.0411,0oMEmbD4ixaSs1pbrEg8sB
Jamie Jones,Deep In The Ghetto,deep-house,124.003,0.799,0.462,0.628,-12.907,0.151,0.831,0.119,0.0774,7LuNsb9iQcSuBbm7ua2w59
Joris Delacroix,Take Your Time,deep-house,124.973,0.68,0.703,0.233,-8.976,0.269,0.00172,0.376,0.0491,73NS1zNoYCSFSM3JMji1uV
Made To Move,Perfect Lady - Original Mix,deep-house,120.991,0.799,0.699,0.26,-10.508,0.014,0.789,0.109,0.0413,63k5TvVjYK30nqeNun7VTV
P.A.C.O.,Greyjoy - Original Mix,deep-house,122.003,0.879,0.499,0.607,-9.785,0.000831,0.805,0.0516,0.0643,2gEeWHEFtrXdShvBkuAXHq
Maceo Plex,Love Somebody Else,deep-house,124.002,0.784,0.758,0.299,-9.195,0.00592,0.712,0.103,0.0649,5SQsRtN6nyvpMHShbSoBOC
Disclosure,Control,deep-house,134.045,0.821,0.619,0.842,-9.587,0.0583,0.0565,0.141,0.0824,0ZdxEkFmVAw6fIPfQ8birW
Creative Swing Alliance,In Love - Original Mix,deep-house,118.097,0.894,0.792,0.695,-8.899,0.00329,0.247,0.0564,0.158,5gVp3UddRcxKuOLY43lEGn
Kyrill & Redford,Somebody to Love,deep-house,118.004,0.848,0.387,0.349,-9.914,0.0607,0.446,0.0691,0.0445,2yQDcQoePYMc2Wal7zABta
Joris Delacroix,Maeva,deep-house,127.016,0.803,0.655,0.303,-9.617,0.004,0.896,0.061,0.0406,27oaG5I9Wyb0txvUj3Y1aK
Joris Voorn,Ringo - Original,deep-house,121.994,0.75,0.755,0.73,-9.044,0.039,0.906,0.203,0.051,0MLZgxAe28WhMLIepQ48f9
Osunlade,Morning Factory,deep-house,120.032,0.857,0.668,0.426,-10.806,0.0858,0.738,0.121,0.2,3T9SULWKPbFUKntASPZUBh
Dusky,Careless,deep-house,120.986,0.77,0.895,0.68,-8.102,0.000195,0.897,0.0455,0.0488,6NwRJfCBxht02SYsGoevNt
The Youngsters,Smile (Profil'S Mix - Edit),deep-house,126.991,0.631,0.912,0.77,-4.574,0.00202,0.801,0.117,0.0734,5A9BErhdxiR2Ok7GCePtyJ
Various Artists,Airbourne,deep-house,120.059,0.615,0.539,0.79,-16.898,0.0366,0.938,0.136,0.0388,5w0JG0ILW4thYN45A7FXK9
Joachim Pastor,Wayfaring Stranger - AKA AKA & Thalstroem Remix,deep-house,123.999,0.78,0.516,0.542,-7.132,0.0231,0.744,0.0936,0.0391,2kF6TqpjSdNStQYzhxAk7A
Romeofoxtrott,Memories - Original,deep-house,124.009,0.791,0.644,0.448,-12.443,0.023,0.546,0.597,0.0474,2oFZRf3oYi7B6vC3t9iZrP
Mario Basanov,We Are Child Of Love - The Mekanism Remix,deep-house,119.988,0.866,0.459,0.642,-9.136,0.326,0.666,0.0909,0.122,2gR7Ub1gpVlt0DDgSUNoev
Booka Shade,Love Inc.,deep-house,122.998,0.782,0.736,0.119,-9.004,0.00818,0.849,0.858,0.0511,5v2a4gGFiF3LLPuyi3kzY1
Various Artists,You Are Love - Original Version,deep-house,125.028,0.68,0.521,0.436,-13.998,0.1,0.251,0.0743,0.0378,1LSb5uOX67mYkAsP4nfg1h
Various Artists,The Other Side,deep-house,125.961,0.822,0.373,0.327,-9.451,0.0206,0.902,0.0747,0.121,0sYLVUqinCcKRDxyI5X6Ve
Worakls,Good Night My Love - Joachim Pastor Remix,deep-house,125.994,0.812,0.549,0.732,-8.935,0.0248,0.765,0.0659,0.0535,2z1oXXAJMbhNgoexZQIyZJ
Scott Grooves,Intensities (In-Ten-Cities),deep-house,128.143,0.414,0.396,0.0642,-19.246,0.111,0.701,0.112,0.0425,5dW7F4qRtprRywzDXwi2VM
Blue Six,Sweeter Love,deep-house,126.004,0.889,0.58,0.923,-9.019,0.0303,0.0206,0.14,0.0541,76wyAGyuVfWhEeHPKV0XGF
Julio Bashmore,Ask Yourself,deep-house,125.945,0.754,0.708,0.484,-6.215,0.0485,0.172,0.101,0.0949,0BmNEP4GXm3JC6tRLs79wr
Shuja,Octopus - H!gh Five Remix,deep-house,125.014,0.807,0.436,0.0999,-11.571,0.144,0.733,0.0919,0.0493,3ykHvXQJKObr303L4LGBra
The xx,Tides (Dixon Remix),deep-house,121.998,0.805,0.689,0.235,-11.958,1.41e-05,0.817,0.0275,0.0513,2dgJrErbwTRWUTZQCoWVRx
Om Unit,Lavender,deep-house,100.013,0.771,0.689,0.323,-7.598,0.0111,0.852,0.0867,0.0446,7KkYFzk5I27BtRfH9GtohD
Pedestrian,Hoyle Road,deep-house,120.969,0.744,0.742,0.327,-7.965,0.0218,0.399,0.0735,0.0539,3W74V0QZt4hkK4oCM3xAiI
Maya Jane Coles,The High Life,deep-house,125.008,0.801,0.565,0.324,-9.94,0.0316,0.79,0.111,0.0352,3pP1spRSIslLbY0MKiTuod
Dominik Eulberg,Sansula (Max Cooper's Lost In Sound Mix),deep-house,121.004,0.646,0.523,0.193,-12.051,0.257,0.92,0.0902,0.042,37IrFeTPLJs1IKxoBDuN8b
Tom Novy,Supernatural - Club Mix,deep-house,122.012,0.939,0.497,0.783,-8.193,0.00667,0.727,0.105,0.0662,2CCxdMdtupVdANw4RckZ4j
Secondcity,I Wanna Feel - Radio Edit,deep-house,121.999,0.692,0.896,0.804,-6.298,0.0764,0.00194,0.157,0.0637,77qMKFGYxGZewgRXdR8cbF
Midland,Trace,deep-house,125.0,0.873,0.484,0.59,-8.14,0.00527,0.671,0.0615,0.111,2otXrscLVZ2yPLODlHhuBL
Various Artists,Stay High Baby,deep-house,121.008,0.834,0.663,0.247,-10.14,0.00129,0.795,0.0725,0.0646,1Sbt2hLFI5TlilYEC7UNuW
Katy B,What Love Is Made of,deep-house,128.015,0.722,0.566,0.426,-7.445,0.0671,5.49e-05,0.824,0.0771,1v0ylxDGAX86zKiL1io4Aj
Disclosure,Stimulation,deep-house,129.005,0.823,0.859,0.734,-6.24,0.00084,0.592,0.174,0.148,7ybRqQNDDe5qZNs5sg2V2Z
Faul & Wad Ad,Changes,deep-house,125.999,0.822,0.704,0.255,-8.242,0.00864,0.627,0.0633,0.0374,13qqdlSeF8FcxsRyapDMZ0
The Martinez Brothers,H 2 Da Izzo (Original Mix),deep-house,121.997,0.809,0.893,0.213,-7.496,0.000333,0.88,0.0764,0.0574,1yMK33p9MfqFEoHWvAPsJB
Yoko Duo,Close These Curtains - Stimming Remix,deep-house,121.013,0.811,0.366,0.133,-14.884,0.0274,0.104,0.0337,0.0947,37sZMArjMiqxZrX7hWKiho
Paul Kalkbrenner,Sky and Sand,deep-house,127.021,0.791,0.329,0.526,-12.906,0.6,0.863,0.193,0.0592,6lWuJS86p0q5JAKekgETcN
Various Artists,Quiet Before The Storm (Quarion Remix),deep-house,116.994,0.72,0.566,0.611,-9.676,0.0399,0.9,0.329,0.0531,2UVmLj4btMtGnP0EfceZDm
Oliver Schories,I'm Not,deep-house,123.998,0.706,0.436,0.472,-14.327,0.061,0.463,0.0967,0.0351,6Tn0ytIuayunuAZ0A1WtuP
Sebastian Wojkowski,Do It Do It Do It,deep-house,119.996,0.879,0.818,0.704,-5.749,0.00333,0.897,0.0798,0.0611,0MsNZVVK4jHNZzEnbijWz7
Dusky,Nobody Else - Original Mix,deep-house,122.994,0.805,0.79,0.528,-7.93,0.000595,0.889,0.0296,0.0577,3XGxnY7xnMrAdYUyl5M8XJ
Kidnap,Animaux,deep-house,123.99,0.805,0.505,0.709,-6.988,0.212,0.707,0.186,0.101,4s0CkC9MlcfqPjPseJm9WA
Infinity Ink,Infinity,deep-house,123.978,0.871,0.531,0.618,-9.373,0.00306,0.213,0.0734,0.0473,68PDydciw4W2e16wCbr9tv
Doctor Dru,2 Know U,deep-house,120.986,0.809,0.47,0.577,-9.857,0.0346,0.677,0.099,0.0455,6IOfCyfp40rloeIbqVvvqg
Redshape,Man Out Of Time,detroit-techno,114.934,0.657,0.9,0.0777,-7.854,0.0302,0.88,0.0941,0.0544,6CTLqeO3OrjNtUHWMgtThs
Various Artists,It's a Spiritual Thing,detroit-techno,125.938,0.788,0.824,0.479,-8.976,9.1e-05,0.816,0.109,0.136,0FY1dhrylkAYwiwTtX75a6
Laurent Garnier,Jacques In The Box (Brodinski & Gesaffelstein Dirty Sprite Remix),detroit-techno,102.993,0.681,0.765,0.228,-5.387,0.00233,0.936,0.0839,0.048,6EqBihJ7qyVRKr9cKHYpjd
Hardfloor,Acperience 1,detroit-techno,124.99,0.542,0.888,0.791,-11.206,0.0309,0.879,0.0808,0.0727,0Dm5Howv0N64qVtkTsdF6I
Various Artists,This Is Our Fiction,detroit-techno,179.363,0.428,0.41,0.266,-11.326,0.922,0.862,0.103,0.0651,2VFt3iX4ERXjmeEtfTgBnz
Aril Brikha,Tuff,detroit-techno,128.883,0.797,0.808,0.902,-6.272,0.000122,0.906,0.0853,0.0439,2PAaGPerMwPpPd4DPII1tR
Various Artists,Mahogany Brown,detroit-techno,119.921,0.705,0.934,0.867,-5.129,0.216,0.113,0.325,0.0428,2i6Pou9EtqSvP3eh1JDMT1
Inner City,Inner City Theme,detroit-techno,127.018,0.512,0.434,0.453,-14.101,0.204,0.0411,0.337,0.0303,5aEBCOVqUReovhMm4rcuDf
Various Artists,Late Night Woodward,detroit-techno,119.984,0.807,0.635,0.119,-10.618,0.0146,0.906,0.135,0.0468,2aw9gAIydIyXXvhp0VRhJh
Ben Sims,Machine Funk,detroit-techno,128.007,0.779,0.707,0.15,-7.343,0.000695,0.482,0.077,0.0846,0gEOsrfic2xDFwCqZ7Nv9J
Various Artists,At Les,detroit-techno,130.009,0.589,0.564,0.173,-8.414,0.18,0.882,0.123,0.163,1Fp4AQXnCMl3ys3f9jmAaw
Friendly Fires,Dog Day - Unmixed,detroit-techno,119.977,0.797,0.652,0.299,-11.408,9.51e-05,0.903,0.0895,0.0657,6p3FxwgI9lJ4p5SxxidaVq
Various Artists,Vortex - Function Remix,detroit-techno,123.984,0.666,0.439,0.201,-13.082,0.0531,0.777,0.112,0.0306,0NiEIuB0dhJND1yfbmMkuu
Moodymann,People,detroit-techno,115.99,0.96,0.59,0.69,-8.441,0.00026,0.487,0.111,0.084,6XxJvG70zuktjFNyDxzLJ5
B12,Cymetry,detroit-techno,136.86,0.509,0.916,0.505,-7.971,0.125,0.74,0.157,0.0544,0tzbzg555XQdj6oTj8g4w9
Various Artists,Total Pure,detroit-techno,123.994,0.8,0.587,0.336,-11.449,0.0882,0.883,0.0956,0.0506,0vfu73acawlEsZl4EQ3q0x
Galaxy 2 Galaxy,Timeline,detroit-techno,125.227,0.6,0.793,0.776,-10.048,0.0028,0.874,0.0475,0.0544,05CLtDOLa6IpzkisVPAujq
DJ Assault,Booty Trap Music,detroit-techno,149.966,0.797,0.768,0.747,-6.492,0.000165,0.738,0.093,0.0738,2g09S7ddX2FoYberTC4UtY
Carl Craig,Red Lights,detroit-techno,121.183,0.191,0.9,0.124,-9.054,0.00349,0.832,0.326,0.118,5w29iaqCg6lrPKFXkUh8UZ
John Beltran,Ten Days Of Blue,detroit-techno,131.364,0.787,0.558,0.335,-10.218,0.195,0.89,0.0779,0.0503,2Ktuc6919DC0C0hx1tXDQH
Richie Hawtin,Orange/Minus (2),detroit-techno,133.1,0.803,0.728,0.0366,-18.797,1.79e-06,0.972,0.0798,0.0558,3MVVDLvjLGVuapvAJQW620
Laurent Garnier,Greed - Dave Clarke Mix,detroit-techno,140.025,0.799,0.662,0.413,-10.022,0.104,0.536,0.106,0.105,7aM0u6MPSaZPbWREuwdFs9
Aril Brikha,On & On,detroit-techno,131.889,0.798,0.841,0.373,-12.868,0.000538,0.938,0.106,0.0474,5pG4I4SQfgGoZK9Clnz8v2
Jeff Mills,Troublemaker (I Swear You're Giving Me a Heart Attack),detroit-techno,106.015,0.777,0.657,0.894,-4.8,0.0903,0.0,0.0878,0.0306,1sY2ywGsBF6mQmi8DMdjB4
The Other People Place,Running From Love,detroit-techno,127.575,0.701,0.488,0.278,-13.892,0.000212,0.898,0.114,0.0455,34SneqA05lPMrpp85Y5TQx
Octave One,Nicolette,detroit-techno,122.87,0.725,0.879,0.625,-7.687,0.0278,0.927,0.0986,0.0805,6S6Os5v435Y8YjEWXgOYQz
Anthony Shakir,Detroit State Of Mind,detroit-techno,186.049,0.557,0.615,0.33,-10.576,0.292,0.945,0.339,0.0368,3tTsYw8gNDQrbfegZaacaf
Various Artists,When A Thought Becomes You,detroit-techno,122.235,0.848,0.626,0.95,-10.922,0.541,0.756,0.114,0.103,2iX9aSAZmSxZ5dbLAqKbUO
The Detroit Escalator Co.,City Lights,detroit-techno,120.932,0.579,0.0238,0.605,-22.963,0.826,0.935,0.111,0.0516,18aEvM4cQTECdthng5ZXnD
Aril Brikha,Headhunter,detroit-techno,131.877,0.785,0.805,0.286,-12.046,0.0265,0.906,0.109,0.0471,1KVrteoMY4tcPuOKvdC1Dw
UR,Amazon,detroit-techno,133.222,0.475,0.779,0.288,-11.534,0.000151,0.834,0.161,0.0661,1vAt13bzP6kl7o3Pri7zw4
Rhythm & Sound,No Partial,detroit-techno,77.357,0.787,0.458,0.567,-11.26,0.0585,0.812,0.0425,0.113,0Zp3fdBqeX8f6JCqB0SVJa
Moodymann,Mahogani 9000,detroit-techno,120.025,0.426,0.72,0.489,-14.708,0.726,0.658,0.328,0.0727,3sJlLz7EjgX6AwKHMXnLHF
Mad Mike,Hi-Tech Dreams,detroit-techno,127.957,0.77,0.675,0.91,-7.324,0.011,0.937,0.143,0.0693,4HY2sXTqYgNtb6AsaC4Oh7
Various Artists,The Model - 2004 Remaster,detroit-techno,123.774,0.713,0.691,0.713,-7.189,0.00748,0.681,0.106,0.0325,3ptx9icNMLTkIQOilXbbld
Plastikman,Passage - In,detroit-techno,77.6,0.109,0.101,0.0212,-42.428,0.886,0.808,0.944,0.227,5oV4cQNoAbTFxtwWkfOPWY
Format:B,Liquid - Pan-Pot Remix,detroit-techno,126.008,0.803,0.584,0.221,-8.994,0.00225,0.772,0.0842,0.0528,4phpur4R89LFLWKtr3XAn3
Moodymann,Back At Bakers (on Livernois),detroit-techno,118.904,0.678,0.555,0.813,-13.618,0.558,0.411,0.263,0.0646,0LywQdEQMeTH5xHhe0iuHq
Various Artists,I am not afraid - Dream Catchers Remix,detroit-techno,128.013,0.71,0.78,0.513,-5.872,0.000235,0.0165,0.0346,0.057,3gFBeg8IwTlT77P8jyp8PM
Model 500,Warning,detroit-techno,132.791,0.862,0.463,0.117,-11.922,0.00595,0.902,0.143,0.103,0LKMUXqC74yxJW7mmlLMXf
The Detroit Escalator Co.,Scram,detroit-techno,148.999,0.531,0.321,0.104,-17.891,0.361,0.828,0.077,0.0323,30aUV4itc9XC9SJC4F2y71
Robert Hood,Who Taught You Math,detroit-techno,133.145,0.799,0.547,0.519,-14.724,0.109,0.917,0.0747,0.0717,4Cg03GyW6gQTnsWYtHootS
Kenny Larkin,Q,detroit-techno,138.036,0.771,0.944,0.171,-10.918,0.236,0.843,0.0917,0.0691,5aCcZlUVkBrkQyMl2owvWb
Moodymann,BLACK SUNDAY,detroit-techno,115.906,0.779,0.669,0.414,-12.997,0.00634,0.0,0.833,0.154,0gXQAN1d7jWWYDQFHPcEAv
Redshape,Rorschach's Game,detroit-techno,81.376,0.409,0.852,0.062,-10.984,0.356,0.939,0.101,0.475,0cQUDxaMmveZwZFbDsOgd1
DJ Rolando,Ultraviolet Images,detroit-techno,135.843,0.586,0.952,0.401,-9.398,0.000181,0.85,0.32,0.0688,5WikjBGwzkInUhrEGxf6Ry
Theo Parrish,JB's Edit,detroit-techno,114.654,0.84,0.663,0.136,-5.563,0.000364,0.0157,0.366,0.171,7kVXSHWbjIwNpA0wwOlkpq
Kink,Existence,detroit-techno,125.005,0.754,0.808,0.585,-7.217,0.000134,0.637,0.0666,0.0929,23YgtDE6f4HZErTLZQjyPb
Model 500,Starlight - Echospace Unreleased Mix,detroit-techno,125.019,0.703,0.576,0.617,-14.954,0.00025,0.829,0.11,0.0428,0EgviF3SRYuARt8IwCMWMo
Octave One,Dema (Revisited Remix V2),detroit-techno,127.992,0.782,0.677,0.233,-10.184,6.82e-05,0.886,0.111,0.0979,39F7UAGS7Zuq7wT7XgpFCk
Jeff Mills,Imagine - Blue Potential Version,detroit-techno,119.472,0.39,0.44,0.151,-13.133,0.533,0.0785,0.281,0.0513,6SUrgfIB3ZIHLj1m7ANi6O
UR,Jupiter Jazz,detroit-techno,124.721,0.688,0.748,0.458,-15.022,0.00783,0.895,0.116,0.0513,5m1qP2MBqqDISTOHDkXtof
Various Artists,005 - Alex Under Remix,detroit-techno,133.137,0.787,0.727,0.38,-12.894,0.0422,0.853,0.108,0.0853,6ccgbET21a3XXnholWhtym
DJ Rolando,Aztec Mystic,detroit-techno,136.398,0.774,0.747,0.42,-13.849,0.00999,0.647,0.101,0.0481,1EJVEEzuTGSXoulqQVwp62
Model 500,Ocean to Ocean - Instrumental,detroit-techno,124.758,0.68,0.871,0.427,-9.028,0.0129,0.863,0.141,0.0813,3byrhhdDTIkDBF2LG1TL7w
Drexciya,Welcome to Drexciya,detroit-techno,114.013,0.19,0.621,0.205,-14.594,0.00238,0.0889,0.164,0.0493,6GIwyegXyzTYs20pOeFCVJ
Kraftwerk,Abzug - 2009 Remaster,detroit-techno,107.448,0.815,0.626,0.594,-11.168,0.217,0.817,0.691,0.0469,1u32K3p3J3t31I2bWw4SZN
Various Artists,Elements Of Tone - J's A Mix,detroit-techno,125.081,0.643,0.726,0.876,-8.935,0.00376,0.504,0.104,0.0616,4wW9Xv0YkWydYIDDMRuy6X
Theo Parrish,Twin Cities,detroit-techno,115.917,0.929,0.83,0.055,-10.121,0.019,0.75,0.113,0.137,3NxjJ81U0s8Hc21maoggtC
Inner City,Hallelujah - Leftfield On High Vocal,detroit-techno,115.049,0.669,0.923,0.699,-9.959,0.113,0.447,0.0885,0.0473,6Hh1c9tMI75oEZefbB8cQK
Kevin Saunderson,Big Fun - Simian Mobile Disco Remix,detroit-techno,122.007,0.665,0.88,0.611,-6.823,0.0127,0.764,0.364,0.0457,3eAhdmbeYKQXFOjoRPVjlE
Dopplereffekt,Infophysix,detroit-techno,119.49,0.805,0.645,0.938,-13.751,0.075,0.872,0.0825,0.152,1UeAwbA1qkCnl6MUFquh9H
F.U.S.E.,Mantrax,detroit-techno,131.875,0.573,0.595,0.181,-15.458,0.000526,0.915,0.205,0.0339,7xnw4TBGgswFzmhrfAAVln
Carl Craig,Angel - Jerome S Vocal Dub,detroit-techno,127.007,0.804,0.755,0.334,-10.756,0.0583,0.939,0.113,0.0368,6wl0JfhwvPsJrRrvFEuzQH
Der Zyklus,Die Dämmerung von Nanotech,detroit-techno,131.376,0.799,0.437,0.399,-13.225,8.99e-05,0.849,0.107,0.0611,5wr5nM4W0aN31im8YUgunB
Various Artists,Groovin' Without A Doubt,detroit-techno,128.052,0.832,0.502,0.439,-12.434,0.0159,0.853,0.12,0.0731,7ueRlgyGJYKoGR06siLAGl
Various Artists,Mount Babe Bricks,detroit-techno,127.002,0.713,0.738,0.563,-7.236,0.027,0.813,0.142,0.0369,2dGSxnoUF2hf4yl5jFF3dk
Kraftwerk,Trans-Europe Express - 2009 Remaster,detroit-techno,107.65,0.878,0.611,0.718,-12.221,0.0559,0.838,0.0527,0.118,3UjH6apk0ogZeIqhHbjrRU
Underground Resistance,Zero Is My Country,detroit-techno,123.771,0.634,0.872,0.0333,-15.116,0.0564,0.954,0.127,0.0466,7wEjgG7iWBaVXJs4047RCn
Robert Hood,Power to Prohet,detroit-techno,131.018,0.691,0.831,0.323,-10.34,0.000339,0.85,0.151,0.0376,0dHVxX56MsxGhC4tJBzp9W
Carl Craig,Clear & Present,detroit-techno,129.032,0.627,0.259,0.215,-20.639,0.000239,0.942,0.104,0.0443,2mNNgxugOUCRas6iMrWhlK
Moodymann,Backagain fo the First Timeonemotime?,detroit-techno,120.17,0.639,0.365,0.0368,-19.742,0.469,0.144,0.141,0.0711,7mcoKEVWOKbJfGlWY3AT64
Model 500,I Wanna Be There,detroit-techno,129.999,0.605,0.841,0.654,-11.88,0.0199,0.893,0.079,0.0446,3gqzN1hxgdGAkfCHPwzqOm
Galaxy 2 Galaxy,Amazon,detroit-techno,133.196,0.486,0.79,0.265,-11.54,0.000141,0.845,0.156,0.0646,7fEZl45mMRy9TiIFarn0qy
Underground Resistance,Maroon,detroit-techno,132.44,0.79,0.795,0.467,-10.687,0.00262,0.873,0.114,0.0409,49pBX2ycxaf0dBel7iJHVh
Marbert Rocel,Goya - Juju & Jordash Remix,detroit-techno,125.003,0.722,0.957,0.0841,-8.047,0.00502,0.893,0.0634,0.0636,64z2innAyvvtKoTFfU8UK4
Cybotron,Cosmic Cars,detroit-techno,124.87,0.75,0.879,0.961,-11.403,0.00431,0.292,0.0524,0.0413,7A4AgSCirYopb4K1xYdaqt
Various Artists,Rock To The Beat,detroit-techno,122.01,0.673,0.689,0.508,-10.461,0.00559,0.936,0.141,0.0322,0bI4V8H3eFSiDd3vUELTxE
Kevin Saunderson,Till We Meet Again - Carl Craig Remix,detroit-techno,120.992,0.706,0.499,0.0698,-17.182,0.000368,0.876,0.0729,0.0475,19KDRMS5IWFpltV0a268Vb
Model 500,Electric Entourage,detroit-techno,133.554,0.765,0.855,0.823,-10.98,0.00477,0.858,0.126,0.0595,6OP9i0I3AuE4oZL3FtCPz3
Carl Craig,Like A Child - Carl Craig Remix,detroit-techno,126.986,0.8,0.747,0.768,-11.621,0.00552,0.618,0.0963,0.0755,7xgIOhYdBHzEISdynUCtAl
Recloose,Turkish Delight,detroit-techno,132.031,0.856,0.653,0.832,-9.85,0.0103,0.87,0.0946,0.0667,51AvYmMv8rJZxiNjJ8yn2o
Inner City,Unity,detroit-techno,125.855,0.381,0.619,0.86,-13.2,0.0305,0.213,0.0892,0.0358,5P02bu0noGwunRWeKQ5JLx
A Number Of Names,Shari Vari - Original Mix,detroit-techno,127.674,0.782,0.504,0.455,-10.977,0.0117,0.0596,0.225,0.123,4BcrqUlKh0ez4XJBocmbrN
Juan Atkins,Track Ten (Re-work by Kirk Degiorgio),detroit-techno,131.247,0.559,0.579,0.253,-16.329,0.0039,0.258,0.0731,0.0392,55FNL0QG2NEcANT7yJvg9I
Robert Hood,Rhythm of Vision (Original),detroit-techno,135.44,0.777,0.83,0.539,-12.284,0.344,0.886,0.085,0.047,0Gbe1X25eGF8leasuT9bQa
Various Artists,Bounce Your Body To The Box,detroit-techno,126.762,0.807,0.962,0.653,-9.732,0.00753,0.647,0.0834,0.102,4M3citBcwHqvYZHFJsxzr8
Basic Channel,Quadrant Dub II,detroit-techno,124.296,0.715,0.679,0.482,-14.954,0.0564,0.888,0.0664,0.0544,0JBjUNQNd1dRFoay7NgqFg
