artist_name,track_name,genre,tempo,danceability,energy,valence,id
Subculture,The Light,detroit-techno,122.926,0.793,0.977,0.768,24ycJzryW8rGkYEiv44YCV
The Detroit Escalator Co.,Duat,detroit-techno,70.351,0.24,0.0406,0.0785,0Ka5QtsWA0sq6KHOWEIWtQ
Various Artists,Mount Babe Bricks,detroit-techno,127.002,0.713,0.738,0.563,2dGSxnoUF2hf4yl5jFF3dk
DJ Rolando,Jaguar,detroit-techno,137.124,0.656,0.83,0.73,7lizxsWIZ2rtvBqFTErDLP
e-Dancer,Pump The Move - Kenny Larkin Mix,detroit-techno,126.222,0.685,0.787,0.306,4n8pXF0YU24Aleb4jjMJTT
Robert Hood,Who Taught You Math: Alive,detroit-techno,129.076,0.788,0.791,0.235,2NS9ACLfjJzNU8VcC4Sm1I
Cybotron,Techno City,detroit-techno,135.85,0.737,0.551,0.879,1uWCeuS12Uu3zpafEvuxjJ
Rhythm & Sound,No Partial,detroit-techno,77.357,0.787,0.458,0.567,0Zp3fdBqeX8f6JCqB0SVJa
Kenny Larkin,Cirque Du Soul,detroit-techno,125.995,0.673,0.561,0.676,6LLBDv01iPfd6HcvDA8SbX
Model 500,Warning,detroit-techno,132.791,0.862,0.463,0.117,0LKMUXqC74yxJW7mmlLMXf
Space Dimension Controller,Kaleidoscopic Ecstasy,detroit-techno,101.995,0.614,0.749,0.291,1Mi9ZbjQ3Ks77p51QiCflt
DJ Rolando,Witchdokta,detroit-techno,135.495,0.784,0.917,0.249,4AwpGqwE6eZgqtmPZrcP92
Octave One,Daystar Rising (Aril Brikha Remix),detroit-techno,125.973,0.777,0.955,0.885,3w9VWuM1vaillZ5d6NvoRd
Various Artists,When Summer Doesn't Come,detroit-techno,119.899,0.88,0.352,0.482,6vLgzbO6n42sbT9Scsp6OL
Delano Smith,Something For Myself,detroit-techno,120.004,0.799,0.498,0.301,2PFJbLts5iEIo1nPTiRZ7M
Model 500,Orbit,detroit-techno,144.837,0.765,0.533,0.508,1uiFVsYQX6WEKVAG8QOQlJ
Robert Hood,Alpha: Alive,detroit-techno,129.078,0.782,0.801,0.116,4PVTL8QxMhSUOf2C3UHzAa
Inner City,Hallelujah - Leftfield On High Vocal,detroit-techno,115.049,0.669,0.923,0.699,6Hh1c9tMI75oEZefbB8cQK
Plastikman,Helikopter,detroit-techno,137.93,0.778,0.981,0.324,58xQUf9NNPO57BHyyPpMx5
JIMMY EDGAR,Let Yrself Be,detroit-techno,122.035,0.753,0.697,0.298,7pfw9uG5mOMok06xNZ7CpA
Underground Resistance,Hi Tech Jazz - Live Version,detroit-techno,126.066,0.649,0.653,0.601,0l4Wub995LrkfPoQX0dJnD
Paperclip People,Oscillator,detroit-techno,120.578,0.755,0.843,0.12,6A4UnLqSSomyjNxu1cIWqj
Robert Hood,Omega: Alive,detroit-techno,129.069,0.799,0.817,0.0351,0JNbu9KuobPTyUSgb9Q9jb
Dopplereffekt,Rocket Scientist,detroit-techno,136.883,0.755,0.873,0.875,4bFeFtkSl1L1J2dESZAwlY
Various Artists,Groovin' Without A Doubt,detroit-techno,128.052,0.832,0.502,0.439,7ueRlgyGJYKoGR06siLAGl
Drexciya,Aquarazorda,detroit-techno,126.294,0.795,0.918,0.149,6NCxXrSTFtupZRDuA5JeYw
Redshape,Garage Gt,detroit-techno,107.908,0.81,0.839,0.315,2BhgudqOpsHz8AA3Yyk9En
Plastikman,Glob,detroit-techno,127.794,0.677,0.538,0.0343,1cPQ1rVXKg5BznmASyFksL
Model 500,Starlight - Echospace Unreleased Mix,detroit-techno,125.019,0.703,0.576,0.617,0EgviF3SRYuARt8IwCMWMo
A Number Of Names,Shari Vari - Original Mix,detroit-techno,127.674,0.782,0.504,0.455,4BcrqUlKh0ez4XJBocmbrN
Recloose,Can't Take It (Original) [feat. Dwele],detroit-techno,124.008,0.885,0.768,0.905,1WZ4DRY77uLb4h10s9thH9
Underground Resistance,Maroon,detroit-techno,132.44,0.79,0.795,0.467,49pBX2ycxaf0dBel7iJHVh
Various Artists,005 - Alex Under Remix,detroit-techno,133.137,0.787,0.727,0.38,6ccgbET21a3XXnholWhtym
Various Artists,R-theme,detroit-techno,124.636,0.686,0.924,0.865,0iQBNRuyms9Az7fskzY0W3
Kenny Larkin,Androgeneous,detroit-techno,124.011,0.818,0.83,0.432,7zsnUhmnL8jAu10AR6aka6
Carl Craig,Angel - Jerome S Vocal Dub,detroit-techno,127.007,0.804,0.755,0.334,6wl0JfhwvPsJrRrvFEuzQH
Psyche,Neurotic Behavior,detroit-techno,109.463,0.742,0.711,0.289,38s4gBfkkuTjEVvuidtlB4
System 7,E-Merge,detroit-techno,126.134,0.789,0.86,0.157,4Z2P83FK7XLpBQBnlY1zCX
Galaxy 2 Galaxy,Timeline,detroit-techno,125.227,0.6,0.793,0.776,05CLtDOLa6IpzkisVPAujq
Aril Brikha,Fuknit,detroit-techno,127.87,0.803,0.773,0.875,15KDRZjgjIwgyX5jRTzzzO
Jeff Mills,See This Way - Blue Potential Version,detroit-techno,126.272,0.533,0.564,0.372,5nQgwLQdV7QeZDM6jsGxVh
Thomas Schumacher,Every Little Piece - Hot Since 82 Remix,detroit-techno,122.013,0.831,0.782,0.491,3OrJmCEjkX6DVYtCUaB9jB
Carl Craig,Attitude,detroit-techno,121.826,0.633,0.0546,0.373,5ueAojX0g8LusqmUkeZK0q
Octave One,I Believe,detroit-techno,126.377,0.278,0.981,0.606,2pa3xxyC2AyoejkdCa76Yu
Theo Parrish,Electric Alleycat,detroit-techno,203.835,0.602,0.607,0.466,3Lx9NmSbWUkk08bCedcJGu
The Other People Place,Lifestyles Of The Casual,detroit-techno,128.5,0.677,0.506,0.209,4NS4NriiHPTyGPxlGgoT8E
DJ 3000,Wake it Up,detroit-techno,125.988,0.801,0.874,0.579,7elcu5F6LnMOFPS7aoLCWX
Friendly Fires,Dog Day - Unmixed,detroit-techno,119.977,0.797,0.652,0.299,6p3FxwgI9lJ4p5SxxidaVq
Plastikman,Marbles,detroit-techno,119.885,0.416,0.724,0.472,3dMQ5kix140RQGpi7WfwKe
The Detroit Escalator Co.,Scram,detroit-techno,148.999,0.531,0.321,0.104,30aUV4itc9XC9SJC4F2y71
Ken Ishii,Extra,detroit-techno,137.022,0.531,0.972,0.519,0JfpyqqqnT0ySvY99hcf1y
Dopplereffekt,Sterilization,detroit-techno,125.118,0.944,0.64,0.253,1ifBDL5qPKUxpDEx0z2w35
Octave One,Blackwater (full Strings Vocal Mix),detroit-techno,134.243,0.726,0.884,0.483,5Tmrip3bk4YKubs5fSzHyx
Jeff Mills,Imagine - Blue Potential Version,detroit-techno,119.472,0.39,0.44,0.151,6SUrgfIB3ZIHLj1m7ANi6O
Plastikman,Lasttrak,detroit-techno,101.907,0.745,0.76,0.0548,1SGGd5ojdZoRa3Uj0Hs4BK
The Other People Place,You Said You Want Me,detroit-techno,129.29,0.702,0.499,0.459,0wypzbNXsogzLqip7HkA8E
Aril Brikha,Tundra - Original Mix,detroit-techno,125.995,0.749,0.862,0.896,4HSMTZENpUivqkLoqMA4KC
Psychic Ills,Mantis (Juan Atkins Remix),detroit-techno,119.953,0.745,0.431,0.394,5ZmxJkYL3Am2504kTIAjUg
Lone,Crystal Caverns 1991,detroit-techno,140.019,0.608,0.957,0.662,4dh47Rb2MmLjjPVpvLQLG4
Deepchord,Spirits,detroit-techno,169.402,0.0805,0.43,0.0378,2ODeihqt0Pa7Qjjn4P3B9X
Rhythm & Sound,Poor People Must Work - Carl Craig Remix W/ Bobbo Shanti,detroit-techno,119.949,0.546,0.418,0.147,29MJSLsimU9qZdJCgmaEK3
Carl Craig,Dreamland,detroit-techno,125.018,0.572,0.576,0.16,6l1LzWzwHjlHV385A0Ihaf
Various Artists,Infinition,detroit-techno,128.21,0.692,0.673,0.646,7hOTSHNKbyMoRcwUcZGbCn
Aril Brikha,Ishtar,detroit-techno,126.008,0.803,0.917,0.53,6gkRmqmAwrVPMZoyx6YWe2
Cybotron,Eden,detroit-techno,125.013,0.67,0.763,0.392,16CNkcXN04NfSxiAlaTyHv
Various Artists,Falling Up (Carl Craig remix),detroit-techno,122.994,0.749,0.456,0.621,3pnuaBxbvCu0hxapfRFynh
Robert Hood,Rhythm of Vision (Original),detroit-techno,135.44,0.777,0.83,0.539,0Gbe1X25eGF8leasuT9bQa
Larry Heard,Mercurian Funk - Original Mix,detroit-techno,160.018,0.703,0.64,0.911,2QYskl0ZW3N00nLw3H0DRY
Plastikman,Spaz,detroit-techno,126.815,0.801,0.999,0.108,3iUROt2w3IhDmyh9Nuw0kY
Maroon 5,Payphone,disco,110.0,0.738,0.744,0.556,5IWmU2PNimgYuTLddU2DRo
Bee Gees,Love You Inside Out - 2009 Remastered Version,disco,95.076,0.711,0.688,0.828,6sPTRqvvCcXAvQgjq8tc8T
Donna Summer,Hot Stuff,disco,120.494,0.797,0.738,0.964,6RVevoPzbGygqvm6LxHAuf
MFSB,T.S.O.P. (The Sound of Philadelphia) (feat. The Three Degrees),disco,114.022,0.707,0.854,0.96,7kllQQPam6HumbUCIPSvHJ
Zara Larsson,Uncover,disco,90.068,0.549,0.456,0.312,131l5GkXPIk81bxihGypPt
Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),disco,146.078,0.641,0.922,0.847,3bidbhpOYeV4knp8AIu8Xn
Lou Bega,Mambo No. 5 (A Little Bit of...),disco,174.201,0.607,0.802,0.901,5lA6mFOvaiienokVbTZEQx
Daft Punk,Around the World,disco,121.294,0.956,0.795,0.841,1pKYYY0dkg23sQQXi0Q5zN
Backstreet Boys,Everybody (Backstreet's Back) - Radio Edit,disco,108.016,0.731,0.853,0.605,6hDH3YWFdcUNQjubYztIsG
Eminem,The Monster,disco,110.004,0.784,0.85,0.567,5U8hKxSaDXB8cVeLFQjvwx
David Guetta,She Wolf (Falling to Pieces) [feat. Sia],disco,129.968,0.51,0.859,0.415,56fwHfJaBpaauvFJrnwk2L
Real McCoy,Another Night,disco,125.983,0.813,0.882,0.874,3pEuO9J2MTEmec8kUfYYvl
Manian,Welcome To The Club,disco,151.977,0.553,0.988,0.134,4Jtr2tHsPeysMUWWimvc1d
Taio Cruz,Hangover,disco,128.032,0.604,0.888,0.635,0FRelX0g1nNDFt6nvtiakE
Rihanna,S&M,disco,127.975,0.767,0.682,0.833,0C4ejWmOTMv8vuYj85mf8m
Havana Brown,We Run The Night,disco,127.001,0.687,0.866,0.682,792NyTUEYZD6jPAARVD9s9
Stromae,Papaoutai,disco,115.955,0.715,0.825,0.262,6MvTH94jL3GxlVFO5Ssk1L
Various Artists,Car Wash - Single Version,disco,114.932,0.752,0.616,0.821,7yT3Zgd8oo5q0CG049DYUH
Whitney Houston,How Will I Know,disco,119.49,0.832,0.544,0.928,5tdKaKLnC4SgtDZ6RlWeal
Far East Movement,Like A G6,disco,125.024,0.629,0.869,0.715,5S1yeuswEPofFOCkMFLNLc
Danny Saucedo,Amazing,disco,128.052,0.544,0.903,0.443,33qw98yPnShEQMoF72ORUa
TOTO,Africa,disco,92.718,0.671,0.373,0.732,2374M0fQpWi3dLnB54qaLX
Harold Melvin & The Blue Notes,Bad Luck,disco,119.637,0.626,0.779,0.649,6VCj1ehtOIqOX9aTQlrD1O
Alicia Keys,Girl On Fire,disco,92.494,0.482,0.706,0.144,6qOEjO2IUD7PjtpsXawq0d
Bruno Mars,Marry You,disco,144.905,0.621,0.82,0.452,6SKwQghsR8AISlxhcwyA9R
Oscar Zia,Yes We Can,disco,96.957,0.666,0.972,0.593,7fzxwDWFHB4h154xCEB8zu
Various Artists,It's A Shame,disco,198.107,0.361,0.815,0.617,1BmNPbw8QYr4XKOYAGA568
Pitbull,I Know You Want Me (Calle Ocho),disco,127.076,0.82,0.731,0.793,5RzFJd6W40SDTyZkX6xx45
Donna Summer,Bad Girls,disco,121.123,0.893,0.611,0.968,1Hfm2cnD1jjv1Fl7tBGTQW
ABBA,Lay All Your Love On Me,disco,132.98,0.694,0.702,0.605,1yWItbINcAC0IFssISgvvg
Luther Vandross,The Glow of Love (feat. Luther Vandross),disco,118.018,0.725,0.627,0.84,51PVHfTU2z1EtJuq8xs7GJ
Various Artists,Jingo,disco,121.441,0.633,0.854,0.779,5SEbMBFdBY5x0ZqQUhRRms
Michael Jackson,Don't Stop 'Til You Get Enough - 2003 Edit,disco,119.037,0.875,0.932,0.936,4qx9tkk4gdaJtUt6C2kWYv
Kesha,Die Young,disco,128.001,0.711,0.7,0.801,6mnjcTmK8TewHfyOp3fC9C
Albin Johnsén,Din soldat,disco,130.05,0.741,0.916,0.79,3zdv56EdfZi0ydbAZqbQ3M
Swedish House Mafia,Miami 2 Ibiza,disco,124.989,0.727,0.936,0.653,56QCGK2tyUmlma8k94zLal
ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),disco,119.424,0.704,0.667,0.733,2TjNlK2tNBxF8C8RIaK9Gb
David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),disco,129.873,0.664,0.872,0.555,3djPwpsQAnp8B8gC81e7fk
The Gibson Brothers,Cuba,disco,121.022,0.621,0.849,0.962,5HLZTKMs5PcqHPRaKGpCl3
AronChupa,I'm an Albatraoz,disco,128.078,0.883,0.817,0.595,5MhsZlmKJG6X5kTHkdwC4B
Various Artists,Can’t Get Enough Of Your Love Babe,disco,111.935,0.733,0.79,0.778,1k7Vaz8njTPyofg7I9VKvh
Various Artists,Here Comes the Hotstepper,disco,100.362,0.882,0.456,0.452,36ELpqVAiCgJSOJdEpdQoc
James Brown,Get Up I Feel Like Being A Sex Machine - Pt. 1 / Single Version,disco,107.774,0.802,0.661,0.799,5uCdgBAqYPWQ2HGpJVGAeD
Various Artists,Do You Wanna Funk?,disco,130.435,0.803,0.633,0.625,1S7VWDpdcFFzNVg6ZQNpRg
deadmau5,Ghosts 'n' Stuff,disco,127.996,0.617,0.617,0.517,4ua0IepBEISCWwF8dTJvcU
Robin Thicke,Blurred Lines,disco,119.998,0.862,0.503,0.863,0XzkemXSiXJa7VgDFPfU4S
ABBA,Voulez-Vous,disco,126.394,0.684,0.862,0.884,4wZOmbYApgoF2zD9IHznDD
Mike Posner,Cooler Than Me - Single Mix,disco,129.96,0.767,0.824,0.623,2MIqLCofYbazo7rXz5RErV
Ulrik Munther,Soldiers,disco,154.005,0.517,0.826,0.536,7GFLesaZQXDbwzgc4NffG9
Madonna,Like a Prayer,disco,111.037,0.624,0.842,0.257,1z3ugFmUKoCzGsI6jdY4Ci
MGMT,Pink Frost,disco,136.753,0.595,0.58,0.262,3LmG6Ky4ZWiyfDmZXLdhuw
Bee Gees,You Should Be Dancing - 2009 Remastered Version,disco,122.98,0.699,0.857,0.958,5VAKsbOWGdBbg1VFlu9W8o
Various Artists,He's the Greatest Dancer,disco,113.245,0.7,0.815,0.837,5MuNxNox3zTanAFIO5KcTl
Various Artists,"If I Can't Have You - From ""Saturday Night Fever""",disco,109.497,0.599,0.807,0.846,7C29GgUdLYoPFt7gY52aT6
M83,Midnight City,disco,105.013,0.507,0.729,0.272,4kO7mrAPfqIrsKwUOK5BFx
David Guetta,When Love Takes Over (feat. Kelly Rowland),disco,129.972,0.658,0.863,0.496,619bJQ9uDi8dnXzLebFI7y
DJ Antoine,Welcome To St. Tropez - DJ Antoine Vs. Mad Mark Radio Edit,disco,124.969,0.774,0.754,0.762,3GUjQm9uvRMTY0NNalR5Au
Diana Ross,Upside Down,disco,107.955,0.887,0.904,0.89,57Y3UccJEJqT8w8RWkUAz0
"Earth, Wind & Fire",In the Stone - Edit,disco,114.532,0.647,0.722,0.755,7noS1nrFSq0fIi5sXRO4a5
Scatman John,Scatman (ski-ba-bop-ba-dop-bop),disco,135.982,0.65,0.82,0.757,0wP3e5PzSxafy2TRtlayq9
Various Artists,This Is It,disco,119.891,0.797,0.737,0.957,6vUqCD6WPsccXUEd9O9gJG
Eric Saade,Popular,disco,125.014,0.528,0.965,0.526,5XbEpHHrEliVNo2Vbf1Nqk
Kool & The Gang,Ladies Night - Single Version,disco,111.365,0.689,0.644,0.886,42VCvYO7xY4jvvS93OKCZx
Lionel Richie,All Night Long (All Night),disco,108.81,0.728,0.556,0.805,4kjgGgDbNN4nR3OZYuRkUe
Various Artists,Ain't No Stoppin' Us Now,disco,112.964,0.747,0.701,0.87,6EOdY7I7Xm1vPP1cyaGbWZ
Various Artists,Maniac,disco,158.86,0.617,0.533,0.835,1xPSDf8z4dH46gkvlLtvDO
Various Artists,"You're The One That I Want - From ""Grease"" Original Motion Picture Soundtrack",disco,106.976,0.751,0.753,0.774,3Zuf70897YkrVRAsrBMMSF
Chris Medina,What Are Words,disco,123.848,0.596,0.252,0.38,2cDDOxigaHr1I2eevlvxV6
David Guetta,Without You (feat. Usher),disco,127.884,0.608,0.614,0.402,3UN6cIn3VIyg0z1LCuFSum
Avicii,Levels - Skrillex Remix,disco,140.0,0.615,0.91,0.346,5f6igUw1asUL4AGXSvgTW8
Various Artists,Don't Let Me Be Misunderstood,disco,117.809,0.668,0.815,0.785,6rhVKeUhQTGLIRmQOfc9Wo
Lorde,Royals,disco,84.878,0.674,0.428,0.337,2dLLR6qlu5UJ5gk0dKz0h3
Various Artists,I Don't Believe You Want To Get Up And Dance (Oops Up Side Your Head) - Album Edit,disco,103.928,0.702,0.738,0.845,5EIG0a2j66qWhEAhdAL3Ga
Passenger,Let Her Go,disco,75.089,0.509,0.538,0.244,7DFNE7NO0raLIUbgzY2rzm
Nirvana,Smells Like Teen Spirit,disco,116.754,0.48,0.875,0.826,4hy4fb5D1KL50b3sng9cjw
Whigfield,Saturday Night - Radio Edit,disco,129.963,0.735,0.868,0.965,1gyaphIqlNbfhlQTUJ8iNr
Sean Banan,Sean den förste Banan,disco,128.0,0.692,0.934,0.732,5J2UfqBylH8jDQZJnxby81
Rihanna,Umbrella,disco,174.028,0.583,0.829,0.575,49FYlytm3dAAraYgpoJZux
Pitbull,"Back in Time - featured in ""Men In Black 3""",disco,127.088,0.727,0.91,0.747,7fmpKF0rLGPnP7kcQ5ZMm7
Martin Garrix,Animals - Original Mix,disco,128.012,0.674,0.866,0.0376,766RKRQ1ZJjmdBQ9y54HKj
Calvin Harris,Feel So Close - Radio Edit,disco,127.937,0.707,0.924,0.919,1gihuPhrLraKYrJMAEONyc
Madonna,Vogue,disco,115.998,0.737,0.88,0.329,27QvYgBk0CHOVHthWnkuWt
Michael Jackson,Man in the Mirror - Remastered Version,disco,100.338,0.802,0.813,0.264,1nl09AjkuO7BBRF3BFAPsC
Of Monsters and Men,Little Talks,disco,102.961,0.457,0.757,0.417,2ihCaVdNZmnHZWt0fvAM7B
Beyoncé,Crazy In Love (feat. Jay-Z),disco,99.165,0.646,0.77,0.681,5IVuqXILoxVWvWEPm82Jxr
The Human League,Don't You Want Me - 2002 - Remaster,disco,117.651,0.734,0.744,0.961,5lmYpa6EaVAKAlwxMf7q5c
Darude,Sandstorm,disco,136.065,0.528,0.965,0.587,6Sy9BUbgFse0n0LPA5lwy5
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),disco,94.992,0.781,0.526,0.662,1CmUZGtH29Kx36C1Hleqlz
Marvin Gaye,Sexual Healing,disco,94.333,0.799,0.602,0.717,7nVzOpFNZVFZtbq3OGJHX9
Sean Banan,Skaka Rumpa,disco,128.075,0.729,0.693,0.675,02kX8iWACiekbCnF2re38j
Cobra Starship,You Make Me Feel... (feat. Sabi),disco,131.959,0.668,0.857,0.748,5FeuH4LtGxDWkSkhRG47QT
Various Artists,Ma Baker,disco,128.987,0.748,0.741,0.875,4SMVEIfMusETeLhl7ptFUh
Bon Jovi,Livin' On A Prayer,disco,122.541,0.522,0.882,0.815,3X7abqSXC4xrxuC1ykpWcY
Ace Wilder,Busy Doin' Nothin',disco,130.026,0.698,0.777,0.713,1zSXQIah3KQsjvo5sRNRq7
A Taste Of Honey,Boogie Oogie Oogie - Single Version 2 / Remastered 1999,disco,123.934,0.835,0.522,0.91,0y0QpmcF1G3F79rjk3fjUx
Various Artists,"Let It Go - From ""Frozen""/Soundtrack Version",disco,136.961,0.543,0.485,0.371,0qcr5FMsEO85NAQjrlDRKo
Various Artists,Rock Me Amadeus,disco,176.69,0.62,0.715,0.908,1tDH02wIa3ysGiAe4qsLXL
Albatraoz,Albatraoz,disco,127.813,0.903,0.731,0.798,1EqYoza9iMnxB9O0TwAeOO
London Elektricity,The Plan That Cannot Fail - Logistics Remix,drum-and-bass,172.938,0.452,0.961,0.0919,2jwuaUinaZuE8HkLcpylsE
Pendulum,Witchcraft - Netsky Remix,drum-and-bass,173.973,0.404,0.919,0.157,7o500CFEg0mof5D4S4TKCI
Plan B,No Good - Chase & Status & Beni G Remix,drum-and-bass,175.031,0.495,0.994,0.313,1byMXC0OYhllcwz8LyPqug
Benny Page,Bang Bang - Sub Zero Remix,drum-and-bass,175.111,0.59,0.967,0.379,1KvNVyaFVtdTTttEjUIwEi
Flux Pavilion,I Can't Stop,drum-and-bass,139.932,0.513,0.775,0.205,03EuhmMsEHVFI9ytainStU
TC,Bass By The Tonne,drum-and-bass,173.044,0.545,0.818,0.523,10Tv9lW7IEmD7PMSzPVVfT
DJ Hazard,Machete,drum-and-bass,178.97,0.348,0.984,0.193,7A7tujt4mYqJBuaIrDxFEc
High Contrast,Return of Forever,drum-and-bass,173.032,0.453,0.771,0.516,7HOlAKUEfP36FETgS5FMjF
Drumsound & Bassline Smith,Close - Original Mix,drum-and-bass,173.983,0.368,0.927,0.0402,1JWCqMGvA0ugU71LAq8NFU
Black Sun Empire,Brainworm,drum-and-bass,87.509,0.237,0.977,0.0337,1jPILMxey36Hw9dH1riSPD
Metronomy,The Look - Camo & Krooked Remix,drum-and-bass,173.903,0.381,0.879,0.242,34P1Oyl7hvYQwIVmY41F61
The Prodigy,Invaders Must Die,drum-and-bass,140.035,0.6,0.9,0.0993,6FmSCambSeWTMvWSUco4EO
Various Artists,Babylon,drum-and-bass,173.945,0.555,0.975,0.475,4XitVFzJj3C2Ks9UTy0YNr
Nu:Tone,Bleeper,drum-and-bass,174.006,0.519,0.944,0.206,649wdBHiBFkut4XvhxgKAC
Logistics,Kaleidoscope,drum-and-bass,174.035,0.521,0.937,0.712,4PqkEUE3QXM88CdtyeHOhW
Various Artists,Starting Over,drum-and-bass,174.023,0.423,0.907,0.635,0K0dfDgOubz4mEMvpwYtBi
Tantrum Desire,Get With It,drum-and-bass,175.074,0.56,0.896,0.611,0gMm0sOHBn8Sl51MXH7fg9
Skrillex,Kill EVERYBODY,drum-and-bass,126.988,0.788,0.874,0.629,6I9sncEmtGc9rpKyb8U1f8
Various Artists,Hold On To Love - Cyantific Remix,drum-and-bass,174.031,0.467,0.993,0.115,1EfdA5EsQdjhwl3HrpQx6g
Various Artists,I Remember,drum-and-bass,86.996,0.452,0.961,0.365,5b9ofPs7AFoVA4nhyWS5uu
Various Artists,Ignition,drum-and-bass,174.057,0.555,0.967,0.312,6kSjTqaANVl7eyCYK1mbla
Hybrid Minds,Blame,drum-and-bass,175.046,0.702,0.499,0.704,3qwKoaBa6UyPOtwnmAWSTS
Various Artists,It's a Secret,drum-and-bass,174.974,0.575,0.958,0.24,1oYPzCpo9dANSb7XELoZ2L
Various Artists,Paradise,drum-and-bass,174.001,0.596,0.796,0.417,6ZaDATnn6oFgzC2MNB3TXo
Dimension and Skankandbass,Arcade,drum-and-bass,175.066,0.38,0.959,0.162,7eTTKcdQtwQ5lYqIBWCPx6
Friction,Someone - The Prototypes Remix,drum-and-bass,173.972,0.51,0.7,0.188,0wfplXvoyb8vY4MjFw0pDz
High Contrast,Racing Green,drum-and-bass,173.134,0.461,0.961,0.673,0dfgGscfbY1KB60iXyYc6G
Technicolour,Skyline Boulevard,drum-and-bass,177.017,0.539,0.915,0.411,5W13fY7mEyWUgrnuuwhg04
Friction,Life Cycle,drum-and-bass,173.996,0.468,0.942,0.456,63wRwCR1rW2zb3SDLqWxJo
Future Prophecies,Magnetic,drum-and-bass,173.924,0.387,0.86,0.0336,0humH9NX3Pd5pFv5IeuoSB
Electrosoul System,On The Run,drum-and-bass,172.03,0.481,0.867,0.0766,6UXvye1stGPqosVdj9R8mm
Alphabet Pony,Atoms,drum-and-bass,175.015,0.686,0.466,0.144,5lq5tDxUTwMJkuIvJh1Zcz
Various Artists,Moonwalker,drum-and-bass,172.506,0.319,0.952,0.216,1TVSLypT8OkAJIAPdBzGfz
Netsky,Mellow,drum-and-bass,173.985,0.472,0.761,0.0526,3ba2V4u7Ec8dsO9Rcb5GQO
Roni Size,Bite The Bullet,drum-and-bass,174.986,0.511,0.899,0.387,5MhcPekQ42xaTSUTvkUYCL
Camo & Krooked,Far Away,drum-and-bass,175.007,0.296,0.936,0.0384,1eE9naUvPuaow930IRLwt2
Dave Owen,Still Waters,drum-and-bass,170.989,0.566,0.938,0.399,42dhc7kb8HpCKZYxdfVKWa
InContext,Just Believe - Original Mix,drum-and-bass,175.013,0.396,0.8,0.405,1IakNVaSqFUUiQUgW6kUuh
Netsky,Storm Clouds,drum-and-bass,173.927,0.455,0.786,0.198,5usNkPh9ULXsNAAU94rL5n
The Prodigy,Take Me To The Hospital - Sub Focus Remix,drum-and-bass,174.079,0.389,0.97,0.111,70XfsFkGmNTFeFF3v4Etdq
Noisia,Imperial,drum-and-bass,171.981,0.55,0.789,0.193,3c1t4iinVFutaerxVC81eK
London Elektricity,Elektricity Will Keep Me Warm,drum-and-bass,160.018,0.658,0.736,0.773,2T3Eb8yCQJtGKq3Y9WCFL8
Danny Byrd,We Can Have It All - Sigma Remix,drum-and-bass,174.995,0.44,0.861,0.0733,5jXFZLgfq1muKhVXQDVCGo
Neonlight,Ultraviolet,drum-and-bass,174.027,0.475,0.956,0.176,6pQ032X8oyN3Wluxr5WYZj
Bassnectar,Bass Head,drum-and-bass,84.984,0.764,0.678,0.0605,2EQhNdnP2LT96NnkkKkm0N
Noisia,Machine Gun - 16 Bit Remix,drum-and-bass,104.968,0.374,0.885,0.305,0ZcR8LX5cGLxr2v93WUIFO
Chase & Status,Hypest Hype,drum-and-bass,140.14,0.597,0.953,0.515,19iA8WqwBMSqR0JjxndLQ9
DJ Marky,LK,drum-and-bass,174.006,0.655,0.936,0.965,1fIZzCIwKKGBRDkLA8VukW
Black Sun Empire,Feed the Machine - Original,drum-and-bass,172.115,0.371,0.975,0.0933,5zykWuIDJlv5vgsx4HBn4i
Various Artists,Nowhere,drum-and-bass,173.051,0.385,0.977,0.0628,18SMhzc3y8AO4WcnjyVzrA
Various Artists,Bright Lights,drum-and-bass,174.02,0.493,0.96,0.306,6uRvOZVsMdmikvm3fFcx6l
Maduk,Crossroads,drum-and-bass,174.007,0.529,0.932,0.2,37aP7sxMcaRmHNG4dvkmBN
Feint,My Sunset - Original Mix,drum-and-bass,170.026,0.385,0.975,0.323,0GrPvrBGrxwrU7rjlwYZiH
London Elektricity,Billion Dollar Gravy,drum-and-bass,173.025,0.483,0.833,0.479,0LPGnmxeAFwabBQfssX65M
Mutated Forms,Last Time featuring Jenna G,drum-and-bass,87.0,0.335,0.882,0.0782,7HyPzvoGgs5SGyrf43aTke
Grafix,Night Shift,drum-and-bass,173.919,0.38,0.955,0.675,1PW4BS9G2B8kcCnKSb65sH
Maduk,Ghost Assassin - Original Mix,drum-and-bass,176.001,0.483,0.923,0.0798,3VPBqHUd17ZvEgabW9ZOUU
Logistics,Machine,drum-and-bass,174.03,0.447,0.996,0.925,1ymVoSCMTV5b7urFJRoFhS
London Elektricity,Meteorites - Danny Byrd Remix,drum-and-bass,172.979,0.382,0.94,0.305,0vHnVNUQFtScctlkosMQOL
Camo & Krooked,Cross the Line,drum-and-bass,174.93,0.512,0.768,0.295,3IKSCoHEblCE60IKr4SVNd
