artist_name,track_name,genre,tempo,danceability,energy,valence,id
Daft Punk,Instant Crush (feat. Julian Casablancas),electro,109.942,0.775,0.585,0.518,2cGxRwrMyEAp8dEbuZaVv6
Steve Aoki,Ladi Dadi - Tommy Trash Remix,electro,128.974,0.687,0.97,0.071,5BtLDgpJyLAvOeuOMFg1bv
Totally Enormous Extinct Dinosaurs,Tapes & Money,electro,126.98,0.754,0.852,0.696,4DbasZyiXWv6NXTPB28qYq
Swedish House Mafia,Don't You Worry Child,electro,129.007,0.632,0.88,0.338,043bfUkTydw0xJ5JjOT91w
TNGHT,Higher Ground,electro,160.738,0.711,0.761,0.526,0Js9hB2I66nJliPIJxzn2R
Vitalic,One Above One,electro,124.693,0.621,0.931,0.469,0pgxXAuFEefK1YttahHu49
Marek Hemmann,Yvette,electro,128.047,0.723,0.527,0.264,3UQ7GLdYhcWDCZSh1DPWoW
Parov Stelar,Sally´s Dance feat. Cleo Panther,electro,123.019,0.85,0.682,0.616,4NWInbSwkbjIFmBylQ7PBl
Daft Punk,Nightvision,electro,119.883,0.491,0.186,0.457,63JXZZRbmzooashakb0zbu
Chinese Man,I've got that tune,electro,90.119,0.775,0.785,0.81,6ZOeDXutLpSGqA1sSL6LrL
Bakermat,Uitzicht,electro,125.987,0.807,0.425,0.66,7vDdTswXq16TgSherz1Ksh
Crystal Castles,Courtship Dating,electro,120.004,0.741,0.575,0.708,4HMsMPCRJ0RRtmVNiR20z2
Kavinsky,Deadcruiser,electro,176.034,0.517,0.699,0.407,5L1GLFsOTrC9mDjvk4TzeM
C2C,The Beat,electro,96.978,0.798,0.778,0.624,5KTZsi6HKh2laUVsgaU3ag
PSY,Gangnam Style (강남스타일),electro,132.077,0.727,0.938,0.757,1R2SZUOGJqqBiLuvwKOT2Y
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),electro,94.992,0.781,0.526,0.662,1CmUZGtH29Kx36C1Hleqlz
Axwell,Roar,electro,124.989,0.781,0.704,0.65,6WXRIhPCWf2EJBGxXAWoZm
The Chemical Brothers,Escape Velocity,electro,139.941,0.575,0.838,0.238,3mWMPUs1phDizmYspQJpVF
Tiësto,Red Lights,electro,124.989,0.653,0.829,0.545,3bT5PDBhVj4ifU11zQvGP2
Various Artists,Wes,electro,125.437,0.719,0.712,0.145,4ftfnryuTPdsuyCiAZAcx8
Gramatik,Hit That Jive,electro,99.995,0.896,0.684,0.686,02uRToy7bttYcKCO3vIStA
Feed Me,Grand Theft Ecstasy - Original Mix,electronic,128.047,0.801,0.5,0.538,5hCh2Lpczm74c0ML4HeXHe
Nadia Ali,Pressure - Alesso Remix,electronic,128.006,0.635,0.795,0.357,2g136494iEXB1GGPakAFzx
Redlight,Get Out My Head,electronic,138.077,0.742,0.405,0.79,1LC6p9xSpZBogQMqlWZ5SZ
Miike Snow,Animal,electronic,118.048,0.774,0.721,0.654,6vSq5q5DCs1IvwKIq53hj2
Becoming Real,Snow Drift Love,electronic,138.006,0.69,0.936,0.175,1V5fDfK67rnXN1BDhSvSrG
Nathan Fake,Iceni Strings,electronic,130.711,0.694,0.853,0.545,1d0UJ0Y9oeBdS6RKHvF8MI
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,electronic,127.946,0.509,0.79,0.638,2bNrvWD9d5Zn9tS8XvcaMk
Faul & Wad Ad,Changes,electronic,125.999,0.822,0.704,0.255,13qqdlSeF8FcxsRyapDMZ0
The Knife,Silent Shout,electronic,128.559,0.601,0.701,0.388,0hO542doVbfGDAGQULMORT
Fatboy Slim,Praise You,electronic,109.719,0.621,0.885,0.558,25bQlUokjsyZ91GvXtLrUb
Avicii,Superlove,electronic,128.008,0.729,0.955,0.896,0kXJNqmYdjwb31QLWGkNb7
Rhye,The Fall,electronic,104.996,0.652,0.621,0.75,77eJ2jPNaV8MiuQatgmeQ9
The Prodigy,Voodoo People,electronic,149.008,0.665,0.996,0.348,0IYlWIpSsxobpYlFz38VbJ
Paul Kalkbrenner,Sky and Sand,electronic,127.021,0.791,0.329,0.526,6lWuJS86p0q5JAKekgETcN
Moby,Why Does My Heart Feel So Bad?,electronic,98.004,0.598,0.624,0.0451,3MZQF2Qv9ehvgT3Uxm61jo
deadmau5,Take Care Of The Proper Paperwork,electronic,128.012,0.38,0.774,0.308,1lXOVj6yZ6Awe3VL9klxsz
Clubfeet,City of Light,electronic,131.941,0.565,0.891,0.495,4O9Ok6eBG3F3Uzyz58e6Vm
Ellie Goulding,Lights,electronic,140.045,0.529,0.791,0.278,1JP779IkUMANQVaPGzc6Ld
Skrillex,Skrillex Orchestral Suite by Varien - Bonus Track Version,electronic,100.831,0.176,0.479,0.0673,0lEwO2YMAAMS9yA7mRm2Qj
Swedish House Mafia,Miami 2 Ibiza,electronic,124.989,0.727,0.936,0.653,56QCGK2tyUmlma8k94zLal
Small Black,Despicable Dogs,electronic,119.569,0.426,0.484,0.177,0ZJowYahILUmpYYW5eFto4
The Knife,Heartbeats,electronic,87.979,0.646,0.751,0.447,66e6O0B9GmSRNAnzB0Bm74
The Prodigy,No Good (Start the Dance),electronic,145.001,0.645,0.984,0.175,4kcBLVepesflQP345wKVeq
Skrillex,Kyoto (feat. Sirah),electronic,174.974,0.605,0.92,0.219,3FUZpoj9VV0sgc8RqbS3xQ
Mr. Oizo,Flat Beat,electronic,128.977,0.924,0.42,0.455,3JPcICirkAw4TLp9UzEcfl
Excision,8 Bit Superhero - Original Mix,electronic,140.102,0.377,0.92,0.141,1YZrtHcSPosCfp0UyBI2G7
deadmau5,Some Chords,electronic,128.005,0.786,0.427,0.42,20z8eajtRNnsRueGEzQyLi
Boards of Canada,Reach For The Dead,electronic,135.998,0.575,0.576,0.0363,06C0LO0Qjo9JkQuHwy080z
Photek,Pyramid,electronic,153.944,0.679,0.928,0.608,5r9dZ57AbFKsm5dBvvXI6z
Rihanna,We Found Love,electronic,127.98,0.755,0.74,0.609,14fmbvjYLqRZEXz1VZdM2M
Various Artists,U My Fantasy,electronic,133.016,0.837,0.651,0.3,3RebOrpBhBH56AY9odwyAi
Hooray For Earth,No Love,electronic,95.01,0.615,0.827,0.358,0voVHEw27CMdHKmOKynVvy
David Guetta,Titanium (feat. Sia),electronic,126.062,0.604,0.787,0.301,0TDLuuLlV54CkRRUOahJb4
Kodiak,Spreo Superbus,electronic,211.435,0.298,0.898,0.245,2xQBSaC5tsqyIJ8xfo5BaP
Nicky Romero,Legacy - Radio Edit,electronic,127.961,0.586,0.706,0.219,4IWLawtdMznqdOnbOR9cWW
Empire of the Sun,We Are The People,electronic,122.995,0.671,0.784,0.543,1JqTcOjOn7gEpeC0JcRVPa
The Chemical Brothers,Do It Again - Edit,electronic,123.978,0.907,0.612,0.569,7HcaeoWdfMEo86r8Cm7Gz4
Metronomy,Hypnose,electronic,119.963,0.648,0.288,0.461,02daNfXTqmA4oiO3IoKkU2
Various Artists,In Da House,electronic,128.002,0.759,0.787,0.412,3rRbbcltq6Ld0G4wM5cLUD
Dillon Francis,Get Low,electronic,101.015,0.67,0.933,0.751,5cNAXdmcLBckABGuNhxE37
Robyn,Dancing On My Own,electronic,117.015,0.687,0.865,0.261,2b712q3E27nyW6LGsZxr0y
Le Castle Vania,The Light,electronic,128.02,0.713,0.876,0.92,7ip53q1Hqc4XZuUV5rgTl2
Tiësto,"Work Hard, Play Hard (Radio Mix)",electronic,127.045,0.693,0.806,0.771,3LQiB88LdqGP1l1AHfvdjo
Skrillex,"With You, Friends (Long Drive)",electronic,119.938,0.366,0.572,0.356,1aF6jpITT6RzPxrYsZJeIm
Pretty Lights,You Get High,electronic,98.056,0.691,0.833,0.817,3UF4RfVtNoHfljSOYNwGXG
SALEM,King Night,electronic,131.79,0.422,0.837,0.151,1fQ7sTkoDooENKCu0u0U7a
Noisia,Tommy's Theme - Original Mix,electronic,73.978,0.497,0.727,0.191,3U5aILXwgt4VrTr1ta1AAm
Passion Pit,Little Secrets,electronic,99.888,0.597,0.786,0.666,3kb38wezoUA8ki5jPYy3t5
Ellie Goulding,Starry Eyed,electronic,149.915,0.508,0.831,0.65,1vWGa8yC21ZELs9dAhiC2Q
La Roux,Bulletproof,electronic,123.016,0.674,0.882,0.682,6lUY6MoqGgPnA27PHYxem5
Calvin Harris,Feel So Close - Nero Remix,electronic,139.981,0.415,0.818,0.155,6z7fC23kVb8rOY1mLskZmY
deadmau5,Cocktail Queen - Original Mix,electronic,128.001,0.737,0.757,0.88,2qO2mwWZdxi4xVmtWWPOC8
Passion Pit,Sleepyhead,electronic,106.052,0.575,0.971,0.764,3ZUMC5OazTA8QtLpdlPdz9
Grum,Can't Shake This Feeling,electronic,124.045,0.725,0.798,0.715,7fnOcWDuQM3V7BkwTPrnIi
The Glitch Mob,We Swarm,electronic,115.004,0.667,0.783,0.395,4IJUO9cdEvsHVDk52UZVHr
Skrillex,Breakn' a Sweat - Zedd Remix,electronic,130.041,0.58,0.952,0.416,3IBMJLY5uN014W1hTzdTRl
Parov Stelar,The Golden Boy,electronic,127.993,0.886,0.584,0.425,5JbwHXbCfly9p1iWAJIO9F
Various Artists,Once and for All (Original Version),electronic,114.035,0.443,0.859,0.29,6m4fGqytzLmWcEagDsC8ow
NERO,Won't You (Be There),electronic,96.952,0.173,0.683,0.0337,1KE3QtMWpWvam8IaawEKZ7
Born Gold,I: Ferocious Body,electronic,130.089,0.713,0.554,0.309,4iHh9ftZKEtTmqnEYuWlm6
Ratatat,Lex,electronic,104.992,0.646,0.759,0.354,70HxZbVnoyrfQ4dIWgcYMm
Crystal Castles,Empathy,electronic,109.97,0.51,0.914,0.332,1L0EA6BegmM4KMwTHmSHux
Korallreven,Sa Sa Samoa,electronic,120.035,0.418,0.501,0.111,4o5bYd9sEQ6lINAqr8mazs
Rudimental,Waiting All Night (feat. Ella Eyre),electronic,174.983,0.544,0.728,0.281,666elemQTQGi8xbjAAdIgB
Bingo Players,Get Up (Rattle) - Vocal Edit,electronic,127.99,0.801,0.985,0.722,4W9KBjqf2lyUF6MdX0vsJm
MiM0SA,Psychedelic Stereo,electronic,84.019,0.482,0.484,0.153,3BBiaTLrwRlSkozCTFtrsT
Giselle,Silk,electronic,82.069,0.632,0.243,0.0516,418fYKL9zrcfvpI6WnIARi
Borgore,Decisions,electronic,139.979,0.552,0.911,0.558,5W9OWL9fs1FnTVuVJpjOV4
Digitalism,Blitz,electronic,127.988,0.6,0.833,0.461,6i0SVo9pcvYnEZg2vR3e07
The Gap Band,"Outstanding - Original 12"" Mix",funk,98.871,0.797,0.504,0.849,1MOl6vGP299N8vd4zaHMTE
Phat Phunktion,Knockin' em Down (Feat. Bruce Briney & Kurt Kupcho),funk,107.981,0.852,0.82,0.601,1E2PoZuAm8OVEyIzT2SAvD
Ridin' Thumb,Set Your Mind Free,funk,105.84,0.829,0.787,0.862,2N6RKUqTjFbEBjFlfHyLJZ
"Earth, Wind & Fire",Shining Star,funk,102.516,0.676,0.692,0.799,0RgcOUQg4qYAEt9RIdf3oB
Dazz Band,Let It Whip,funk,132.099,0.826,0.9,0.954,3h5IJ0EzVpkiaoL174GC3M
Charles Wright & The Watts 103rd Street Rhythm Band,Express Yourself,funk,92.311,0.789,0.683,0.882,4pW3aTX3kAmOaPJfc9UM12
Sly & The Family Stone,Thank You (Falettinme Be Mice Elf Agin) - Single Version,funk,105.822,0.9,0.709,0.897,74iQ3gahRTOGc19bYadBE3
Nils Landgren Funk Unit,Freak U,funk,107.06,0.683,0.598,0.799,3T2CGUAb3plUAE1O4C8St9
Electro Deluxe,Staying Alive,funk,93.107,0.635,0.773,0.659,3s5dXFe9vDNVhLg332B0Yy
Curtis Mayfield,Superfly,funk,120.11,0.784,0.708,0.748,4XsH9zBWPOCdXoH9ZDdS8r
Rufus & Chaka Khan,Dance Wit Me,funk,127.675,0.869,0.736,0.91,4uDPo1KjluMUZ6F15zp4n9
Tower Of Power,What Is Hip?,funk,101.858,0.666,0.733,0.597,66TSoVnJ1P9Tyok03zUlTr
Kool & The Gang,Celebration - Single Version,funk,121.112,0.843,0.656,0.931,6CSLNGruNhqpb5zhfs5n3i
The Bar-Kays,Shake Your Rump To The Funk,funk,113.45,0.726,0.907,0.784,4Gg7js0Xz6yvnTc3QkWkTu
The Meters,Fire on the Bayou,funk,98.466,0.764,0.61,0.975,0BRETWVsgLUOyuw1GQdhiG
Jurassik Funk,Pick Up On Your Line,funk,114.353,0.698,0.687,0.8,6SLHenZf92A605uJP5dURV
Parliament,Give Up The Funk (Tear The Roof Off The Sucker),funk,105.644,0.719,0.579,0.806,4FuSwwcHdeSuZcdA4Sice2
Con Funk Shun,Ffun,funk,111.87,0.934,0.64,0.853,2bAmuf7gFx5ziCMcGYjw2v
Ohio Players,Love Rollercoaster,funk,115.1,0.61,0.889,0.491,6OBeM4d4RGzxcMphQVSgED
Commodores,Slippery When Wet,funk,101.436,0.723,0.866,0.944,6Pb0WHqmmTL308Z2uQrNP1
Papa Grows Funk,Do U Want It?,funk,112.032,0.814,0.852,0.923,09bDHWxnX2BjMPbj30PRQ4
Ole Børud,High Time,funk,107.01,0.85,0.78,0.948,3vtndp1juzqgWOe4rQIP9V
Cookin' On 3 Burners,Cook It,funk,110.558,0.727,0.91,0.885,3gLBGaGPWKHi9utz69uHCc
Average White Band,Pick Up the Pieces,funk,107.234,0.768,0.853,0.889,2x1LQq8lsUzAA2wNj8yjC9
Various Artists,Hot Pants... I'm Coming I'm Coming,funk,111.958,0.804,0.739,0.886,7kQlRwniTCGhVny4V5whXZ
Mandrill,Livin' It Up,funk,98.742,0.746,0.612,0.639,62W5VouctXG9jggZdHaEi1
The Meters,Cissy Strut,funk,175.921,0.521,0.799,0.709,7b8s4Z0abQQ4x4jpct4GjR
Tower Of Power,Soul With A Capital 'S',funk,119.122,0.728,0.972,0.815,2fEdBCtMRLHJ53fB7hQVpR
CHIC,I Want Your Love,funk,113.121,0.706,0.723,0.937,6HZKlK1mDDBsILMoNNncxL
Tom Browne,Funkin' for Jamaica,funk,111.212,0.854,0.776,0.656,0xbkxTqSaW5blsYgRXpB5I
Lyn Collins,Rock Me Again & Again & Again & Again & Again & Again - Single Version,funk,117.419,0.799,0.586,0.954,71tafQXxEtS3T5WsFlhoq2
Funkadelic,Standing On The Verge Of Getting It On,funk,116.142,0.747,0.777,0.757,06ObEGGlc8iwNI3vmtRm1s
Cheryl Lynn,Got to Be Real - Single Version,funk,114.651,0.802,0.599,0.886,26FOglnpqOEWUyspcbNYq6
The J.B.'s,Watermelon Man,funk,106.694,0.797,0.576,0.85,1PkMWk02bzigX3neSBa5we
CHIC,Good Times,funk,110.596,0.87,0.657,0.893,0G3fbPbE1vGeABDEZF0jeG
Strokeland Superband,Let's Do Funk,funk,107.973,0.867,0.716,0.833,15Q2Tp792e30i2AfJmGwYz
Gizelle Smith,Working Woman,funk,101.556,0.717,0.947,0.875,3pInAc8KCHwv0kEEiamZtu
The Bar-Kays,Too Hot To Stop (Part 1),funk,101.197,0.751,0.848,0.587,3oJL3rNbTyRmHaU2Yr4TpP
Cameo,It's Serious,funk,122.376,0.87,0.775,0.947,4BO3iUMPSAgFmZ30MV8rBO
Rocco Prestia,Solid Like The Rock,funk,100.005,0.805,0.556,0.896,75M0s0wMaMxORYUZS3DZ6E
The Meters,Just Kissed My Baby,funk,170.888,0.719,0.615,0.961,1TB0dZqFRQsnf4fLLLRKQV
Rick James,Give It To Me Baby,funk,119.55,0.706,0.727,0.965,13v3siPyvy5TTEZYmGPPse
Dyke & The Blazers,Let A Woman Be A Woman - Let A Man Be A Man,funk,112.163,0.83,0.565,0.873,17Y2K7uNxMkaTDBtf1Tcv3
6ix Toys,Paint The Toon (feat. Connie Lush),funk,119.322,0.782,0.967,0.902,2INsiycUgobLSy4ksO4MzK
The Brand New Heavies,Dream On Dreamer,funk,95.892,0.685,0.835,0.96,1EIl3D1fyxXRuzcUw3bxen
"Earth, Wind & Fire",Sing a Song,funk,122.325,0.774,0.698,0.969,5W5FVsgGCe3T9nIMkiXqNo
James Brown,The Payback,funk,97.685,0.838,0.793,0.73,2XKmD2Fy4rVWzL7CFDpd2s
War,The Cisco Kid,funk,141.75,0.849,0.858,0.961,2k7ysbG2zy03fCZOax5HjJ
The Isley Brothers,Fight the Power - Pt. 1 & 2,funk,126.433,0.792,0.745,0.755,56zGhoVjHxTQTEn1udEOCb
Curtis Mayfield,Move on Up - Extended Version,funk,138.341,0.584,0.975,0.876,01gDLZsi0j5fWC28FLPNO8
Excellent Gentlemen,Get Down Baby,funk,101.391,0.776,0.457,0.731,62fnuo5anKzkxu7fL8kp0d
Soulive,Freedom,funk,125.08,0.772,0.871,0.859,11SrXDwSAftI8pioXBKtGN
Prince,I Wanna Be Your Lover - Single Version,funk,115.995,0.793,0.442,0.833,1uxzFavoQSzR6NhzeSbHdM
Tower Of Power,Diggin' On James Brown,funk,122.88,0.933,0.641,0.886,0tIUC7pNotlR2fxrpNcEMb
War,Low Rider,funk,139.787,0.811,0.647,0.99,2fmMPJb5EzZCx8BcNJvVk4
Rick James,Mary Jane,funk,94.429,0.537,0.82,0.881,5hWLHFSmomXmeTXEE478My
Doctorfunk,Can''t Fight The Funk,funk,101.875,0.766,0.878,0.907,0SnpZEgj2yOQlWu5k13Guz
The Haggis Horns,Hot Damn! (feat. John McCallum),funk,105.888,0.669,0.825,0.867,2TrNXQBxFEv7xqeOaJwPyS
Various Artists,Think (About It),funk,112.97,0.76,0.608,0.715,3F0ciwEhXa4ExmJIkBJmkJ
Average White Band,Work to Do,funk,101.787,0.641,0.917,0.856,3z8kox8O9CTOPJOtgK6Xan
Con Funk Shun,Got To Be Enough,funk,123.56,0.933,0.718,0.977,6emEzY0U6EGCkbQJZvoAvn
George Duke,Reach Out,funk,112.637,0.819,0.64,0.917,6jMpvxSOhGirrDniVBqEjH
Mother's Finest,Baby Love,funk,92.059,0.587,0.783,0.956,0hyZgl8tHThlycPEVwBpax
Lonnie Liston Smith,A Chance For Peace,funk,95.047,0.696,0.691,0.963,3O74zfxMcavmMSfoHk5OZW
Michael Jackson,Workin' Day And Night,funk,130.111,0.909,0.963,0.849,7BaCmGzaj4tzJkPT2JhkxO
Kool & The Gang,Get Down On It,funk,110.842,0.889,0.646,0.966,0mLAgHQP1BOkoHhDu622BQ
Zapp,More Bounce to the Ounce,funk,105.258,0.856,0.762,0.839,3Ho35OJixLg20qshXRgfBs
Wild Cherry,Play That Funky Music,funk,109.174,0.822,0.87,0.901,1bYBLZUHKK0m93qZ4cMWJC
Various Artists,Funky Town,funk,122.458,0.906,0.63,0.342,7723JnKU2R15Iv4T7OJrly
Lettuce,Do It Like You Do,funk,95.116,0.746,0.525,0.835,7cnWNeQIQutKJmL3MZSfr6
Incognito,I Couldn't Love You More,funk,93.004,0.572,0.688,0.619,3hPjqX0kd294vzmyKvJn6u
Ohio Players,Fire,funk,107.182,0.62,0.807,0.82,65QiQd4yytULgtiBL7b6ai
Roy Ayers,Funk In The Hole,funk,180.709,0.499,0.98,0.947,1UAA5hS4Ltn4QDmFeh5UCH
Stevie Wonder,Superstition,funk,100.437,0.648,0.751,0.863,4dwrL3Z5U2RZ6MZiKE2PgL
Orgone,Don't Stop (feat. Tiffany Austin),funk,111.944,0.778,0.88,0.928,3nqP8YOhxJPdUzXJWbdKyT
James Brown,Get Up Offa That Thing,funk,118.104,0.883,0.664,0.8,0nyrltZrQGAJMBZc1bYvuQ
Nils Landgren Funk Unit,House Party,funk,104.193,0.797,0.731,0.893,2RX8kOnJEVirXwP1FRgXBD
Rufus & Chaka Khan,Tell Me Something Good,funk,73.131,0.657,0.546,0.757,1OO2Fp9PsnaayiekeXuGJX
Commodores,Brick House,funk,107.877,0.831,0.782,0.631,5VJjhHyG8NZ5xdgG6uTb3P
Zapp,"So Ruff, so Tuff",funk,111.402,0.883,0.667,0.91,3k0Jp5IYHtBeSNKUEOqE0i
Nirvana,Smells Like Teen Spirit,garage,116.754,0.48,0.875,0.826,4hy4fb5D1KL50b3sng9cjw
Various Artists,Cruel Girl,garage,126.283,0.543,0.836,0.605,7KwQ7vSBQeV5X20X0nDPnz
The Black Keys,Have Love Will Travel,garage,116.895,0.37,0.922,0.548,0FpsmxqaTIhumiQaqlrA4Z
Black Rebel Motorcycle Club,Spread Your Love,garage,128.216,0.415,0.901,0.424,4mpAm83XX1iS63l8wmkEC6
Architechs,Body Groove - Mix Mc Version,garage,132.955,0.872,0.707,0.92,56UNoQz1kXeBZeqmQbFpYe
Various Artists,The Theme,garage,128.911,0.814,0.966,0.907,4C1DYxmCjgFC1JvGT26GvK
The Streets,Turn the Page,garage,61.113,0.386,0.683,0.527,42F4K181FFdhkbDAaoxDye
Imagine Dragons,Demons,garage,179.561,0.327,0.71,0.416,2Oehrcv4Kov0SuIgWyQY9e
Shift K3Y,Touch,garage,133.042,0.758,0.907,0.6,4w0mTXaAAMhNH4qF0fniCC
Black Lips,Navajo,garage,107.719,0.457,0.891,0.586,6uEyGA86fFogA1Jb2B3Vqk
Various Artists,Call It Fate - Underground Remix,garage,131.912,0.596,0.624,0.883,4Hvk0SylBCNKGBqV2Z6quj
Various Artists,What Would Joan Jett Do?,garage,147.889,0.14,0.772,0.675,11m1dBr2Cmlm6DisbLtCpA
Metallica,Of Wolf And Man,garage,121.775,0.627,0.752,0.472,1p9K2Qfhwvgi3hU9YV8Qd8
Dub Conspiracy,Freak Like Me - Original Mix,garage,129.909,0.771,0.834,0.972,6aYLt2zNtKst49twwK2IwC
The Pretty Things,Don't Bring Me Down,garage,98.44,0.553,0.675,0.834,0rE74HFeqE5YVsRAW4Rf6y
The Orwells,Mallrats (La La La),garage,165.404,0.239,0.909,0.158,18OB8P9DAP4aF6mq9vMYp8
Black Rebel Motorcycle Club,Whatever Happened To My Rock 'N' Roll (Punk Song),garage,146.393,0.176,0.974,0.102,4A7KHIDzVdDFd81XPWFiix
Various Artists,Form A Straight Line,garage,139.844,0.406,0.986,0.763,2G1uvEM6JIK66PJEGm0KdG
Ty Segall,Son of Sam,garage,178.069,0.262,0.946,0.659,0xImDLXN6OlTJK1AHcilHd
Rudimental,Deep in the Valley - Radio Mix,garage,126.018,0.744,0.889,0.969,2YNCU0JWsMCGD9D0smjyba
Various Artists,Poison,garage,127.875,0.915,0.802,0.74,6TOsV4e92p725Ttq8gpS3P
Various Artists,Try Me Out,garage,131.833,0.814,0.66,0.93,1xADhNMWKbs4oZR3eIMBVY
Various Artists,Bad Kids,garage,204.225,0.352,0.796,0.924,0v9fLaxFe5VlqLUQP4ISil
Various Artists,Who? - Main Mix,garage,137.993,0.842,0.871,0.883,7hVamPZPqLwhMfKcP0sz5c
Thee Oh Sees,Crushed Grass,garage,159.843,0.329,0.949,0.633,1nuRFHyOH8YDDA9z7XC4Xp
Disclosure,White Noise,garage,119.978,0.665,0.844,0.902,1wap9wHVL6wzhmQOuyhwMH
The Strange Boys,Be Brave,garage,110.959,0.536,0.912,0.962,367RKZrEQWQbfYQXkdXW8b
MJ Cole,I See,garage,96.982,0.687,0.452,0.249,0AFiVyvQqOk4RnJv0dZBjE
The Fratellis,Chelsea Dagger,garage,154.607,0.512,0.817,0.552,3ItzRpwvKtkDSNdRSjXu7Z
The Dead Weather,Blue Blood Blues,garage,92.262,0.547,0.943,0.515,0RkvaJraEJFlb7gJ8mYPMQ
Various Artists,Why Do They Know,garage,141.669,0.331,0.941,0.671,4lLnbVroNOvNKtumBjlwD4
Various Artists,In The Cornbelt - Larry Levan Mix,garage,126.651,0.652,0.725,0.769,0FUAjC0nbgtIypznaCfmVj
Lily Allen,LDN - Wookie Remix,garage,127.96,0.743,0.908,0.615,7dW38i3CZnu12mHJrnsWgO
Thee Oh Sees,Lupine Dominus,garage,80.199,0.337,0.841,0.0365,6MW8aQyILwnaTMAcful96e
Donell Jones,U Know What's Up,garage,103.018,0.822,0.482,0.868,3seflYvRN3gmh50Iih5yMd
Various Artists,Everyone Knows,garage,123.835,0.348,0.952,0.542,2hNyGg9UxI0EgVQ6pHWi7g
Oblivians,Bad Man,garage,148.831,0.247,0.982,0.193,6Sx46X7A4GOP0lIcVpba23
FIDLAR,5 to 9,garage,115.528,0.492,0.958,0.295,0F80e8Z0SrMb1T5th2Yzt7
Harlem,Friendly Ghost,garage,165.978,0.441,0.977,0.967,6FoiYxJ0gzO0FcmWx9jxBq
Various Artists,Bomb Diggy - Bump 'N' Flex Mix,garage,130.018,0.796,0.809,0.961,3ZQ07Yiym0k21SkbHPPSfC
Jay Reatard,Oh It's Such A Shame,garage,91.185,0.188,0.973,0.465,14a38cEe879OCQuyNreUnr
The Strokes,Machu Picchu,garage,105.014,0.695,0.817,0.874,6mVD1SfTvlFAPVi7txFL5H
Foxboro Hottubs,Mother Mary,garage,105.46,0.413,0.987,0.633,5KcgqKXySkWnh4cZ4vG2A8
Various Artists,She Does,garage,193.719,0.241,0.967,0.691,13RqGX5TtjjfdkGtmdiulq
Black Lips,Noc-A-Homa,garage,121.232,0.477,0.941,0.675,4zcZsWopOdBNQKjLlAFvHH
Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),garage,146.078,0.641,0.922,0.847,3bidbhpOYeV4knp8AIu8Xn
Metallica,My Friend Of Misery,garage,119.534,0.584,0.816,0.361,3vqsRpkzpPnOyQr18063s0
Van Halen,Jump - 2004 Remaster,garage,129.893,0.553,0.838,0.821,0Z7O8GMQShj9TJrm2yX1R6
Various Artists,Streets of Atlanta,garage,112.04,0.647,0.868,0.905,7swvQgoAeRB3KvhyhYiMRl
Ty Segall,Bees,garage,119.349,0.597,0.845,0.725,2dbAehQvp1A40Y96MsOATE
Killing Joke,The Wait - 2005 Digital Remaster,garage,176.802,0.202,0.935,0.904,5IChlGHDTx5f9lsd8IlwU2
Black Lips,Spidey's Curse,garage,124.062,0.666,0.742,0.939,60c60XeMPlPGmyflbwtSAI
Two Steps from Hell,Strength of a Thousand Men,garage,140.021,0.478,0.906,0.59,3GJZLvGXaVszYdSBLMtJFX
Double 99,Ripgroove,garage,128.089,0.773,0.912,0.333,48ha6RZcXoYGzmWhCO7Ust
Sticky,Things We Do For Love,garage,134.995,0.646,0.679,0.749,6WhWEu5LqhSjG37ZSk4gAe
Ty Segall,Caesar,garage,129.87,0.408,0.771,0.691,1MQeShIRRYCcaSs4XzWldh
Various Artists,Ain’t So Cool,garage,76.34,0.426,0.849,0.66,3kiASQr1CCVK5L75wZcoZ2
Various Artists,Weird Scene,garage,91.929,0.455,0.757,0.688,33fknDY47G19olCdpTNw3H
Rosie Gaines,I Want U - Bump & Flex Original Mix,garage,130.993,0.798,0.49,0.77,4hlbqgdHya4Ab7e0ycIoyy
Various Artists,Rock 'N' Roll Napalm,garage,168.543,0.256,0.989,0.277,2dA0ePXh2wQLuwwKUHjLHT
Various Artists,Rock And Roll Babe,garage,157.995,0.324,0.959,0.475,4ptcEKDYHrN9ehgWEoYLYM
Ty Segall,Oh Mary,garage,84.71,0.452,0.999,0.403,59RNuOo5eKbW3ZV4ixMJue
Baby D,Let Me Be Your Fantasy,garage,134.977,0.655,0.83,0.282,2dSREGATsajLMuc0QlUWN3
BASECAMP,Rydia - Artful Remix,garage,130.031,0.748,0.783,0.931,2nCv0Z5IcDpSRTXJkkSZyn
Perempay & Dee,DJ Play - Radio Edit,garage,125.974,0.852,0.581,0.929,3H1GVPuoninvTp4S1A18Rr
MJ Cole,Attitude,garage,134.308,0.922,0.52,0.899,1TjDtVkFnLdgEPrTKmOthj
Metallica,Ride The Lightning,garage,148.033,0.272,0.962,0.241,1hvXfgrFC8oVgBiD0qwpKJ
Iggy Pop,Lust For Life,garage,203.243,0.2,0.943,0.778,7egQFB1zrDcvy3kdTaKbpc
